state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.0,0.0,2.0,6.0,-8.0,8.0
01001,-8.120184345561027,-2.33131862589277,15.150890180050794,37.5,-45.62018434556103,52.650890180050794
01003,-27.77763211596104,4.499408555009978,56.27839149501054,127.5,-155.27763211596104,183.77839149501054
01005,-4.545238346011946,0.22160610757273558,3.4740630433381714,13.5,-18.045238346011946,16.97406304333817
01007,-6.388658140412835,-2.3203079928509798,1.0,12.0,-18.388658140412836,13.0
01009,-7.716652520717378,-0.45486693236651377,3.6758289557599966,18.0,-25.71665252071738,21.675828955759997
01011,-1.0143348786300166,-0.30264886863273643,5.609121073330012,12.0,-13.014334878630017,17.609121073330012
01013,-1.13505802999184,-0.5044147810545612,9.587598897722746,18.0,-19.13505802999184,27.587598897722746
01015,-24.892494400342116,-3.4465364607336983,15.928639988298798,61.5,-86.39249440034212,77.4286399882988
01017,-6.99395587767831,-4.550743662532838,1.0,12.0,-18.99395587767831,13.0
01019,-4.943264854334696,-3.552924733465505,1.0,9.0,-13.943264854334696,10.0
01021,-12.485678045234726,2.655988760609084,12.175736601246285,39.0,-51.48567804523473,51.175736601246285
01023,-6.595929369355556,-0.403531824843649,6.337323032889973,21.0,-27.595929369355556,27.337323032889973
01025,-5.788865719668259,-1.4178667034736652,23.568218077723664,45.0,-50.78886571966826,68.56821807772366
01027,-4.25910542694189,-2.4211909490618915,1.0,9.0,-13.25910542694189,10.0
01029,-0.7006753769554894,0.22160610757273558,6.124546487426363,12.0,-12.70067537695549,18.124546487426365
01031,-2.6174515449628224,0.72269664303907,18.193894815940837,33.0,-35.61745154496282,51.19389481594084
01033,-2.388159049936526,0.9354731885026837,2.822935515070732,9.0,-11.388159049936526,11.822935515070732
01035,-1.7095049390646118,-0.30264886863273643,0.30815418515363113,4.5,-6.209504939064612,4.808154185153631
01037,-1.0,1.2381220571354206,3.463052410296382,7.5,-8.5,10.963052410296381
01039,-1.0,3.8864244302909423,16.143203792597227,27.0,-28.0,43.14320379259723
01041,-2.023164440739139,0.9189572389399991,7.160902632139962,16.5,-18.523164440739137,23.660902632139962
01043,-15.502943357355107,-11.153965607244103,9.884742449834587,39.0,-54.50294335735511,48.88474244983459
01045,-0.5997924207445777,5.636647655934482,30.085285756951883,48.0,-48.59979242074458,78.08528575695189
01047,-3.637291740113735,-1.13505802999184,3.989488457434522,12.0,-15.637291740113735,15.989488457434522
01049,-3.4520417772545935,4.649839359908945,15.684618802544634,30.0,-33.45204177725459,45.684618802544634
01051,-13.079965149458413,-8.41732789767287,8.808061830639922,34.5,-47.57996514945842,43.30806183063992
01053,-3.3016109723556326,1.025345511671806,4.807562740163611,13.5,-16.801610972355633,18.30756274016361
01055,-20.550809225586804,-0.9079466058982097,2.9898822695323872,36.0,-56.550809225586804,38.98988226953239
