state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.0,0.0,2.0,6.0,-8.0,8.0
01001,-5.626137746453308,3.6470721482403903,5.854431891932845,18.0,-23.62613774645331,23.854431891932844
01003,-2.79061648021961,14.664860694427677,85.66056795573535,133.5,-136.2906164802196,219.16056795573536
01005,-5.178223818315712,0.8513842835781933,5.856322103054761,18.0,-23.17822381831571,23.85632210305476
01007,-2.619671698984738,-0.21628016006188633,24.647710625798453,42.0,-44.61967169898474,66.64771062579845
01009,-20.031956568423585,-6.305651137825107,17.024560725646133,58.5,-78.53195656842358,75.52456072564613
01011,-4.394131788412978,-0.7907004001547159,1.7043519547358876,10.5,-14.894131788412977,12.204351954735888
01013,-0.39347643183619985,0.6949965336883048,7.758753226164576,13.5,-13.8934764318362,21.258753226164576
01015,-0.6818685001481342,15.140186411284319,25.02972330888656,40.5,-41.181868500148134,65.52972330888656
01017,-6.5200345642677044,-0.7974561966074654,5.388346614607988,19.5,-26.020034564267704,24.88834661460799
01019,-0.7611645324065334,1.139089212243202,18.0775733495566,30.0,-30.761164532406532,48.0775733495566
01021,-6.546793518181336,9.63775764928224,30.619579597973654,57.0,-63.54679351818134,87.61957959797365
01023,-4.62143489757532,-0.6255509995595567,46.000095841078476,78.0,-82.62143489757531,124.00009584107848
01025,-0.49906412327028526,2.0262849521158097,10.853087600365814,18.0,-18.499064123270287,28.853087600365814
01027,-7.223910973437904,-2.098699337956119,0.758303698636869,13.5,-20.723910973437903,14.258303698636869
01029,-0.17763707142195898,2.057121702446142,5.823841481601806,10.5,-10.677637071421959,16.323841481601807
01031,-12.441287289724212,-1.227021045241531,14.594940055809772,42.0,-54.441287289724215,56.59494005580977
01033,-3.8029516214282792,0.0,11.89887398567519,24.0,-27.802951621428278,35.89887398567519
01035,-1.3380099100387426,1.0029954714897076,12.976461883080095,22.5,-23.838009910038743,35.47646188308009
01037,-0.47083121879907847,2.1275568538120773,11.662561907804816,19.5,-19.970831218799077,31.162561907804815
01039,-0.9082418140016109,1.6631701661207847,11.321078399064668,19.5,-20.40824181400161,30.821078399064668
01041,-3.1191520828193475,-1.0195025358849144,1.0,7.5,-10.619152082819348,8.5
01043,-6.872458080176687,6.263083885077943,18.5173108301148,39.0,-45.872458080176685,57.517310830114795
01045,-6.312808325666629,0.4072916050232962,9.139757297426058,25.5,-31.81280832566663,34.63975729742606
01047,-7.336617422458122,6.949318768060978,26.138539898641042,52.5,-59.83661742245812,78.63853989864104
01049,-1.0,13.607145662715759,20.446480493468798,33.0,-34.0,53.4464804934688
01051,-7.444531999247882,5.017748065174392,26.38684967367352,52.5,-59.944531999247886,78.88684967367352
01053,-2.510400859487068,4.029280423605517,16.694114498255058,30.0,-32.51040085948707,46.69411449825506
01055,-14.186158211973327,1.0175233014105398,17.260487163456368,49.5,-63.68615821197333,66.76048716345636
01057,-1.0696436781144545,1.3157709712694858,13.806641136264187,24.0,-25.069643678114453,37.80664113626419
01059,-0.17572644663060896,2.6315419425389717,5.30048339129268,10.5,-10.675726446630609,15.80048339129268
01061,-2.579558785201105,1.8553693723050881,15.719031437060346,28.5,-31.079558785201105,44.219031437060345
01063,-1.0,0.5791968020712046,2.7042833450528625,6.0,-7.0,8.704283345052863
01065,-0.5873487105672747,2.2280372822568637,6.931301808648394,12.0,-12.587348710567275,18.931301808648392
01067,-0.21392873562289086,1.769416773781134,6.277487284113455,12.0,-12.213928735622892,18.277487284113455
01069,-13.700041994843446,1.6405006345386068,27.807976865553353,63.0,-76.70004199484345,90.80797686555336
01071,-2.791515655024316,1.4210279616926478,6.145695000849182,15.0,-17.791515655024316,21.14569500084918
01073,-1.0,61.43069167615414,111.87011738353286,169.5,-170.5,281.37011738353283
01075,-2.5900621181361716,0.5087616507052699,3.3646112309168767,10.5,-13.09006211813617,13.864611230916877
01077,-0.9970603497125905,9.491121167334807,29.091518658786534,46.5,-47.49706034971259,75.59151865878653
01079,-0.24830977503247234,0.05491770420791564,2.4821679550158526,6.0,-6.248309775032473,8.482167955015854
01081,-0.7620943277154049,4.179703850294137,13.786060937793104,22.5,-23.262094327715406,36.2860609377931
01083,-1.453556779159177,5.456074564513727,27.55013438023357,45.0,-46.45355677915918,72.55013438023357
01085,-0.6054945426677408,3.4644133074694383,18.32373516809141,30.0,-30.605494542667742,48.32373516809141
01087,-3.2385406151919294,1.1844537924943666,12.56834894176636,25.5,-28.73854061519193,38.06834894176636
01089,-1.0,58.257693690830465,153.10481483041923,232.5,-233.5,385.60481483041923
01091,-1.301322398942936,3.6054817541870143,11.198829032922417,21.0,-22.301322398942936,32.19882903292242
01093,-1.0,6.677131286553989,8.110206119425792,15.0,-16.0,23.11020611942579
01095,-0.9989505608344987,1.3157709712694858,8.270657774560322,15.0,-15.9989505608345,23.27065777456032
01097,-15.607224162844831,0.0,106.78727170226364,184.5,-200.10722416284483,291.28727170226364
