state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
01001,-10.23826421274455,-1.5768623643426967,8.63223887715991,30.0,-40.238264212744554,38.63223887715991
01003,-11.04127688053687,0.5703817040667092,14.965021769204498,40.5,-51.54127688053687,55.4650217692045
01005,-1.5995446753086533,0.5703817040667092,10.166976949708687,19.5,-21.099544675308653,29.666976949708687
01007,-1.5801026944806909,0.7803303568263638,7.022973211437275,15.0,-16.58010269448069,22.022973211437275
01009,-6.715210999079579,-0.8192143184822882,8.564191944262042,24.0,-30.71521099907958,32.56419194426204
01011,-0.7965320075163334,0.5703817040667092,3.1375230779954246,7.5,-8.296532007516333,10.637523077995425
01013,-3.1537247286853933,0.5703817040667092,4.688462801234172,13.5,-16.653724728685393,18.188462801234174
01015,-7.884311821713483,-0.025922641103949928,46.787418108201905,82.5,-90.38431182171348,129.2874181082019
01017,-1.5833430246186841,1.5671413739287154,8.422290224400255,16.5,-18.083343024618685,24.922290224400257
01019,-0.7965320075163334,0.7803303568263638,12.537130991429724,21.0,-21.796532007516333,33.53713099142972
01021,-5.510917449854454,-0.003240330137993741,5.484994808750504,18.0,-23.510917449854453,23.484994808750503
01023,-0.006480660275987482,0.5703817040667092,3.1375230779954246,7.5,-7.5064806602759875,10.637523077995425
01025,-3.9470164060637334,0.5703817040667092,8.479943360674199,19.5,-23.44701640606373,27.9799433606742
01027,-4.727346762890097,-0.003240330137993741,1.5606607136527275,10.5,-15.227346762890097,12.060660713652727
01029,-1.60602533558464,0.5703817040667092,7.8324665395055835,15.0,-16.60602533558464,22.83246653950558
01031,-5.514157779992448,0.7803303568263638,13.233212764668252,30.0,-35.514157779992445,43.23321276466825
01033,-0.8127336582063016,5.396662762567315,19.414962152867222,31.5,-32.3127336582063,50.91496215286722
01035,-0.003240330137993741,0.5703817040667092,3.921093764959782,7.5,-7.503240330137993,11.421093764959782
01037,-0.7997723376543266,-0.003240330137993741,5.4623124977845485,10.5,-11.299772337654327,15.962312497784549
01039,-4.769471054684015,0.5703817040667092,14.881362392046807,30.0,-34.76947105468402,44.88136239204681
01041,-1.5768623643426967,0.5703817040667092,6.851908520333547,13.5,-15.076862364342697,20.351908520333545
01043,-12.62137957501756,0.5703817040667092,7.8195052189536085,31.5,-44.121379575017556,39.31950521895361
01045,-3.1504843985474,1.7988875875224384,28.97915409712926,49.5,-52.6504843985474,78.47915409712925
01047,-2.4155186636529464,0.5703817040667092,3.921093764959782,10.5,-12.915518663652946,14.421093764959782
01049,-9.457933855918187,0.5703817040667092,11.643389079773584,33.0,-42.457933855918185,44.643389079773584
01051,-12.592216603775618,0.5703817040667092,14.861920411218847,42.0,-54.59221660377562,56.86192041121885
01053,-2.3636733814450483,3.1278020875814434,21.133726237071706,37.5,-39.86367338144505,58.633726237071706
01055,-4.743548413580065,6.278286486128843,36.788938325668894,63.0,-67.74354841358007,99.7889383256689
01057,-0.7900513472403454,1.557420383514735,12.533890661291732,21.0,-21.790051347240347,33.533890661291736
01059,-4.005342348547622,0.7803303568263638,9.386646592882325,22.5,-26.50534234854762,31.886646592882325
01061,-3.940535745787745,0.5703817040667092,7.809784228539627,18.0,-21.940535745787745,25.809784228539627
01063,-0.7965320075163334,0.5703817040667092,3.111600436891475,7.5,-8.296532007516333,10.611600436891475
01065,-3.1504843985474,0.5703817040667092,3.134282747857431,12.0,-15.1504843985474,15.13428274785743
01067,-1.5801026944806909,0.5703817040667092,5.491475469026492,12.0,-13.58010269448069,17.49147546902649
01069,-3.940535745787745,2.3345104102031033,54.824025446401095,88.5,-92.44053574578774,143.3240254464011
01071,-7.923195783369408,0.5703817040667092,7.822745549091604,24.0,-31.923195783369408,31.822745549091604
01073,-9.574585740885965,20.314511918589417,124.73296487711252,202.5,-212.07458574088596,327.2329648771125
01075,-6.269863024217479,0.5703817040667092,3.921093764959782,16.5,-22.76986302421748,20.42109376495978
01077,-4.730587093028091,1.4666911396509121,13.333662998946059,28.5,-33.23058709302809,41.83366299894606
01079,-5.517398110130443,0.5703817040667092,16.47118607694148,34.5,-40.01739811013044,50.97118607694148
01081,-3.9599777266157083,4.694943461510158,52.434429423852094,85.5,-89.4599777266157,137.9344294238521
01083,-7.100741134749127,0.5703817040667092,22.6068980369986,46.5,-53.60074113474913,69.1068980369986
01085,-0.7900513472403454,0.5703817040667092,2.3021071088231686,6.0,-6.790051347240345,8.302107108823169
01087,-0.7932916773783392,2.347471730755079,10.196139920950632,18.0,-18.79329167737834,28.196139920950632
01089,-1.0,34.42526494422384,196.6049551650179,297.0,-298.0,493.60495516501794
01091,-3.1731667095133567,-0.003240330137993741,3.1375230779954246,12.0,-15.173166709513357,15.137523077995425
01093,-11.025075229846902,0.77709002668837,10.199380251088627,34.5,-45.525075229846905,44.69938025108863
01095,-5.520638440268435,2.344231400617086,9.992671928466965,24.0,-29.520638440268435,33.99267192846696
01097,-4.206242817103231,14.848959090666874,138.45222716247983,216.0,-220.20624281710323,354.45222716247986
01099,-0.003240330137993741,2.1407634081334184,10.154015629156717,18.0,-18.003240330137995,28.154015629156717
01101,-4.759750064270033,4.42599606005669,83.8006120196023,133.5,-138.25975006427004,217.30061201960228
01103,-25.190913867827224,0.5703817040667092,17.241795443353862,66.0,-91.19091386782722,83.24179544335387
01105,-0.003240330137993741,0.77709002668837,3.921093764959782,7.5,-7.503240330137993,11.421093764959782
01107,-2.3669137115830425,0.77709002668837,11.760040964741355,22.5,-24.86691371158304,34.26004096474136
01109,-1.5930640150326667,1.5444590629627601,7.848668190195552,15.0,-16.593064015032667,22.848668190195554
01111,-3.9372954156497517,0.7803303568263638,11.74707964418938,24.0,-27.93729541564975,35.747079644189384
01113,-0.7997723376543266,5.491475469026492,14.107512695496435,24.0,-24.799772337654325,38.10751269549644
01115,-1.6027850054466466,4.669020820406207,39.9329420639403,63.0,-64.60278500544665,102.9329420639403
01117,-5.546561081372385,13.288298377014144,104.20194004570762,166.5,-172.04656108137237,270.7019400457076
01119,-0.80301266779232,-0.003240330137993741,3.1375230779954246,7.5,-8.30301266779232,10.637523077995425
01121,-11.870212189433147,1.5639010437907217,21.982103526795935,51.0,-62.87021218943315,72.98210352679594
01123,-4.005342348547622,-0.025922641103949928,9.389886923020317,22.5,-26.50534234854762,31.889886923020317
01125,-15.755662322874992,0.5703817040667092,41.40030600980115,87.0,-102.755662322875,128.40030600980114
01127,-3.95349706633972,0.5703817040667092,14.071869063978504,28.5,-32.45349706633972,42.571869063978504
01129,-0.7900513472403454,2.1407634081334184,3.921093764959782,7.5,-8.290051347240345,11.421093764959782
01131,-4.7241064327521025,-0.003240330137993741,3.1375230779954246,13.5,-18.2241064327521,16.637523077995425
01133,-7.890792481989472,0.7803303568263638,9.367204612054365,27.0,-34.89079248198947,36.367204612054365
02000,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
02013,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
02016,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
02020,-1.0,47.01424121786147,86.97634625304372,132.0,-133.0,218.97634625304372
02050,-1.0,4.701424121786146,7.05213618267922,13.5,-14.5,20.55213618267922
02060,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
02063,-1.0,1.5671413739287154,2.350712060893073,6.0,-7.0,8.350712060893073
02066,-1.0,1.5671413739287154,1.5671413739287154,4.5,-5.5,6.067141373928715
02068,-1.4296182959332908,0.5703817040667092,2.570381704066709,7.5,-8.929618295933292,10.070381704066708
