state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01081,-110.0,-9.0,10.0,180.0,-290.0,190.0
01083,-58.0,-15.0,161.0,328.5,-386.5,489.5
01085,-4.0,-1.0,1.0,7.5,-11.5,8.5
01087,-5.0,-1.0,8.0,19.5,-24.5,27.5
01089,-156.0,-39.0,206.0,543.0,-699.0,749.0
01091,-6.0,0.0,7.0,19.5,-25.5,26.5
01093,-19.0,-10.0,1.0,30.0,-49.0,31.0
01095,-28.0,-5.0,1.0,43.5,-71.5,44.5
01097,-170.0,-89.0,717.0,1330.5,-1500.5,2047.5
01099,-10.0,-1.0,13.0,34.5,-44.5,47.5
01101,-85.0,-16.0,46.0,196.5,-281.5,242.5
01103,-65.0,-18.0,67.0,198.0,-263.0,265.0
01105,-1.0,0.0,22.0,34.5,-35.5,56.5
01107,-9.0,-5.0,25.0,51.0,-60.0,76.0
01109,-20.0,-8.0,1.0,31.5,-51.5,32.5
01111,-13.0,-3.0,33.0,69.0,-82.0,102.0
01113,-40.0,-5.0,23.0,94.5,-134.5,117.5
01115,-32.0,-7.0,63.0,142.5,-174.5,205.5
01117,-121.0,-27.0,191.0,468.0,-589.0,659.0
01119,-17.0,-1.0,9.0,39.0,-56.0,48.0
01121,-41.0,-15.0,162.0,304.5,-345.5,466.5
01123,-8.0,-4.0,2.0,15.0,-23.0,17.0
01125,-97.0,-35.0,356.0,679.5,-776.5,1035.5
01127,-19.0,-8.0,49.0,102.0,-121.0,151.0
01129,-6.0,0.0,10.0,24.0,-30.0,34.0
01131,-7.0,-2.0,1.0,12.0,-19.0,13.0
01133,-16.0,-3.0,28.0,66.0,-82.0,94.0
02000,-2.0,0.0,2.0,6.0,-8.0,8.0
02013,-2.0,0.0,2.0,6.0,-8.0,8.0
02016,-2.0,0.0,2.0,6.0,-8.0,8.0
02020,-2.0,0.0,2.0,6.0,-8.0,8.0
02050,-2.0,0.0,2.0,6.0,-8.0,8.0
02060,-2.0,0.0,2.0,6.0,-8.0,8.0
02063,-2.0,0.0,2.0,6.0,-8.0,8.0
02066,-2.0,0.0,2.0,6.0,-8.0,8.0
02068,-2.0,0.0,2.0,6.0,-8.0,8.0
02070,-2.0,0.0,2.0,6.0,-8.0,8.0
02090,-2.0,0.0,2.0,6.0,-8.0,8.0
02100,-2.0,0.0,2.0,6.0,-8.0,8.0
02105,-2.0,0.0,2.0,6.0,-8.0,8.0
02110,-2.0,0.0,2.0,6.0,-8.0,8.0
02122,-2.0,0.0,2.0,6.0,-8.0,8.0
02130,-2.0,0.0,2.0,6.0,-8.0,8.0
02150,-2.0,0.0,2.0,6.0,-8.0,8.0
02164,-2.0,0.0,2.0,6.0,-8.0,8.0
02170,-2.0,0.0,2.0,6.0,-8.0,8.0
02180,-2.0,0.0,2.0,6.0,-8.0,8.0
02185,-2.0,0.0,2.0,6.0,-8.0,8.0
02188,-2.0,0.0,2.0,6.0,-8.0,8.0
02195,-2.0,0.0,2.0,6.0,-8.0,8.0
02198,-2.0,0.0,2.0,6.0,-8.0,8.0
02220,-2.0,0.0,2.0,6.0,-8.0,8.0
02230,-2.0,0.0,2.0,6.0,-8.0,8.0
02240,-2.0,0.0,2.0,6.0,-8.0,8.0
02261,-2.0,0.0,2.0,6.0,-8.0,8.0
02270,-2.0,0.0,2.0,6.0,-8.0,8.0
02275,-2.0,0.0,2.0,6.0,-8.0,8.0
02282,-2.0,0.0,2.0,6.0,-8.0,8.0
02290,-2.0,0.0,2.0,6.0,-8.0,8.0
04000,-2.0,0.0,2.0,6.0,-8.0,8.0
04001,-63.0,-23.0,1.0,96.0,-159.0,97.0
04003,-43.0,35.0,96.0,208.5,-251.5,304.5
04005,-27.0,-11.0,107.0,201.0,-228.0,308.0
04007,-54.0,-6.0,24.0,117.0,-171.0,141.0
04009,-26.0,-8.0,7.0,49.5,-75.5,56.5
04011,-9.0,0.0,18.0,40.5,-49.5,58.5
04012,-12.0,-7.0,3.0,22.5,-34.5,25.5
04013,-2641.0,-695.0,192.0,4249.5,-6890.5,4441.5
04015,-192.0,-56.0,80.0,408.0,-600.0,488.0
04017,-58.0,-29.0,11.0,103.5,-161.5,114.5
04019,-561.0,-210.0,494.0,1582.5,-2143.5,2076.5
04021,-190.0,33.0,87.0,415.5,-605.5,502.5
04023,-12.0,1.0,75.0,130.5,-142.5,205.5
04025,-69.0,-42.0,42.0,166.5,-235.5,208.5
04027,-61.0,-29.0,1.0,93.0,-154.0,94.0
05000,-331.0,-35.0,1.0,498.0,-829.0,499.0
05001,-56.0,-7.0,1.0,85.5,-141.5,86.5
05003,-47.0,-6.0,1.0,72.0,-119.0,73.0
05005,-28.0,-21.0,1.0,43.5,-71.5,44.5
05007,-336.0,-50.0,1.0,505.5,-841.5,506.5
05009,-41.0,-5.0,1.0,63.0,-104.0,64.0
05011,-15.0,-2.0,1.0,24.0,-39.0,25.0
05013,-7.0,-3.0,1.0,12.0,-19.0,13.0
05015,-11.0,-6.0,1.0,18.0,-29.0,19.0
05017,-10.0,0.0,1.0,16.5,-26.5,17.5
05019,-35.0,-16.0,1.0,54.0,-89.0,55.0
05021,-20.0,-3.0,1.0,31.5,-51.5,32.5
05023,-37.0,-11.0,1.0,57.0,-94.0,58.0
05025,-14.0,-1.0,1.0,22.5,-36.5,23.5
05027,-29.0,-7.0,1.0,45.0,-74.0,46.0
05029,-13.0,-5.0,1.0,21.0,-34.0,22.0
05031,-109.0,-22.0,1.0,165.0,-274.0,166.0
05033,-91.0,-23.0,1.0,138.0,-229.0,139.0
05035,-52.0,-19.0,1.0,79.5,-131.5,80.5
05037,-15.0,-4.0,1.0,24.0,-39.0,25.0
05039,-5.0,-1.0,1.0,9.0,-14.0,10.0
05041,-8.0,0.0,1.0,13.5,-21.5,14.5
05043,-38.0,-6.0,1.0,58.5,-96.5,59.5
05045,-155.0,-30.0,1.0,234.0,-389.0,235.0
05047,-20.0,-5.0,1.0,31.5,-51.5,32.5
05049,-7.0,-2.0,1.0,12.0,-19.0,13.0
05051,-64.0,-21.0,1.0,97.5,-161.5,98.5
05053,-10.0,-3.0,1.0,16.5,-26.5,17.5
05055,-75.0,-9.0,1.0,114.0,-189.0,115.0
05057,-20.0,-3.0,1.0,31.5,-51.5,32.5
05059,-35.0,0.0,18.0,79.5,-114.5,97.5
05061,-22.0,-2.0,1.0,34.5,-56.5,35.5
05063,-50.0,-9.0,1.0,76.5,-126.5,77.5
05065,-11.0,-3.0,1.0,18.0,-29.0,19.0
05067,-6.0,0.0,10.0,24.0,-30.0,34.0
05069,-125.0,-5.0,1.0,189.0,-314.0,190.0
05071,-26.0,-5.0,1.0,40.5,-66.5,41.5
05073,-17.0,-3.0,1.0,27.0,-44.0,28.0
05075,-13.0,-4.0,1.0,21.0,-34.0,22.0
05077,-20.0,-3.0,1.0,31.5,-51.5,32.5
05079,-6.0,-1.0,1.0,10.5,-16.5,11.5
05081,-19.0,-5.0,1.0,30.0,-49.0,31.0
05083,-14.0,-1.0,1.0,22.5,-36.5,23.5
05085,-50.0,-24.0,1.0,76.5,-126.5,77.5
05087,-13.0,-4.0,1.0,21.0,-34.0,22.0
05089,-5.0,-1.0,1.0,9.0,-14.0,10.0
05091,-46.0,-15.0,1.0,70.5,-116.5,71.5
05093,-36.0,-11.0,1.0,55.5,-91.5,56.5
05095,-15.0,-2.0,1.0,24.0,-39.0,25.0
05097,-5.0,0.0,1.0,9.0,-14.0,10.0
05099,-16.0,-3.0,1.0,25.5,-41.5,26.5
05101,-10.0,-1.0,1.0,16.5,-26.5,17.5
05103,-13.0,-7.0,1.0,21.0,-34.0,22.0
05105,-9.0,-4.0,1.0,15.0,-24.0,16.0
05107,-35.0,-2.0,1.0,54.0,-89.0,55.0
05109,-5.0,-1.0,1.0,9.0,-14.0,10.0
05111,-30.0,-4.0,2.0,48.0,-78.0,50.0
05113,-12.0,0.0,1.0,19.5,-31.5,20.5
05115,-51.0,-18.0,1.0,78.0,-129.0,79.0
05117,-13.0,-1.0,1.0,21.0,-34.0,22.0
05119,-568.0,-114.0,1.0,853.5,-1421.5,854.5
05121,-21.0,-5.0,6.0,40.5,-61.5,46.5
05123,-6.0,-4.0,1.0,10.5,-16.5,11.5
05125,-97.0,-5.0,8.0,157.5,-254.5,165.5
05127,-4.0,-2.0,1.0,7.5,-11.5,8.5
05129,-15.0,-4.0,1.0,24.0,-39.0,25.0
05131,-170.0,-26.0,1.0,256.5,-426.5,257.5
05133,-23.0,0.0,8.0,46.5,-69.5,54.5
05135,-10.0,-5.0,1.0,16.5,-26.5,17.5
05137,-17.0,-5.0,1.0,27.0,-44.0,28.0
05139,-87.0,-7.0,1.0,132.0,-219.0,133.0
05141,-13.0,-1.0,1.0,21.0,-34.0,22.0
05143,-322.0,-77.0,1.0,484.5,-806.5,485.5
05145,-182.0,-6.0,21.0,304.5,-486.5,325.5
05147,-4.0,0.0,2.0,9.0,-13.0,11.0
05149,-34.0,-10.0,1.0,52.5,-86.5,53.5
06000,-2.0,0.0,2.0,6.0,-8.0,8.0
06001,-1.0,1490.0,10076.0,15115.5,-15116.5,25191.5
06003,-2.0,0.0,2.0,6.0,-8.0,8.0
06005,-1.0,55.0,139.0,210.0,-211.0,349.0
06007,-1.0,264.0,698.0,1048.5,-1049.5,1746.5
06009,-1.0,61.0,192.0,289.5,-290.5,481.5
06011,-1.0,21.0,61.0,93.0,-94.0,154.0
06013,-1.0,992.0,6687.0,10032.0,-10033.0,16719.0
06015,-1.0,52.0,117.0,177.0,-178.0,294.0
06017,-1.0,179.0,652.0,979.5,-980.5,1631.5
06019,-1.0,1187.0,6954.0,10432.5,-10433.5,17386.5
06021,-1.0,29.0,103.0,156.0,-157.0,259.0
06023,-1.0,144.0,441.0,663.0,-664.0,1104.0
06025,-1.0,243.0,1262.0,1894.5,-1895.5,3156.5
06027,-1.0,15.0,75.0,114.0,-115.0,189.0
06029,-2.0,0.0,2.0,6.0,-8.0,8.0
06031,-1.0,154.0,1607.0,2412.0,-2413.0,4019.0
06033,-1.0,116.0,189.0,285.0,-286.0,474.0
06035,-2.0,0.0,2.0,6.0,-8.0,8.0
06037,-2911.0,-248.0,11189.0,21150.0,-24061.0,32339.0
06039,-1.0,344.0,999.0,1500.0,-1501.0,2499.0
06041,-1.0,174.0,1057.0,1587.0,-1588.0,2644.0
06043,-2.0,0.0,2.0,6.0,-8.0,8.0
06045,-1.0,82.0,307.0,462.0,-463.0,769.0
06047,-1.0,204.0,1534.0,2302.5,-2303.5,3836.5
06049,-1.0,3.0,7.0,12.0,-13.0,19.0
06051,-1.0,1.0,65.0,99.0,-100.0,164.0
06053,-1.0,453.0,1736.0,2605.5,-2606.5,4341.5
06055,-1.0,213.0,806.0,1210.5,-1211.5,2016.5
06057,-1.0,91.0,404.0,607.5,-608.5,1011.5
06059,-2.0,0.0,2.0,6.0,-8.0,8.0
06061,-1.0,384.0,1926.0,2890.5,-2891.5,4816.5
06063,-1.0,9.0,46.0,70.5,-71.5,116.5
06065,-1.0,2797.0,17860.0,26791.5,-26792.5,44651.5
06067,-1.0,1600.0,9383.0,14076.0,-14077.0,23459.0
06069,-1.0,44.0,350.0,526.5,-527.5,876.5
06071,-1.0,1791.0,17448.0,26173.5,-26174.5,43621.5
06073,-2.0,0.0,2.0,6.0,-8.0,8.0
06075,-1.0,634.0,4247.0,6372.0,-6373.0,10619.0
06077,-1.0,794.0,5976.0,8965.5,-8966.5,14941.5
06079,-1.0,320.0,1843.0,2766.0,-2767.0,4609.0
06081,-1.0,641.0,4500.0,6751.5,-6752.5,11251.5
06083,-1.0,220.0,3486.0,5230.5,-5231.5,8716.5
06085,-1.0,2236.0,12786.0,19180.5,-19181.5,31966.5
06087,-1.0,399.0,2059.0,3090.0,-3091.0,5149.0
06089,-1.0,158.0,504.0,757.5,-758.5,1261.5
06091,-1.0,1.0,4.0,7.5,-8.5,11.5
06093,-1.0,19.0,52.0,79.5,-80.5,131.5
06095,-1.0,363.0,2567.0,3852.0,-3853.0,6419.0
06097,-1.0,639.0,2537.0,3807.0,-3808.0,6344.0
06099,-1.0,625.0,2443.0,3666.0,-3667.0,6109.0
06101,-1.0,100.0,441.0,663.0,-664.0,1104.0
06103,-1.0,64.0,199.0,300.0,-301.0,499.0
06105,-1.0,5.0,17.0,27.0,-28.0,44.0
06107,-1.0,701.0,2522.0,3784.5,-3785.5,6306.5
06109,-1.0,98.0,328.0,493.5,-494.5,821.5
06111,-1.0,686.0,6001.0,9003.0,-9004.0,15004.0
06113,-1.0,170.0,920.0,1381.5,-1382.5,2301.5
06115,-1.0,104.0,389.0,585.0,-586.0,974.0
08000,-2.0,0.0,2.0,6.0,-8.0,8.0
08001,-2.0,0.0,2.0,6.0,-8.0,8.0
08003,-2.0,0.0,2.0,6.0,-8.0,8.0
08005,-2.0,0.0,2.0,6.0,-8.0,8.0
08007,-2.0,0.0,2.0,6.0,-8.0,8.0
08009,-2.0,0.0,2.0,6.0,-8.0,8.0
08011,-2.0,0.0,2.0,6.0,-8.0,8.0
08013,-2.0,0.0,2.0,6.0,-8.0,8.0
08014,-2.0,0.0,2.0,6.0,-8.0,8.0
08015,-2.0,0.0,2.0,6.0,-8.0,8.0
08017,-2.0,0.0,2.0,6.0,-8.0,8.0
08019,-2.0,0.0,2.0,6.0,-8.0,8.0
08021,-2.0,0.0,2.0,6.0,-8.0,8.0
08023,-2.0,0.0,2.0,6.0,-8.0,8.0
08025,-2.0,0.0,2.0,6.0,-8.0,8.0
08027,-2.0,0.0,2.0,6.0,-8.0,8.0
08029,-2.0,0.0,2.0,6.0,-8.0,8.0
08031,-2.0,0.0,2.0,6.0,-8.0,8.0
08033,-2.0,0.0,2.0,6.0,-8.0,8.0
08035,-2.0,0.0,2.0,6.0,-8.0,8.0
08037,-2.0,0.0,2.0,6.0,-8.0,8.0
08039,-2.0,0.0,2.0,6.0,-8.0,8.0
08041,-2.0,0.0,2.0,6.0,-8.0,8.0
08043,-2.0,0.0,2.0,6.0,-8.0,8.0
08045,-2.0,0.0,2.0,6.0,-8.0,8.0
08047,-2.0,0.0,2.0,6.0,-8.0,8.0
08049,-2.0,0.0,2.0,6.0,-8.0,8.0
08051,-2.0,0.0,2.0,6.0,-8.0,8.0
08053,-2.0,0.0,2.0,6.0,-8.0,8.0
08055,-2.0,0.0,2.0,6.0,-8.0,8.0
08057,-2.0,0.0,2.0,6.0,-8.0,8.0
08059,-2.0,0.0,2.0,6.0,-8.0,8.0
08061,-2.0,0.0,2.0,6.0,-8.0,8.0
08063,-2.0,0.0,2.0,6.0,-8.0,8.0
08065,-2.0,0.0,2.0,6.0,-8.0,8.0
08067,-2.0,0.0,2.0,6.0,-8.0,8.0
08069,-2.0,0.0,2.0,6.0,-8.0,8.0
08071,-2.0,0.0,2.0,6.0,-8.0,8.0
08073,-2.0,0.0,2.0,6.0,-8.0,8.0
08075,-2.0,0.0,2.0,6.0,-8.0,8.0
08077,-2.0,0.0,2.0,6.0,-8.0,8.0
08079,-2.0,0.0,2.0,6.0,-8.0,8.0
08081,-2.0,0.0,2.0,6.0,-8.0,8.0
08083,-2.0,0.0,2.0,6.0,-8.0,8.0
08085,-2.0,0.0,2.0,6.0,-8.0,8.0
08087,-2.0,0.0,2.0,6.0,-8.0,8.0
08089,-2.0,0.0,2.0,6.0,-8.0,8.0
08091,-2.0,0.0,2.0,6.0,-8.0,8.0
08093,-2.0,0.0,2.0,6.0,-8.0,8.0
08095,-2.0,0.0,2.0,6.0,-8.0,8.0
08097,-2.0,0.0,2.0,6.0,-8.0,8.0
08099,-2.0,0.0,2.0,6.0,-8.0,8.0
08101,-2.0,0.0,2.0,6.0,-8.0,8.0
08103,-2.0,0.0,2.0,6.0,-8.0,8.0
08105,-2.0,0.0,2.0,6.0,-8.0,8.0
08107,-2.0,0.0,2.0,6.0,-8.0,8.0
08109,-2.0,0.0,2.0,6.0,-8.0,8.0
08111,-2.0,0.0,2.0,6.0,-8.0,8.0
08113,-2.0,0.0,2.0,6.0,-8.0,8.0
08115,-2.0,0.0,2.0,6.0,-8.0,8.0
08117,-2.0,0.0,2.0,6.0,-8.0,8.0
08119,-2.0,0.0,2.0,6.0,-8.0,8.0
08121,-2.0,0.0,2.0,6.0,-8.0,8.0
08123,-2.0,0.0,2.0,6.0,-8.0,8.0
08125,-2.0,0.0,2.0,6.0,-8.0,8.0
09000,-2.0,0.0,2.0,6.0,-8.0,8.0
09001,-2.0,0.0,2.0,6.0,-8.0,8.0
09003,-2.0,0.0,2.0,6.0,-8.0,8.0
09005,-2.0,0.0,2.0,6.0,-8.0,8.0
09007,-2.0,0.0,2.0,6.0,-8.0,8.0
09009,-2.0,0.0,2.0,6.0,-8.0,8.0
09011,-2.0,0.0,2.0,6.0,-8.0,8.0
09013,-2.0,0.0,2.0,6.0,-8.0,8.0
09015,-2.0,0.0,2.0,6.0,-8.0,8.0
10000,-3.0,0.0,1.0,6.0,-9.0,7.0
10001,-246.0,-12.0,15.0,391.5,-637.5,406.5
10003,-185.0,-90.0,1.0,279.0,-464.0,280.0
10005,-56.0,-18.0,15.0,106.5,-162.5,121.5
11000,-2.0,0.0,2.0,6.0,-8.0,8.0
11001,-2.0,0.0,2.0,6.0,-8.0,8.0
12000,-2.0,0.0,2.0,6.0,-8.0,8.0
12001,-2.0,0.0,2.0,6.0,-8.0,8.0
12003,-2.0,0.0,2.0,6.0,-8.0,8.0
12005,-2.0,0.0,2.0,6.0,-8.0,8.0
12007,-2.0,0.0,2.0,6.0,-8.0,8.0
12009,-2.0,0.0,2.0,6.0,-8.0,8.0
12011,-2.0,0.0,2.0,6.0,-8.0,8.0
12013,-2.0,0.0,2.0,6.0,-8.0,8.0
12015,-2.0,0.0,2.0,6.0,-8.0,8.0
12017,-2.0,0.0,2.0,6.0,-8.0,8.0
12019,-2.0,0.0,2.0,6.0,-8.0,8.0
12021,-2.0,0.0,2.0,6.0,-8.0,8.0
12023,-2.0,0.0,2.0,6.0,-8.0,8.0
12027,-2.0,0.0,2.0,6.0,-8.0,8.0
12029,-2.0,0.0,2.0,6.0,-8.0,8.0
12031,-2.0,0.0,2.0,6.0,-8.0,8.0
12033,-2.0,0.0,2.0,6.0,-8.0,8.0
12035,-2.0,0.0,2.0,6.0,-8.0,8.0
12037,-2.0,0.0,2.0,6.0,-8.0,8.0
12039,-52.0,0.0,1.0,79.5,-131.5,80.5
12041,-2.0,0.0,2.0,6.0,-8.0,8.0
12043,-2.0,0.0,2.0,6.0,-8.0,8.0
12045,-2.0,0.0,2.0,6.0,-8.0,8.0
12047,-2.0,0.0,2.0,6.0,-8.0,8.0
12049,-2.0,0.0,2.0,6.0,-8.0,8.0
12051,-2.0,0.0,2.0,6.0,-8.0,8.0
12053,-2.0,0.0,2.0,6.0,-8.0,8.0
12055,-2.0,0.0,2.0,6.0,-8.0,8.0
12057,-2.0,0.0,2.0,6.0,-8.0,8.0
12059,-2.0,0.0,2.0,6.0,-8.0,8.0
12061,-2.0,0.0,2.0,6.0,-8.0,8.0
12063,-2.0,0.0,2.0,6.0,-8.0,8.0
12065,-2.0,0.0,2.0,6.0,-8.0,8.0
12067,-2.0,0.0,2.0,6.0,-8.0,8.0
12069,-2.0,0.0,2.0,6.0,-8.0,8.0
12071,-2.0,0.0,2.0,6.0,-8.0,8.0
12073,-2.0,0.0,2.0,6.0,-8.0,8.0
12075,-2.0,0.0,2.0,6.0,-8.0,8.0
12077,-2.0,0.0,2.0,6.0,-8.0,8.0
12079,-2.0,0.0,2.0,6.0,-8.0,8.0
12081,-2.0,0.0,2.0,6.0,-8.0,8.0
12083,-2.0,0.0,2.0,6.0,-8.0,8.0
12085,-2.0,0.0,2.0,6.0,-8.0,8.0
12086,-2.0,0.0,2.0,6.0,-8.0,8.0
12087,-2.0,0.0,2.0,6.0,-8.0,8.0
12089,-2.0,0.0,2.0,6.0,-8.0,8.0
12091,-2.0,0.0,2.0,6.0,-8.0,8.0
12093,-2.0,0.0,2.0,6.0,-8.0,8.0
12095,-2.0,0.0,2.0,6.0,-8.0,8.0
12097,-2.0,0.0,2.0,6.0,-8.0,8.0
12099,-2.0,0.0,2.0,6.0,-8.0,8.0
12101,-2.0,0.0,2.0,6.0,-8.0,8.0
12103,-2.0,0.0,2.0,6.0,-8.0,8.0
12105,-2.0,0.0,2.0,6.0,-8.0,8.0
12107,-2.0,0.0,2.0,6.0,-8.0,8.0
12109,-2.0,0.0,2.0,6.0,-8.0,8.0
12111,-2.0,0.0,2.0,6.0,-8.0,8.0
12113,-2.0,0.0,2.0,6.0,-8.0,8.0
12115,-2.0,0.0,2.0,6.0,-8.0,8.0
12117,-2.0,0.0,2.0,6.0,-8.0,8.0
12119,-2.0,0.0,2.0,6.0,-8.0,8.0
12121,-2.0,0.0,2.0,6.0,-8.0,8.0
12123,-22.0,0.0,1.0,34.5,-56.5,35.5
12125,-2.0,0.0,2.0,6.0,-8.0,8.0
12127,-2.0,0.0,2.0,6.0,-8.0,8.0
12129,-2.0,0.0,2.0,6.0,-8.0,8.0
12131,-2.0,0.0,2.0,6.0,-8.0,8.0
12133,-12.0,0.0,1.0,19.5,-31.5,20.5
13000,-2.0,0.0,2.0,6.0,-8.0,8.0
13001,-2.0,0.0,2.0,6.0,-8.0,8.0
13003,-2.0,0.0,2.0,6.0,-8.0,8.0
13005,-2.0,0.0,2.0,6.0,-8.0,8.0
13007,-2.0,0.0,2.0,6.0,-8.0,8.0
13009,-2.0,0.0,2.0,6.0,-8.0,8.0
13011,-2.0,0.0,2.0,6.0,-8.0,8.0
13013,-2.0,0.0,2.0,6.0,-8.0,8.0
13015,-2.0,0.0,2.0,6.0,-8.0,8.0
13017,-2.0,0.0,2.0,6.0,-8.0,8.0
13019,-2.0,0.0,2.0,6.0,-8.0,8.0
13021,-2.0,0.0,2.0,6.0,-8.0,8.0
13023,-2.0,0.0,2.0,6.0,-8.0,8.0
13025,-2.0,0.0,2.0,6.0,-8.0,8.0
13027,-2.0,0.0,2.0,6.0,-8.0,8.0
13029,-2.0,0.0,2.0,6.0,-8.0,8.0
13031,-2.0,0.0,2.0,6.0,-8.0,8.0
13033,-2.0,0.0,2.0,6.0,-8.0,8.0
13035,-2.0,0.0,2.0,6.0,-8.0,8.0
13037,-2.0,0.0,2.0,6.0,-8.0,8.0
13039,-2.0,0.0,2.0,6.0,-8.0,8.0
13043,-2.0,0.0,2.0,6.0,-8.0,8.0
13045,-2.0,0.0,2.0,6.0,-8.0,8.0
13047,-2.0,0.0,2.0,6.0,-8.0,8.0
13049,-2.0,0.0,2.0,6.0,-8.0,8.0
13051,-2.0,0.0,2.0,6.0,-8.0,8.0
13053,-2.0,0.0,2.0,6.0,-8.0,8.0
13055,-2.0,0.0,2.0,6.0,-8.0,8.0
13057,-2.0,0.0,2.0,6.0,-8.0,8.0
13059,-2.0,0.0,2.0,6.0,-8.0,8.0
13061,-2.0,0.0,2.0,6.0,-8.0,8.0
13063,-2.0,0.0,2.0,6.0,-8.0,8.0
13065,-2.0,0.0,2.0,6.0,-8.0,8.0
13067,-2.0,0.0,2.0,6.0,-8.0,8.0
13069,-2.0,0.0,2.0,6.0,-8.0,8.0
13071,-2.0,0.0,2.0,6.0,-8.0,8.0
13073,-2.0,0.0,2.0,6.0,-8.0,8.0
13075,-2.0,0.0,2.0,6.0,-8.0,8.0
13077,-2.0,0.0,2.0,6.0,-8.0,8.0
13079,-2.0,0.0,2.0,6.0,-8.0,8.0
13081,-2.0,0.0,2.0,6.0,-8.0,8.0
13083,-2.0,0.0,2.0,6.0,-8.0,8.0
13085,-2.0,0.0,2.0,6.0,-8.0,8.0
13087,-2.0,0.0,2.0,6.0,-8.0,8.0
13089,-2.0,0.0,2.0,6.0,-8.0,8.0
13091,-2.0,0.0,2.0,6.0,-8.0,8.0
13093,-2.0,0.0,2.0,6.0,-8.0,8.0
13095,-2.0,0.0,2.0,6.0,-8.0,8.0
13097,-2.0,0.0,2.0,6.0,-8.0,8.0
13099,-2.0,0.0,2.0,6.0,-8.0,8.0
13101,-2.0,0.0,2.0,6.0,-8.0,8.0
13103,-2.0,0.0,2.0,6.0,-8.0,8.0
13105,-2.0,0.0,2.0,6.0,-8.0,8.0
13107,-2.0,0.0,2.0,6.0,-8.0,8.0
13109,-2.0,0.0,2.0,6.0,-8.0,8.0
13111,-2.0,0.0,2.0,6.0,-8.0,8.0
13113,-2.0,0.0,2.0,6.0,-8.0,8.0
13115,-2.0,0.0,2.0,6.0,-8.0,8.0
13117,-2.0,0.0,2.0,6.0,-8.0,8.0
13119,-2.0,0.0,2.0,6.0,-8.0,8.0
13121,-2.0,0.0,2.0,6.0,-8.0,8.0
13123,-2.0,0.0,2.0,6.0,-8.0,8.0
13125,-2.0,0.0,2.0,6.0,-8.0,8.0
13127,-2.0,0.0,2.0,6.0,-8.0,8.0
13129,-2.0,0.0,2.0,6.0,-8.0,8.0
13131,-2.0,0.0,2.0,6.0,-8.0,8.0
13133,-2.0,0.0,2.0,6.0,-8.0,8.0
13135,-2.0,0.0,2.0,6.0,-8.0,8.0
13137,-2.0,0.0,2.0,6.0,-8.0,8.0
13139,-2.0,0.0,2.0,6.0,-8.0,8.0
13141,-2.0,0.0,2.0,6.0,-8.0,8.0
13143,-2.0,0.0,2.0,6.0,-8.0,8.0
