state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-1.9077257476579315,0.09227425234206854,2.0922742523420688,7.5,-9.407725747657931,9.592274252342069
01001,-1.0,24.262326866706616,37.060830394231886,58.5,-59.5,95.56083039423189
01003,-1.0,37.33692143941239,204.94680110659564,309.0,-310.0,513.9468011065957
01005,-1.0,6.770826418758535,27.72506053295323,43.5,-44.5,71.22506053295322
01007,-4.2459548623458545,1.4605792617980662,20.0775815288138,39.0,-43.245954862345855,59.077581528813795
01009,-14.600775780209077,29.36698872045114,52.625529455199214,102.0,-116.60077578020908,154.62552945519923
01011,-1.0,3.390688422856483,11.81089471689685,19.5,-20.5,31.31089471689685
01013,-12.855950423649613,3.5917117425518743,11.687181985909108,37.5,-50.35595042364962,49.187181985909106
01015,-2.7759407193731924,24.311180907116388,87.74695447086111,136.5,-139.27594071937318,224.2469544708611
01017,-1.0,7.441379637714278,33.584676333086875,52.5,-53.5,86.08467633308688
01019,-14.644915322947261,0.7854640593217668,2.917508936779687,27.0,-41.64491532294726,29.917508936779686
01021,-1.0,19.572352428378792,33.97463304409767,52.5,-53.5,86.47463304409767
01023,-6.780540706084369,-0.7881809735605043,7.275922741361898,22.5,-29.28054070608437,29.775922741361896
01025,-0.7089074673357777,2.743326406881096,11.425994316296427,19.5,-20.208907467335777,30.925994316296425
01027,-6.228358615723341,6.64591976639448,21.965243162710614,43.5,-49.72835861572334,65.4652431627106
01029,-12.85454370005569,-1.7593106623130006,4.226831315996245,27.0,-39.854543700055686,31.226831315996243
01031,-12.49298701658665,4.392288212348628,48.46659946888684,93.0,-105.49298701658665,141.46659946888684
01033,-72.76208033344558,0.8807005056922463,46.49206547310757,180.0,-252.76208033344557,226.49206547310757
01035,-1.208953365360194,1.9533003640387712,10.996118233329218,19.5,-20.708953365360195,30.49611823332922
01037,-15.473188458488806,4.586032634284724,6.6860641422669715,34.5,-49.973188458488806,41.18606414226697
01039,-29.277740717514533,0.9748917775269805,23.647376014147607,81.0,-110.27774071751453,104.64737601414761
