state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.0,0.0,2.0,6.0,-8.0,8.0
01001,-53.6,-20.5,74.80000000000001,193.5,-247.1,268.3
01003,-88.6,-37.5,257.00000000000006,520.5,-609.1,777.5
01005,-9.4,-1.0,56.800000000000004,100.5,-109.9,157.3
01007,-4.4,-1.5,20.600000000000005,39.0,-43.4,59.60000000000001
01009,-26.0,-13.0,32.40000000000001,88.5,-114.5,120.9
01011,-6.6,0.0,5.600000000000004,19.5,-26.1,25.100000000000005
01013,-7.199999999999999,-2.5,41.4,75.0,-82.2,116.4
01015,-78.0,-27.0,57.20000000000004,204.0,-282.0,261.20000000000005
01017,-16.0,-6.5,83.80000000000001,150.0,-166.0,233.8
01019,-10.6,0.0,34.6,69.0,-79.6,103.6
01021,-43.8,-18.5,40.00000000000001,127.5,-171.3,167.5
01023,-20.6,-5.0,0.8000000000000007,33.0,-53.6,33.8
01025,-20.4,-8.0,7.000000000000004,43.5,-63.9,50.50000000000001
01027,-12.599999999999998,-2.0,31.800000000000004,67.5,-80.1,99.30000000000001
01029,-7.8,-1.0,7.600000000000001,24.0,-31.8,31.6
01031,-12.6,-1.5,75.2,133.5,-146.1,208.7
01033,-29.4,-6.0,78.80000000000001,163.5,-192.9,242.3
01035,-4.199999999999999,-0.5,11.8,25.5,-29.7,37.3
01037,-1.9999999999999998,0.0,6.200000000000004,13.5,-15.5,19.700000000000003
01039,-19.6,-1.5,35.4,84.0,-103.6,119.4
01041,-6.2,-2.0,9.200000000000006,25.5,-31.7,34.7
01043,-43.6,-25.0,100.4,217.5,-261.1,317.9
01045,-17.4,-4.5,31.600000000000016,75.0,-92.4,106.60000000000002
01047,-21.799999999999997,-2.0,55.60000000000001,117.0,-138.8,172.60000000000002
01049,-31.2,-16.0,26.60000000000001,88.5,-119.7,115.10000000000001
01051,-56.599999999999994,-19.5,57.00000000000003,172.5,-229.1,229.50000000000003
01053,-14.0,-3.0,39.20000000000002,81.0,-95.0,120.20000000000002
01055,-53.6,-16.5,63.40000000000002,177.0,-230.6,240.40000000000003
01057,-25.2,-1.0,4.600000000000004,46.5,-71.7,51.1
01059,-23.0,-8.0,22.400000000000002,69.0,-92.0,91.4
01061,-9.6,-6.0,3.200000000000003,21.0,-30.6,24.200000000000003
01063,-7.2,-2.0,6.600000000000001,22.5,-29.7,29.1
01065,-11.2,-2.5,24.400000000000006,55.5,-66.7,79.9
01067,-7.6,-5.5,12.200000000000005,31.5,-39.1,43.7
01069,-49.2,-7.5,94.60000000000002,217.5,-266.7,312.1
01071,-50.6,-9.5,21.20000000000001,109.5,-160.1,130.70000000000002
01073,-282.4,-101.0,1166.0000000000005,2175.0,-2457.4,3341.0000000000005
01075,-9.4,-0.5,3.2,21.0,-30.4,24.2
01077,-22.0,-4.0,75.00000000000003,147.0,-169.0,222.00000000000003
01079,-14.6,2.0,24.60000000000001,60.0,-74.6,84.60000000000001
