state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.072845570964068,-0.07284557096406807,1.927154429035932,7.5,-9.572845570964068,9.427154429035932
01001,-67.5488420922546,-27.094129241889824,11.717009376066546,120.0,-187.5488420922546,131.71700937606656
01003,-101.96372852670947,-29.632848134430468,226.1869458590436,493.5,-595.4637285267095,719.6869458590436
01005,-7.413049470183631,0.46805816566557135,29.195547490786982,57.0,-64.41304947018364,86.19554749078698
01007,-5.638778877135159,0.46805816566557135,21.784015825354068,42.0,-47.63877887713516,63.78401582535407
01009,-27.240907992938133,-8.60336639751365,28.6493071974422,85.5,-112.74090799293813,114.1493071974422
01011,-2.704847389893011,-0.10926835644610211,2.3821516594107637,9.0,-11.704847389893011,11.382151659410763
01013,-9.945242708003226,-3.3237060363427773,10.799812595408916,31.5,-41.44524270800323,42.299812595408916
01015,-75.68655728873739,-20.379309643841076,42.00782160509785,178.5,-254.1865572887374,220.50782160509786
01017,-21.3008568609794,-3.396551607306845,41.24982171152858,96.0,-117.3008568609794,137.24982171152857
01019,-13.856493944169793,-0.32780506933830744,36.506613161620905,76.5,-90.3564939441698,113.0066131616209
01021,-32.09045077867619,-16.727798538159988,43.57129447806865,115.5,-147.5904507786762,159.07129447806864
01023,-18.914354765087943,-6.6838348581675895,1.0,30.0,-48.91435476508794,31.0
01025,-14.291392151713854,-6.190229998221727,8.344815365034082,36.0,-50.29139215171385,44.34481536503408
01027,-7.485895041147698,-2.0233618501912938,17.27022007954035,39.0,-46.4858950411477,56.27022007954035
01029,-8.266101552838588,-3.9738781294185186,1.3855836530680181,16.5,-24.766101552838588,17.885583653068018
01031,-16.69028814355778,-2.205475777601464,81.92274709657602,148.5,-165.19028814355778,230.42274709657602
01033,-19.638460038247928,-4.884447766469372,83.54948003620083,156.0,-175.63846003824793,239.54948003620083
01035,-2.607871440513643,0.23402908283278578,10.265105806755498,21.0,-23.607871440513645,31.2651058067555
01037,-1.4751735564652473,0.7849871438021332,1.2690307395255078,6.0,-7.475173556465247,7.269030739525508
01039,-14.11656278140009,0.5409037366296396,30.8601195317588,69.0,-83.11656278140009,99.8601195317588
01041,-7.41153166543291,-1.591726470007757,1.0,13.5,-20.91153166543291,14.5
01043,-42.96159114029844,-23.448056181809612,117.92313428443954,241.5,-284.4615911402984,359.4231342844395
01045,-16.574392643504897,-0.32780506933830633,21.109486136003948,58.5,-75.0743926435049,79.60948613600395
01047,-10.650428430489699,0.28594423825540094,44.97602489966926,84.0,-94.6504284304897,128.97602489966926
01049,-21.546356584016884,-10.33534596384867,47.21051317668301,105.0,-126.54635658401688,152.210513176683
01051,-28.818065348753073,0.457182074463824,40.05732956595821,105.0,-133.81806534875307,145.0573295659582
01053,-18.335940633856094,1.0453846877772452,26.323256776562346,69.0,-87.3359406338561,95.32325677656235
01055,-54.79146040691642,-11.708535720964225,66.7748128169876,183.0,-237.79146040691643,249.7748128169876
01057,-23.98895991843925,-7.157331069434032,0.4596859994489907,37.5,-61.48895991843925,37.95968599944899
01059,-13.800392705638888,-1.4096125425975856,25.674829706096403,60.0,-73.80039270563888,85.6748297060964
01061,-12.105164631530718,-8.67621196847772,3.8551499976356647,25.5,-37.60516463153072,29.355149997635664
01063,-10.03265739316011,-2.673533943267035,2.670271115906514,21.0,-31.032657393160108,23.670271115906512
01065,-15.20054547289972,-7.224738594797229,12.329342367795258,43.5,-58.70054547289972,55.829342367795256
01067,-9.262669559181335,-4.660473007976295,9.060219765232667,30.0,-39.26266955918133,39.06021976523267
01069,-28.13766741817153,-2.533280846939772,72.24647707653597,153.0,-181.13766741817153,225.24647707653597
01071,-30.93579773445284,-5.133969219242739,23.036302232446424,82.5,-113.43579773445285,105.53630223244642
01073,-311.51137361333485,-27.594815681160632,891.2702894387893,1806.0,-2117.511373613335,2697.2702894387894
01075,-5.273361924308919,-0.941554376932014,2.966434031874029,13.5,-18.77336192430892,16.46643403187403
01077,-29.671117431408035,-4.301683198756825,83.07325268209017,171.0,-200.67111743140805,254.07325268209019
01079,-10.968773724491252,3.0633084923676663,23.65255546502529,52.5,-63.46877372449125,76.15255546502529
01081,-137.7642955745828,-14.137478812630093,24.664349999050486,244.5,-382.2642955745828,269.1643499990505
01083,-41.46380501016861,-20.52500078576921,137.2795703252822,270.0,-311.4638050101686,407.2795703252822
01085,-3.866683502327034,-1.7374176119358933,1.0,7.5,-11.366683502327033,8.5
01087,-11.763549350374955,-2.132630206637396,1.293818531430439,21.0,-32.76354935037496,22.29381853143044
01089,-232.20995522225755,-47.56259859349758,298.44035454584366,798.0,-1030.2099552222576,1096.4403545458435
01091,-10.018088278967294,-0.10926835644610211,9.892177078973765,31.5,-41.5180882789673,41.392177078973766
01093,-25.000097038974808,-10.58486741662204,3.118650828523214,45.0,-70.00009703897481,48.118650828523215
