,0,1,2,3,4,5
us,0.35281540689370117,-0.21592770904996733,-0.29462990492853014,0.12973736442909126,-0.05569921483591951,0.0881804890146247
01000,0.01671140032839309,0.03494398064071908,-0.037921426079265956,-0.030590106970602722,-0.037921455870811444,0.034943967227850585
01001,-0.06668952692790554,-0.40271386568151285,-0.5188259573002183,0.2792419513333671,0.22528623488540325,0.13944678040062894
01003,0.2884810528003784,-0.482232355312193,-0.5476322083657719,0.1601534504295227,0.15096509539190936,0.23436018091545266
01005,0.12226094493277867,-0.5584366528071052,-0.414957473270622,0.33960864341455593,0.4693691584105243,-0.06301264176084202
01007,0.09638929321848971,-0.4822420405572324,-0.5523389697486458,0.14968841724989002,0.1652701559101672,0.3345008997752211
01009,0.17633479771160343,-0.39575051039130127,-0.5310611770887178,0.09735071349869971,0.23016910923828704,0.07863808505738218
01011,0.09575270347496019,-0.6229017053175133,-0.548257274740232,0.1986027975874654,0.20713522453224772,0.4232550471636412
01013,-0.007689856371907385,-0.4976653647227485,-0.6415540020727397,0.2917593814176554,0.47795794446252793,0.298335850258003
01015,0.2101752840325666,-0.30955588225388286,-0.581939977089389,0.1937026257877892,0.18578051329350564,0.18606976356296964
01017,0.011377345358773022,-0.6158889114362237,-0.46409026221091537,0.4484494575311473,0.37868172181580434,0.10973473849388064
01019,-0.07508129301220699,-0.5225522131596081,-0.4214199152979331,0.1152664243000249,0.34400748872652365,0.41073481076014856
01021,0.3002205755771009,-0.40444323875823684,-0.5718592796498467,0.1557321936611792,0.2935779835850799,0.12157872884472076
01023,0.24054046489869005,-0.517193297048546,-0.6566114427458283,0.3251020822030086,0.22607583161004377,0.13343495812053452
01025,0.015362562157452374,-0.27416412418328306,-0.5679249334426629,0.23289962270270265,0.04965194689410931,0.3601749445877419
01027,0.3693742598050383,-0.5625764413956408,-0.5907871565656775,0.0008874433124755082,0.16856510722915177,0.3314299649871972
01031,0.1018080916899177,-0.5848177822364131,-0.5770230106023692,0.48731687406427476,0.2649510897345256,0.1097172461775222
01033,0.20190743221865634,-0.5467235874458851,-0.5346638243675707,0.25865514872421086,0.18940678743117195,0.22939480121771189
01035,-0.17580234736207248,-0.47261782912825395,-0.44123332820624006,0.4743629249919656,-0.14295951859222925,0.4238871276523706
01037,0.0895155712691922,-0.5159715276832947,-0.5496942477261607,0.11850291376169408,0.5102795153955838,0.22669086927542834
01039,-0.1578860448640486,-0.4986676918196265,-0.6077683947961213,0.2891486478543156,0.32317216240059043,0.3792621348201597
01041,0.25038345712453514,-0.5304340360193346,-0.6005122669212476,0.2660286521957178,0.22816101745248119,0.1922233085909323
01043,0.11111712834538046,-0.407675162375433,-0.5197138775689155,0.12897923000484277,0.241229209105184,0.2521667480472237
01045,0.026633761079602598,-0.6030550362212722,-0.5519321774305337,0.3333091273990577,0.24647570146144046,0.15401735699262417
01047,-0.01357532463587911,-0.4548359580498668,-0.5421360600827024,0.2666584919648576,0.2757708976724828,0.10346538495446796
01049,0.16972668703269414,-0.40253591287147605,-0.5908908231573377,0.34942840111860785,0.0904253901387576,0.1988329066059629
01051,-0.05355248761570065,-0.39481841859136846,-0.5975425754972646,0.3170643653720233,0.34198951785743337,0.22608685483071433
01053,-0.05248115423819067,-0.4506969719142862,-0.5444969087009863,0.0476335343717949,0.43442216557122304,0.3049266447162423
01055,0.3081393430710482,-0.49334794603419074,-0.43929050452163904,0.2286236886371465,0.18199903152164082,0.08197683842305262
01057,0.09011234224027298,-0.5042659298134881,-0.5350950174657912,0.028523055730083655,0.28458953859070846,0.315374983406439
01059,0.07658547875292457,-0.43509682102939795,-0.6333704725024387,0.2615383467445556,0.07088263364354432,0.2698917717395822
01061,-0.006898628917684949,-0.44636802380009555,-0.5637588732428567,0.3814459821657975,0.09789092095743511,0.21415053944923818
01063,0.29153883715931767,-0.2578354843519892,-0.4752255372652274,0.30774871966491374,0.10259671353348651,0.08995806578800378
01065,0.09012221947042405,-0.3096664491475084,-0.6260268883142295,0.31631093292499235,0.071331483430344,0.35160435945609836
01067,0.05984447523722541,-0.504398542597783,-0.610578832581846,0.26879911346955365,0.471775316861788,0.0036189283486534694
01069,0.08426803515212815,-0.523286241106356,-0.556594553416929,0.4287717407711205,0.22113608266491072,0.05150954367168092
01071,0.09444395385357109,-0.42013799328511864,-0.40007410396523296,0.026628741742598994,0.2606977993351281,0.28848767245016926
01073,0.13819657392392873,-0.5630378588447432,-0.5454654826280589,0.3876842056476378,0.19355309529319953,0.15312601196776165
01075,0.013324099989832363,-0.3017198095759985,-0.616716322539534,0.12167546549743939,0.33856412277528003,0.4083800834282136
01077,0.11510566020477603,-0.5033089165814043,-0.5253279259467173,0.18186639556020304,0.2270692154098756,0.2761817145426142
01079,0.20175566387696053,-0.341788817843859,-0.5097060087618414,0.19470340969144942,0.05850394694734476,0.1564913023791761
01081,0.06316872127902322,-0.5680382805534532,-0.5666504744723088,0.3641298670289218,0.29165375482388955,0.1765261776511173
01083,0.12372217748044184,-0.5161999487516475,-0.5229162374953619,0.30382345603431316,0.10439203471361402,0.22976766486227512
01085,-0.03870068701236659,-0.6279409764857148,-0.49362554399683894,0.43171896433103996,0.23029414666633546,0.2202579629447356
01087,0.20420413675346688,-0.46729005201774454,-0.6063392736684885,0.08354350027721982,0.35661513244892945,0.2357072939910879
01089,0.16153358641922075,-0.5449941340436378,-0.5298452853610214,0.46311339894101367,-0.06309069373739536,0.24953082718451933
01091,-0.020054641282539518,-0.38844883946823205,-0.5055108818027189,0.3392968341854197,0.2377543951317765,0.19296816344862908
01093,0.13929390344641104,-0.469348739653151,-0.5243817698004101,0.20488532401672116,0.29106304570248775,0.2175434186363236
01095,0.08032822516941537,-0.5240085673408706,-0.509595858159297,0.36207119644577973,0.3031529337696891,0.13856496121233391
01097,0.08564478441786783,-0.31171820993700655,-0.5134435927279171,0.30930225661754074,0.19766942272536636,0.050123454898875486
01099,0.09583844366146918,-0.556647467657394,-0.5634530644884562,0.45325903016997116,0.3219774486488667,0.14540297575484268
01101,0.10595277150506094,-0.5608066656152694,-0.5415147393467962,0.4344187019604602,0.21907185056937759,0.15645009178514466
01103,0.13532115483166515,-0.5322398724920906,-0.5197743092470077,0.14266685905262586,0.2864618357009123,0.26058102146323514
01105,0.01657481823240663,-0.47306812543003585,-0.4150501271995448,0.09895057450456378,-0.0074399650006794675,0.4330972295272532
01107,0.12725649535739078,-0.33963440351456986,-0.6125274134247642,0.04494562388181548,0.334530394382967,0.4035819134389634
01109,0.3408646994562774,-0.48415899841252913,-0.4659724444281225,0.11802400816479255,0.22245574817055672,0.2708150842849927
01111,0.21932412935462592,-0.3719164874656996,-0.5728273696508095,0.4723061141404279,0.23881971060048718,0.08639474131378025
01113,0.12518973976762204,-0.5892521103980132,-0.4930936328566926,0.4149758271427052,0.250560752473158,0.05735682746999894
01115,0.18541233774880816,-0.5542515642540524,-0.5694111768919679,0.33145878436108994,0.21048134225812756,0.22107098704661649
