state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.6244463872813943,-0.6244463872813943,1.3755536127186057,7.5,-10.124446387281395,8.875553612718605
01001,-106.27442247146523,-37.44591988455977,1.0,162.0,-268.27442247146524,163.0
01003,-129.60364906787575,-63.223983058892806,37.455267698432706,252.0,-381.6036490678757,289.4552676984327
01005,-10.327060764976402,-0.8815896484303953,17.758804056695578,43.5,-53.8270607649764,61.25880405669558
01007,-15.358310332980066,-4.354451465675282,6.644766117248186,34.5,-49.85831033298007,41.14476611724819
01009,-39.89522589046262,-23.775758346917613,8.885529868607062,73.5,-113.39522589046263,82.38552986860707
01011,-6.324898868635455,-1.003018017855895,1.1765083019171967,13.5,-19.824898868635454,14.676508301917197
01013,-17.22237258214762,-4.68556235548488,4.214031176311232,34.5,-51.72237258214762,38.71403117631123
01015,-104.72449535102395,-47.97164718342193,26.251448941638333,198.0,-302.72449535102396,224.25144894163833
01017,-30.688547001165652,-5.409531398166979,22.860963124993518,81.0,-111.68854700116566,103.86096312499352
01019,-17.843578092464174,-3.1085767089683896,24.84807418206899,64.5,-82.34357809246417,89.34807418206898
01021,-42.75046653635061,-28.559260201788195,11.117118103015954,82.5,-125.25046653635061,93.61711810301595
01023,-46.21847748982383,-9.816044778478064,1.0,72.0,-118.21847748982384,73.0
01025,-29.736238224672093,-13.998589116107048,4.404002365889312,52.5,-82.23623822467209,56.90400236588931
01027,-11.031125276578361,-3.061115968203486,11.738103582266564,36.0,-47.031125276578365,47.73810358226656
01029,-10.511950608041282,-0.6244463872813943,1.7852705875271142,19.5,-30.011950608041282,21.285270587527116
01031,-23.356093054062633,-4.854451465675283,31.685838262234775,84.0,-107.35609305406263,115.68583826223477
01033,-27.719019832979658,-14.199069288749351,27.840052482032362,84.0,-111.71901983297965,111.84005248203236
01035,-4.198228439300462,-0.960641451647197,1.176508301917197,10.5,-14.698228439300461,11.676508301917197
01037,-10.223570198110801,-3.00603603571179,1.0,18.0,-28.2235701981108,19.0
01039,-18.16846736992045,-0.19079482421519767,19.859241290784453,58.5,-76.66846736992045,78.35924129078445
01041,-9.002997950200248,-1.6055586911124946,3.230541740662829,21.0,-30.002997950200246,24.23054174066283
01043,-60.49385425658366,-34.990362607468775,43.31059476413676,157.5,-217.99385425658366,200.81059476413677
01045,-30.78755106960561,-12.836367336487854,6.412512133555465,57.0,-87.78755106960561,63.41251213355547
01047,-15.331003813196064,-2.8657199701173903,8.344549185579861,37.5,-52.83100381319606,45.844549185579865
01049,-40.75365375173181,-25.486541022631407,21.343382064147058,94.5,-135.2536537517318,115.84338206414705
01051,-38.929513543977826,-19.80097866714653,18.355697062335217,87.0,-125.92951354397783,105.35569706233522
01053,-25.656245011975315,-7.636518458704972,5.882541509585983,48.0,-73.65624501197532,53.882541509585984
01055,-72.17188610069074,-34.40210845651018,23.63722456505298,145.5,-217.67188610069076,169.13722456505297
01057,-31.113819851127165,-2.160638623604191,1.0428567388510006,51.0,-82.11381985112716,52.042856738851
01059,-19.51926275974425,-3.219219574637088,4.590732678502551,37.5,-57.01926275974425,42.09073267850255
01061,-22.9807919592878,-12.719540140933253,2.349968927143677,39.0,-61.9807919592878,41.34996892714368
01063,-15.295702152812625,-3.873339161844183,0.6967294642003388,25.5,-40.79570215281262,26.196729464200338
01065,-19.24599250674889,-5.06413398605938,2.69678312578397,34.5,-53.74599250674889,37.196783125783966
01067,-12.890873324243195,-6.688580373340775,1.7897779893039587,22.5,-35.390873324243195,24.289777989303957
01069,-51.91402431397158,-18.400501322547235,15.98128174791016,102.0,-153.9140243139716,117.98128174791016
01071,-40.672367454785814,-21.303996685002424,10.939563307352696,78.0,-118.67236745478581,88.9395633073527
01073,-435.1314820946677,-195.38460593750023,155.28209495738685,888.0,-1323.1314820946677,1043.2820949573868
01075,-16.0456710799563,-3.7850850108855845,0.42958705146423903,27.0,-43.0456710799563,27.42958705146424
01077,-59.48362039100638,-25.000827544929415,31.2931673821958,138.0,-197.48362039100638,169.2931673821958
01079,-16.2085289500245,-5.189063374026083,9.019181431673253,40.5,-56.7085289500245,49.51918143167325
01081,-253.41151067017293,-32.53940650424868,17.669409639896873,408.0,-661.4115106701729,425.66940963989686
01083,-63.42109863065501,-34.03782334823368,87.02815315103742,228.0,-291.421098630655,315.02815315103743
01085,-11.164970039918682,-3.061115968203486,1.0,19.5,-30.664970039918682,20.5
