,0,1,2,3,4,5
0,9.848704658237832e-13,3.1793921448034047e-13,-3.168478969376274e-13,-9.393152946342217e-13,-1.6182917673469284e-12,-6.838364603046878e-14
1,-0.4824492448918802,0.10317716336701023,0.1096443553412107,0.3552048806021822,0.09868563121884329,0.2861105107415362
2,-0.4111495965761681,0.2677238389197575,0.1503461207612661,0.2037027877498139,0.1863993908859011,0.05617788904714426
3,-0.2831709527919845,0.04289501783537437,0.03658320821287893,0.14879230550003528,-0.06500395485615608,0.2134929889689352
4,-0.2649928525311394,0.15350541636865744,0.2753471743472978,0.25349932106351647,0.031107463298250586,-0.12572524120263345
5,-0.5145215594180074,0.19959812397545038,0.16044835630373872,0.3695340767900552,0.12250235536500836,0.09333034790325483
6,-0.1626683700980785,0.12616973871070364,0.06152731693864158,0.1448344381129681,0.003023657978150474,-4.204400208696167e-05
7,-0.26582632878036266,0.3113051116433891,0.18526028004558615,0.2777964244884887,-0.0031381876375490684,-0.014494337155950198
8,-0.3772950452849237,0.010954742562064017,0.11627810964899606,0.2517630133817584,0.146133193860044,0.18366015915545628
9,-0.11838979569079142,0.19659705354194787,0.06188503373624939,0.1359714562248106,0.026545048390657813,0.03500111117477823
10,-0.29109052835205873,0.19708774446440305,0.38583236424979866,0.008350621523420945,-0.053191542785470135,-0.058978655602757064
11,-0.2783359288955335,0.0184897973013125,0.10753164970780689,0.2647241576646807,0.1385177528989403,0.06191385194271541
12,-0.9634150702485018,0.3678752199199668,0.5125832611295428,0.33369400290313395,0.1140011917218374,-0.06167264583739677
13,-0.30334089657884045,0.18625124118493463,0.1462482826332138,0.03439142516786346,0.13349290316450985,0.025252312305253096
14,-0.4010469606719991,0.2989688935536279,0.18950479864498523,0.34635546844782245,0.07831743832587053,-0.06381202073775781
15,-0.21283501712094924,0.03225108973963845,0.2179738924251056,0.09952313751479808,-0.08102203071347708,0.1262610267617396
16,-0.25596700839419945,0.15323174541880563,0.1812263591895492,0.29826491009244926,0.011859691858676675,0.009176661881771193
17,-0.49104163057694683,0.04467471209014166,0.37436452682407195,0.16586643634066756,0.1381409558259059,0.08876994656227717
18,-0.11301572451720199,0.019300813882007745,0.16768102937523685,0.2170664529615812,0.10605050725362318,-0.11643545149121606
19,-0.3943317372930409,0.14103675101609464,0.20992858882019044,0.16908178545276653,0.08925360171466484,0.023780387694807323
20,-0.501723597976968,0.11980665383668679,0.43388812616970657,0.2657385017556807,0.15894445948013136,-0.08384770575276766
21,-0.5965318838911038,0.16323308682656884,0.2854269966893984,0.24829464551967914,0.0654136743638603,0.10360266601985288
22,-0.5295405620513204,0.1887626840319802,0.24975150733955304,0.2705930911093659,0.3197231998119724,0.041028250676368026
23,-0.43444002307758356,0.20154756990317588,0.32955265789203925,0.23820402021965428,-0.033973812406538004,0.029464434262664027
24,-0.38354598569707055,0.15687567354752177,0.17978070696945553,0.2711271851897641,0.16947881287124214,0.11632690891143563
25,-0.47649817863453525,-0.08421709144558114,0.3284023356394678,0.4470708409986675,0.22865470164081506,0.011481051292934091
26,-0.5216543302972687,0.10892261196078444,0.2061647147627869,0.3665849296394235,0.2586991698352313,0.0419648797381974
27,-0.2022708008584005,0.08620207435185871,0.19145779293363033,0.13856625143425302,-0.041190037352723564,0.006219468835187887
28,-0.5520954011528104,0.280487545753757,0.30264471145695077,0.24496267098010838,0.06757861182790406,-0.0041525891948412715
29,-0.4807192711456342,0.0035289197951016136,0.166118502777689,0.15544406992946744,0.07831884924681898,0.0771086238535416
30,-0.4871896134361569,0.23447682084169855,0.511963590706278,0.24944957406952806,0.04320599678381265,-0.12658238608620392
31,-0.4584054266994087,-0.08698888777994526,0.21774781573778235,0.21085193615972006,0.18414016888148158,0.178727100179927
32,-0.5357752746006921,-0.04794262621567895,0.3106944236634159,0.2820886079308195,0.10628123721746013,0.12967482603713087
33,-0.541334463871748,0.12681043177338455,0.27469392499029516,0.063700105624361,0.17340019266604148,0.19621322627986762
34,-0.22044994382658967,0.11395963484366467,0.27565815716394493,0.27727687250085875,-0.03534152746463988,0.029811892610889238
35,-0.2690644131588887,-0.0012383113315533993,0.19679933718856726,0.30802598784296836,-0.023180373496251988,0.025898244259153682
36,-0.5650727981609366,0.1742766842234251,0.2241240613046346,0.3609708063928969,0.10700311873584177,0.017354403846489057
37,-0.14304443699049968,0.15314151810759732,0.057137099214661626,0.06101023983023231,0.08042000147302938,0.04260391663388304
38,-0.314645960450598,0.16474746646219504,0.17271118653815443,0.2617410613199434,0.025159172236258794,0.000792063412468338
39,-0.5492397304144078,0.03794136278947213,0.3964778470388837,0.32352846285777687,0.3600713635802234,-0.028955250159062057
40,-0.537535272680973,0.13968723021261073,0.2235794289948041,0.21310976161315656,0.09828398181168072,0.10551857085034576
41,-0.38101547872590563,0.11145992607866383,0.10136469190361667,0.1883134433306789,0.002749909228243218,0.1972473203675723
42,-0.2728776360542852,0.1353442663940788,0.057848011808473904,0.2744285862483871,0.12145068664336359,0.052043705378738044
43,-0.13157811044941342,0.07672776472509632,0.10838449789840827,0.09058193083072802,-0.029563628747452397,0.13146907212047643
44,-0.29467274729286275,0.041648316410905294,0.15134539972694286,0.1561763205697282,0.1313287683520259,0.036520605852076955
