state,0.2,0.5,0.8,delta,lower_bound,upper_bound
01000,-2.0,0.0,2.0,6.0,-8.0,8.0
01001,-8.799999999999997,3.5,10.400000000000002,30.0,-38.8,40.400000000000006
01003,-56.39999999999999,4.0,69.4,190.5,-246.89999999999998,259.9
01005,-17.0,1.5,10.200000000000001,42.0,-59.0,52.2
01007,-23.2,-4.5,0.8000000000000007,37.5,-60.7,38.3
01009,-23.599999999999998,9.5,19.8,66.0,-89.6,85.8
01011,-1.4,1.0,3.6000000000000005,9.0,-10.4,12.600000000000001
01013,-24.2,-2.5,3.2,43.5,-67.7,46.7
01015,-75.0,1.5,15.4,136.5,-211.5,151.9
01017,-5.999999999999999,0.5,18.000000000000004,37.5,-43.5,55.5
01019,-21.799999999999997,-3.5,0.6000000000000005,34.5,-56.3,35.1
01021,-25.6,-4.0,13.000000000000004,60.0,-85.6,73.0
01023,-17.0,-1.5,4.600000000000002,33.0,-50.0,37.6
01025,-30.0,-4.0,1.6000000000000005,48.0,-78.0,49.6
01027,-14.4,-1.5,8.0,34.5,-48.9,42.5
01029,-14.6,-3.0,0.40000000000000036,24.0,-38.6,24.4
01031,-29.4,-1.0,7.2000000000000055,57.0,-86.4,64.2
01033,-106.0,-9.5,7.600000000000002,171.0,-277.0,178.6
01035,-2.8,0.5,4.200000000000001,12.0,-14.8,16.200000000000003
01037,-11.6,0.5,3.2,24.0,-35.6,27.2
01039,-27.6,-1.0,3.0,46.5,-74.1,49.5
01041,-14.399999999999999,-2.0,1.0,24.0,-38.4,25.0
01043,-91.8,-14.5,0.40000000000000036,139.5,-231.3,139.9
01045,-29.599999999999998,-7.0,3.0,49.5,-79.1,52.5
01047,-32.8,-4.0,20.200000000000003,81.0,-113.8,101.2
01049,-61.6,-5.0,26.4,133.5,-195.1,159.9
01051,-27.199999999999996,-5.0,29.200000000000003,87.0,-114.19999999999999,116.2
01053,-35.2,-1.0,3.8000000000000025,60.0,-95.2,63.800000000000004
01055,-88.6,-28.0,16.6,159.0,-247.6,175.6
01057,-13.6,-0.5,14.800000000000004,43.5,-57.1,58.300000000000004
