zip,pop
25876,109
25878,868
25879,331
25880,6443
25882,1747
25901,11003
25902,393
25904,336
25906,268
25907,113
25908,160
25911,51
25913,341
25915,290
25916,173
25917,1974
25918,4137
25920,206
25921,2014
25922,282
25928,322
25932,316
25936,39
25938,1188
25942,149
25951,5593
25958,830
25962,3665
25969,875
25971,1067
25972,291
25976,2453
25977,139
25978,545
25979,805
25981,920
25984,1841
25985,387
25989,261
26003,40208
26030,470
26031,1619
26032,1132
26033,2809
26034,4610
26035,2269
26036,392
26037,6050
26038,2635
26039,979
26040,1941
26041,14937
26047,5848
26050,1480
26055,1615
26056,87
26059,2886
26060,1761
26062,20377
26070,7688
26074,1108
26075,459
26101,28864
26104,16134
26105,11866
26133,1361
26134,865
26136,597
26137,865
26138,128
26141,349
26142,2476
26143,4574
26146,950
26147,2030
26148,225
26149,2295
26150,6070
26151,517
26152,56
26155,8058
26159,2524
26160,971
26161,442
26164,8105
26167,789
26169,810
26170,5977
26175,3114
26178,540
26180,2204
26181,5895
26184,2275
26187,5755
26201,19739
26202,600
26203,176
26205,3455
26206,2659
26208,870
26209,106
26215,149
26217,316
26218,2589
26222,405
26224,216
26228,109
26230,120
26234,1457
26236,29
26237,572
26238,734
26241,14226
26250,5519
26253,3402
26254,295
26257,933
26259,171
26260,1328
26261,2532
26263,306
26264,609
26266,225
26267,364
26268,79
26269,982
26270,736
26271,369
26273,1989
26275,738
26276,346
26278,576
26280,1667
26282,58
26283,1692
26285,296
26287,3021
26288,3219
26291,156
26292,806
26293,585
26294,710
26296,172
26298,85
26301,29659
26320,936
26321,343
26323,586
26325,294
26327,76
26330,14038
26335,1307
26337,1120
26338,609
26339,262
26342,461
26343,437
26346,900
26347,2046
26348,178
26349,131
26351,4645
26354,11011
26361,256
26362,3108
26366,140
26369,742
26372,665
26374,1387
26376,446
26377,643
26378,3709
26384,475
26385,3773
26386,2349
26404,446
26405,1170
26408,2779
26410,1035
26411,728
26412,522
26415,3819
26416,7473
26419,1031
26421,241
26422,590
26424,314
26425,1214
26426,6957
26430,422
26431,5806
26435,96
26436,210
26437,589
26438,171
26440,1125
26443,236
26444,3634
26447,1023
26448,1387
26451,667
26452,9383
26456,3826
26501,21674
26505,42839
26508,32230
26519,1833
26520,777
26521,382
26525,7055
26534,871
26537,5714
26541,2899
26542,2571
26543,278
26547,2373
26554,41211
26559,1261
26560,225
26562,624
26563,378
26568,661
26570,3793
26571,1821
26572,135
26574,659
26575,754
26576,604
26581,1007
26582,5301
26585,468
26586,207
26587,429
26588,2627
26590,873
26591,1499
26601,4685
26610,1019
26611,203
26615,234
26617,170
26619,579
26621,724
26623,1137
26624,2822
26627,427
26629,295
26631,336
26636,452
26638,162
26651,9037
26656,374
26660,238
26662,1080
26676,407
26678,1167
26679,1775
26680,319
26681,1391
26684,108
26690,542
26691,388
26704,5485
26705,1075
26707,331
26710,2037
26711,2571
26714,466
26716,705
26717,1117
26719,2655
26720,167
26722,580
26726,12691
26731,367
26739,855
26743,1540
26750,849
26753,5964
26755,813
26757,6261
26761,663
26763,1487
26764,4214
26767,732
26801,1102
26802,1227
26804,641
26807,2665
26808,936
26810,324
26812,1680
26814,375
26815,584
26817,429
26818,698
26823,191
26833,2221
26836,6484
26845,885
26847,6039
26851,2146
26852,845
26855,791
26865,240
26866,840
26884,565
27006,14650
27007,2105
27009,2883
27011,5384
27012,27455
27013,6408
27014,869
27016,1863
27017,9345
27018,7497
27019,4070
27020,6360
27021,17448
27022,1501
27023,12937
27024,2661
27025,10814
27027,4266
27028,26757
27030,37364
27040,11869
27041,7341
27042,802
27043,6400
27045,9281
27046,1948
27047,1159
27048,8376
27050,4163
27051,8029
27052,10393
27053,2897
27054,2629
27055,13918
27101,20596
27103,36186
27104,31039
27105,43116
27106,49051
27107,50467
27109,2766
27110,2317
27127,36965
27201,70
27203,21367
27205,33624
27207,4447
27208,1867
27209,3900
27212,2457
27214,11277
27215,43413
27217,41174
27229,3845
27231,2379
27233,3545
27235,4554
27239,9327
27242,2407
27243,4803
27244,15669
27248,4579
27249,13709
27252,2347
27253,33387
27258,6722
27260,26432
27262,26253
27263,22288
27265,50891
27278,27037
27281,3317
27282,17516
27283,3452
27284,55721
27288,23421
27291,1617
27292,41095
27295,38435
27298,10875
27299,5360
27301,9636
27302,29329
27305,1606
27306,6039
27310,7389
27311,3251
27312,21449
27313,7462
27314,1000
27315,2136
27316,6731
27317,17214
27320,38274
27325,7680
27326,3872
27330,40603
27332,33719
27340,134
27341,5584
27343,1697
27344,21073
27349,6185
27350,6610
27355,2780
27356,3187
27357,8129
27358,15181
27360,47527
27370,15237
27371,7966
27376,10760
27377,7823
27379,4439
27401,24153
27403,24181
27405,49080
27406,62176
27407,50925
27408,19047
27409,17203
27410,57693
27455,31613
27501,21157
27502,38073
27503,4189
27504,18064
27505,6847
27507,1937
27508,2363
27509,10242
27510,16219
27511,39558
27513,50335
27514,35563
27516,40227
27517,26947
27518,24244
27519,48297
27520,45156
27521,7166
27522,12510
27523,11660
27524,15257
27525,14730
27526,47659
27527,22628
27529,52107
27530,40536
27531,600
27534,31691
27536,17002
27537,24046
27539,23086
27540,36215
27541,3914
27542,10708
27544,4550
27545,28414
27546,23120
27549,27753
27551,1842
27553,2797
27555,547
27556,340
27557,8205
27559,2681
27560,27865
27562,2324
27563,4707
27565,25424
27568,596
27569,9455
27571,4808
27572,7148
27573,11459
27574,14430
27576,21231
27577,28460
27581,3071
27582,291
27583,6966
27587,64969
27589,7911
27591,24221
27592,18871
27596,17874
27597,26639
27601,11671
27603,58099
27604,52125
27605,5551
27606,53367
27607,31109
27608,12880
27609,40713
27610,81080
27612,43262
27613,52700
27614,38924
27615,52078
27616,52236
27617,18768
27701,25693
27703,50616
27704,41660
27705,55420
27707,54320
27709,1263
27712,24181
27713,56292
27801,19770
27803,20861
27804,28578
27805,3693
27806,2298
27807,6528
27808,2194
27809,4848
27810,4249
27812,2756
27813,751
27814,1652
27816,2665
27817,7255
27818,1288
27819,300
27820,2724
27821,353
27822,8106
27823,7508
27824,1252
27825,94
27826,1172
27827,35
27828,9670
27829,2003
27830,4803
27831,3448
27832,2511
27834,57028
27837,6335
27839,3663
27840,470
27841,76
27842,1328
27843,1057
27844,2713
27845,2112
27846,2737
27847,833
27849,1375
27850,6698
27851,5303
27852,2756
27853,593
27855,6150
27856,16858
27857,1189
27858,60129
27860,2184
27861,65
27862,773
27863,11854
27864,4346
27865,1900
27866,754
27869,1992
27870,24936
27871,4327
27872,334
27873,399
27874,4450
27875,438
27876,1148
27878,1900
27879,335
27880,3322
27881,55
27882,7454
27883,3565
27884,1381
27885,835
27886,19692
27888,2520
27889,27294
27890,2308
27891,4991
27892,13912
27893,39987
27896,20250
27897,2008
27909,40011
27910,11425
27915,849
27916,885
27917,987
27919,1129
27920,1449
27921,5185
27922,987
27923,708
27924,2799
27925,3650
27926,1811
27927,642
27928,1745
27929,1382
27932,11818
27935,1605
27936,1192
27937,4098
27938,1423
27939,2799
27941,635
27942,863
27943,550
27944,12019
27946,1140
27947,1458
27948,11871
27949,7592
27950,2378
27953,1115
27954,6678
27956,403
27957,1208
27958,12026
27959,3048
27960,804
27962,6853
27964,646
27965,624
27966,1247
27967,326
27968,325
27970,2998
27972,266
27973,1525
27974,1386
27976,3722
27978,245
27979,1625
27980,2072
27981,1795
27982,89
27983,9280
27985,285
27986,2328
28001,27669
28006,1238
28007,533
28009,1159
28012,21854
28016,14675
28017,694
28018,5498
28019,121
28020,2318
28021,14618
28023,14522
28025,59745
28027,67371
28031,29526
28032,3384
28033,3027
28034,18141
28036,17723
28037,20108
28039,118
28040,7878
28043,20813
28052,38078
28054,39537
28056,34248
28071,3005
28072,1390
28073,5614
28075,19618
28076,713
28077,525
28078,63121
28079,38132
28080,8078
28081,28583
28083,27878
28086,26201
28088,2932
28089,247
28090,8351
28091,1884
28092,42628
28097,5587
28098,3901
28101,760
28102,68
28103,12272
28104,33445
28105,47914
28107,7787
28108,64
28109,400
28110,60057
28112,31374
28114,7498
28115,38899
28117,40441
28119,2446
28120,21591
28124,7937
28125,2646
28127,7763
28128,7730
28129,5582
28133,2554
28134,11443
28135,5348
28137,3219
28138,10916
28139,19901
28144,25339
28146,28290
28147,25301
28150,28065
28152,24706
28159,3184
28160,3883
28163,5410
28164,15433
28166,9831
28167,2338
28168,11062
28169,172
28170,10791
28173,53775
28174,10264
28202,13552
28203,13697
28204,5805
28205,53181
28206,14403
28207,11234
28208,41361
28209,24595
28210,51162
28211,34529
28212,46555
28213,45169
28214,42032
28215,64929
28216,57149
28217,29300
28226,45137
28227,60078
28262,45453
28269,86026
28270,38163
28273,38106
28277,72228
28278,23343
28280,12
28301,18083
28303,32562
28304,39171
28305,6397
28306,41849
28307,18574
28308,426
28310,3644
28311,36416
28312,19501
28314,57437
28315,13435
28318,4663
28320,8624
28323,3778
28325,510
28326,20664
28327,17692
28328,27016
28330,332
28332,450
28333,11953
28334,28276
28337,9964
28338,4421
28339,8016
28340,10465
28341,4266
28342,313
28343,1620
28344,3462
28345,12086
28347,1906
28348,35089
28349,3742
28350,349
28351,4577
28352,24661
28356,5463
28357,3278
28358,37661
28360,13866
28363,1155
28364,14409
28365,17286
28366,5288
28367,83
28369,2578
28371,6573
28372,14372
28373,2464
28374,18331
28375,99
28376,44637
28377,13102
28379,25327
28382,7094
28383,7855
28384,11766
28385,3026
28386,6387
28387,15959
28390,22374
28391,5585
28392,1474
28393,2003
28394,5920
28395,2502
28396,2627
28398,8153
28399,1998
28401,25539
28403,41687
28405,33698
28409,36176
28411,37034
28412,41120
28420,5172
28421,1836
28422,8838
28423,2180
28424,122
28425,13167
28428,6973
28429,9277
28430,1813
28431,6778
28432,1878
28433,4739
28434,1241
28435,3006
28436,2105
28438,1759
28439,1522
28441,3125
28442,1571
28443,21143
28444,2030
28445,6597
28447,1444
28448,1173
28449,1955
28450,2326
28451,36085
28452,923
28453,3846
28454,2963
28455,2020
28456,3578
28457,11959
28458,6470
28460,8729
28461,21463
28462,15545
28463,9352
28464,2469
28465,8692
28466,10294
28467,11583
28468,5822
28469,7771
28470,14166
28472,18762
28478,5483
28479,6525
28480,2858
28501,19202
28504,20396
28508,2750
28510,1445
28511,725
28512,3028
28513,11100
28515,2806
28516,11954
28518,8118
28519,398
28520,341
28521,2317
28523,2421
28524,445
28525,2963
28526,2419
28527,1123
28528,673
28529,2111
28530,7467
28531,1262
28532,22987
28533,2909
28537,131
28538,2120
28539,17646
28540,56184
28543,5360
28544,6123
28546,48705
28547,24964
28551,13601
28552,244
28553,474
28554,237
28555,5453
28556,927
28557,15089
28560,28464
28562,35635
28570,22413
28571,2488
28572,6378
28573,2012
28574,17164
28575,330
28577,545
28578,6354
28579,650
28580,12390
28581,223
28582,1741
28583,270
28584,12403
28585,3625
28586,8113
28587,355
28589,188
28590,25231
28594,3822
28601,51352
28602,29771
28604,6530
28605,3739
28606,2127
28607,36419
28609,6054
28610,10234
28611,876
28612,12332
28613,23496
28615,1871
28616,484
28617,2255
28618,2586
28619,1511
28621,10234
28622,2484
28623,1649
28624,1614
28625,41268
28626,2707
28627,1149
28628,476
28629,74
28630,19861
28631,635
28634,5915
28635,3842
28636,5585
28637,1736
28638,12190
28640,4707
28642,5628
28643,3512
28644,1490
28645,47280
28646,336
28647,87
28649,978
28650,12446
28651,7024
28652,45
28654,3446
28655,54701
28657,9336
28658,27898
28659,20815
28660,2565
28662,137
28663,612
28665,2532
28666,366
28667,554
28668,299
28669,3098
28670,2678
28671,593
28672,34
28673,6118
28675,6608
28676,3402
28677,37573
28678,5589
28679,2264
28681,26062
28682,1165
28683,1661
28684,2234
28685,2044
28689,1897
28690,9245
28692,4480
28693,1695
28694,7725
28697,12735
28698,2471
28701,3996
28702,355
28704,20695
28705,6434
28707,102
28708,780
28709,2446
28711,14506
28712,20036
28713,8891
28714,16979
28715,27029
28716,18505
28717,1877
28718,572
28719,8467
28720,112
28721,10655
28722,6437
28723,12303
28725,46
28726,3521
28729,3181
28730,10042
28731,8550
28732,18130
28733,20
28734,28480
28735,281
28736,854
28739,21741
28740,1349
28741,3371
28742,2959
28743,2214
28745,583
28746,2360
28747,2276
28748,12459
28749,50
28751,3088
28752,31135
28753,12225
28754,7998
28756,4549
28757,307
28759,7609
28761,7938
28762,6977
28763,2870
28766,1312
28768,7055
28771,8180
28772,1283
28773,3524
28774,1073
28775,311
28777,10258
28778,11414
28779,17497
28781,988
28782,6652
28783,1730
28785,7769
28786,21932
28787,21653
28789,5483
28790,3523
28791,15579
28792,35936
28801,16514
28803,31550
28804,22549
28805,19374
28806,42388
28901,5600
28902,1455
28904,9089
28905,3273
28906,19325
28909,1097
29001,2080
29003,6167
29006,10471
29009,2614
29010,11853
29014,1811
29015,1619
29016,17723
29018,3555
29020,24179
29030,1869
29031,1278
29032,4760
29033,13240
29036,21521
29037,844
29038,2279
29039,3929
29040,8598
29042,5178
29044,6130
29045,23685
29046,207
29047,3465
29048,4534
29051,933
29052,2191
29053,21288
29054,10968
29055,4174
29056,2167
29058,6070
29059,5720
29061,14877
29062,174
29063,35624
29065,630
29067,13488
29069,4840
29070,17241
29072,56561
29073,46529
29074,260
29075,3121
29078,16545
29079,146
29080,3018
29081,1194
29082,553
29101,2948
29102,17638
29104,1440
29105,1606
29107,2951
29108,20960
29111,1568
29112,4458
29113,1508
29114,2199
29115,29018
29117,1081
29118,14799
29122,55
29123,8691
29125,3010
29126,2321
29127,8533
29128,5782
29129,3313
29130,6377
29133,973
29135,8524
29137,2681
29138,11158
29142,4558
29145,857
29146,1709
29148,6021
29150,39725
29152,2374
29153,15461
29154,27920
29160,9068
29161,11406
29162,3985
29163,1841
29164,5018
29166,927
29168,3554
29169,26069
29170,22808
29172,10604
29175,408
29178,3411
29180,13329
29201,22335
29202,146
29203,43213
29204,21639
29205,26921
29206,19292
29207,12572
29208,753
29209,36142
29210,44389
29212,32411
29223,54382
29225,1331
29229,47970
29301,34977
29302,18666
29303,28226
29306,17866
29307,21085
29316,25098
29320,597
29321,2440
29322,9896
29323,16132
29324,188
29325,15430
29329,313
29330,9186
29331,159
29332,2469
29333,421
29334,12763
29335,6261
29338,95
29340,21509
29341,20024
29346,345
29349,33938
29351,1584
29353,3923
29355,824
29356,9231
29360,21264
29364,556
29365,11428
29368,76
29369,14693
29370,1059
29372,4912
29373,334
29374,3949
29375,107
29376,7782
29377,857
29378,233
29379,18033
29384,3999
29385,8134
29388,16267
29401,12836
29403,24527
29404,1588
29405,31019
29406,34555
29407,41033
29409,2474
29410,22936
29412,42238
29414,37565
29418,27838
29420,26043
29423,1126
29424,458
29426,2055
29429,3224
29431,7815
29432,2664
29434,691
29435,3996
29436,5727
29437,2849
29438,2726
29439,2826
29440,29825
29445,68988
29446,1103
29448,2821
29449,9129
29450,3991
29451,4954
29452,381
29453,1611
29455,24127
29456,34228
29458,3196
29461,38803
29464,51427
29466,33843
29468,2712
29469,1100
29470,4992
29471,1840
29472,11346
29474,2109
29475,2786
29477,8129
29479,9445
29481,1764
29482,2110
29483,82348
29485,53896
29487,3210
29488,21541
29492,13211
29493,113
29501,43480
29505,24499
29506,21148
29510,10826
29511,6772
29512,17641
29516,749
29518,1082
29519,263
29520,14272
29525,1834
29526,51371
29527,28990
29530,2941
29532,20255
29536,16776
29540,5433
29541,9550
29543,573
29544,6460
29545,2180
29546,2619
29547,2761
29550,31333
29554,8836
29555,6486
29556,11312
29560,13535
29563,2533
29564,865
29565,6722
29566,19977
29567,533
29568,16088
29569,20993
29570,3537
29571,14442
29572,10388
29574,11010
29575,20415
29576,30062
29577,35529
29579,42352
29580,1274
29581,5441
29582,19244
29583,5487
29584,2502
29585,14254
29588,48036
29590,3231
29591,5516
29592,1124
29593,1899
29594,109
29596,2191
29601,12269
29605,40021
29607,40106
29609,32239
29611,33302
29613,2714
29614,3163
29615,40878
29617,29870
29620,12508
29621,42297
29624,15804
29625,29789
29626,13374
29627,20002
29628,2667
29630,15119
29631,14184
29634,5952
29635,1404
29638,2871
29639,1684
29640,32561
29642,31679
29643,2955
29644,20493
29645,10118
29646,28678
29649,26712
29650,37946
29651,49239
29653,4894
29654,10570
29655,8191
29657,16133
29658,356
29659,114
29661,6465
29662,17548
29664,1934
29665,135
29666,6714
29667,286
29669,13890
29670,9381
29671,19202
29672,12695
29673,28474
29676,5563
29678,23186
29680,31730
29681,54633
29682,4066
29683,338
29684,5259
29685,1309
29686,1098
29687,46007
29689,4201
29690,24321
29691,12122
29692,4898
29693,15205
29696,4412
29697,13204
29702,10505
29704,4480
29706,19281
29707,22747
29708,31172
29709,6344
29710,36668
29712,2338
29714,2842
29715,30908
29717,1557
29718,3791
29720,59031
29724,41
29726,2179
29727,1611
29728,10057
29729,2205
29730,65127
29732,66966
29733,2180
29741,2032
29742,3000
29743,1333
29745,36009
29801,28651
29803,39420
29805,6274
29809,2360
29810,4131
29812,10973
29816,1105
29817,4534
29819,1545
29821,1436
29824,8650
29826,151
29827,3828
29828,1073
29829,9256
29831,4436
29832,5417
29834,1805
29835,6104
29836,404
29838,487
29840,232
29841,34767
29842,8211
29843,1157
29844,113
29845,1022
29847,5615
29848,746
29849,244
29850,118
29851,8050
29853,6253
29856,3482
29860,15012
29899,1150
29902,17548
29904,782
29905,3626
29906,25844
29907,14925
29909,19468
29910,40317
29911,1579
29912,51
29915,493
29916,1592
29918,4834
29920,11257
29921,207
29922,1220
29923,359
29924,3966
29926,28191
29927,10070
29928,19129
29929,1100
29932,238
29934,1402
29935,4375
29936,16327
29939,276
29940,4710
29941,590
29943,583
29944,4713
29945,4988
30002,6437
30004,63519
30005,40900
30008,32985
30009,15874
30011,17193
30012,29022
30013,26860
30014,39237
30016,57237
30017,23466
30019,47078
30021,24151
30022,74456
30024,79232
30025,10458
30028,30803
30030,29076
30032,51865
30033,33788
30034,47352
30035,22401
30038,40894
30039,48292
30040,76114
30041,73520
30043,93401
30044,92772
30045,40044
30046,40185
30047,69444
30052,68177
30054,13442
30055,3217
30056,2672
30058,58146
30060,38227
30062,68726
30064,50963
30066,58550
30067,49974
30068,34946
30070,382
30071,26777
30072,801
30075,60278
30076,49374
30078,38478
30079,3251
30080,55198
30082,28652
30083,55338
30084,40202
30087,41119
30088,27740
30092,36901
30093,62100
30094,33236
30096,72476
30097,49008
30101,61025
30102,43337
30103,15789
30104,4840
30105,2327
30106,22453
30107,15686
30108,7868
30110,13890
30113,6451
30114,60253
30115,43182
30116,25164
30117,37271
30118,2578
30120,40974
30121,23753
30122,23885
30124,3040
30125,25018
30126,41021
30127,67433
30132,40700
30134,49198
30135,68587
30137,1775
30139,4102
30141,26570
30143,23499
30144,57794
30145,8907
30147,4456
30148,512
30149,1601
30152,44677
30153,19707
30157,53581
30161,35795
30164,17
30165,40806
30168,26817
30170,3151
30171,3748
30173,6352
30175,6747
30176,7320
30177,1163
30178,3725
30179,18593
30180,37564
30182,2838
30183,6389
30184,7497
30185,4233
30187,9682
30188,63270
30189,44619
30204,13981
30205,3265
30206,3137
30213,33994
30214,31104
30215,36390
30216,2274
30217,9430
30218,1895
30220,6215
30222,3880
30223,38354
30224,26314
30228,43825
30230,9420
30233,24520
30234,2062
30236,52406
30238,39088
30240,31363
30241,24218
30248,26665
30250,765
30251,2248
30252,47648
30253,56825
30256,2943
30257,4301
30258,2722
30259,3547
30260,26198
30263,61821
30265,36990
30268,10537
30269,37727
30273,16599
30274,35947
30275,22
30276,16003
30277,23643
30281,75734
30284,57
30285,705
30286,22840
30288,9945
30289,95
30290,8914
30291,24306
30292,6272
30293,2861
30294,44643
30295,4409
30296,29253
30297,30644
30303,6865
30305,26607
30306,25262
30307,20066
30308,17831
30309,25272
30310,31134
30311,37272
30312,22397
30313,10984
30314,25474
30315,39168
30316,34603
30317,13148
30318,57539
30319,42556
30322,2221
30324,27819
30326,5555
30327,25692
30328,35109
30329,31345
30331,62581
30332,3435
30334,1
30336,1123
30337,13310
30338,36937
30339,20258
30340,32575
30341,34919
30342,34566
30344,36761
30345,25403
30346,5157
30349,77665
30350,40184
30354,17187
30360,16120
30363,3100
30401,13501
30410,2173
30411,4617
30412,80
30413,1449
30415,7697
30417,10759
30420,1447
30421,3354
30423,116
30425,1243
30426,1060
30427,13585
30428,2911
30429,198
30434,5209
30436,11806
30438,73
30439,10717
30441,1643
30442,8039
30445,3294
30446,1343
30448,81
30449,113
30450,2932
30451,32
30452,1779
30453,9625
30454,528
30455,570
30456,2044
30457,6400
30458,46705
30460,484
30461,15201
30464,78
30467,12040
30470,516
30471,4731
30473,2957
30474,16392
30475,51
30477,2782
30501,31892
30504,25541
30506,50173
30507,32291
30510,8777
30511,3333
30512,22446
30513,12304
30516,2138
30517,14107
30518,52523
30519,46261
30520,4644
30521,5217
30522,1212
30523,13652
30525,7744
30527,4597
30528,25566
30529,12984
30530,7346
30531,11943
30533,28447
30534,31398
30535,7451
30536,9334
30537,1313
30538,2842
30540,19304
30541,1764
30542,36324
30543,5065
30545,1055
30546,7450
30547,3406
30548,18802
30549,27161
30552,1784
30553,7609
30554,9463
30555,2268
30557,5093
30558,6168
30559,4769
30560,5094
30562,1186
30563,5685
30564,5054
30565,5664
30566,8989
30567,3595
30568,1973
30571,4150
30572,1429
30573,171
30575,1628
30576,2651
30577,22183
30581,76
30582,5240
30601,22888
30602,2646
30605,43923
30606,44682
30607,12278
30609,2149
30619,1490
30620,14916
30621,6152
30622,12199
30623,165
30624,2515
30625,2607
30627,2362
30628,6915
30629,4783
30630,2490
30631,1597
30633,9015
30634,2224
30635,15346
30641,2033
30642,12625
30643,17059
30646,7393
30648,3052
30650,12640
30655,27319
30656,17137
30660,1123
30662,8981
30663,3264
30664,34
30665,91
30666,10465
30667,1057
30668,1803
30669,3770
30673,7282
30677,20946
30678,1463
30680,45595
30683,7182
30701,42118
30705,33877
30707,16749
30708,295
30710,6769
30711,3602
30720,27331
30721,54465
30725,4715
30726,59
30728,19900
30730,1903
30731,2339
30733,2185
30734,3675
30735,6364
30736,43339
30738,3731
30739,5695
30740,8739
30741,30180
30742,7884
30746,1286
30747,16115
30750,4091
30751,91
30752,9487
30753,6475
30755,9893
30756,75
30757,1730
30802,7995
30803,671
30805,2726
30807,82
30808,4497
30809,48344
30810,2049
30812,366
30813,38181
30814,10290
30815,39942
30816,2017
30817,7644
30818,503
30820,1139
30821,789
30822,550
30823,1634
30824,16755
30828,3912
30830,13475
30833,3664
30901,16616
30903,740
30904,25933
30905,9048
30906,58349
30907,62069
30909,42127
30912,299
31001,4478
31002,2874
31003,104
31005,16994
31006,4450
31007,1003
31008,19014
31009,1450
31011,875
31012,2556
31014,13525
31015,20947
31016,1551
31017,1844
31018,2725
31019,2276
31020,2324
31021,28037
31022,1398
31023,14586
31024,20855
31025,1379
31027,9832
31028,6652
31029,17059
31030,18910
31031,6225
31032,14002
31033,2655
31035,1310
31036,12404
31037,4192
31038,771
31039,66
31041,866
31042,1720
31044,2636
31045,65
31046,3487
31047,12595
31049,1772
31050,943
31051,167
31052,8505
31054,1561
31055,7901
31057,1914
31058,1999
31060,1827
31061,43102
31062,487
31063,4976
31064,9658
31065,1099
31066,1125
31067,213
31068,4760
31069,21292
31070,896
31071,1114
31072,1234
31075,2451
31076,2762
31077,1213
31078,3485
31079,2232
31081,226
31082,9998
31083,349
31084,119
31085,1066
31087,8710
31088,56447
31089,4649
31090,969
31091,4665
31092,6676
31093,31605
31094,1070
31096,7202
31097,1273
31098,3249
31201,8628
31204,31005
31206,28631
31207,959
31210,30664
31211,16153
31216,15865
31217,18033
31220,13698
31301,5058
31302,9142
31303,2461
31304,131
31305,5972
31307,1228
31308,9297
31309,1197
31312,20248
31313,40282
31314,1911
31315,7412
31316,13242
31318,419
31320,8705
31321,7906
31322,23135
31323,1752
31324,26907
31326,23728
31327,194
31328,3618
31329,11124
31331,7834
31401,23747
31404,33956
31405,40724
31406,37175
31407,7928
31408,10892
31409,713
31410,25890
31411,9176
31415,13234
31419,55770
31501,15363
31503,20956
31510,9862
31512,2296
31513,16218
31516,15273
31518,715
31519,3644
31520,23934
31522,15481
31523,14175
31525,30269
31527,862
31532,728
31533,17874
31535,11509
31537,11018
31539,14501
31542,2919
31543,4973
31544,952
31545,16089
31546,8072
31547,1402
31548,21713
31549,2160
31550,769
31551,1039
31552,919
31553,5440
31554,7192
31555,2862
31556,69
31557,3154
31558,22096
31560,2834
31561,319
31562,2375
31563,1335
31565,1996
31566,3610
31567,799
31568,1380
31569,6051
31601,35237
31602,37023
31605,21734
31606,4156
31620,10708
31622,2188
31623,117
31624,1258
31625,1118
31626,3431
31627,239
31629,861
31630,409
31631,547
31632,11001
31634,5713
31635,6882
31636,10006
31637,2856
31638,998
31639,10588
31641,1950
31642,4835
31643,8320
31645,5297
31647,3540
31648,1021
31649,1108
31650,3305
31698,2393
31699,668
31701,19195
31705,33046
31707,23617
31709,14350
31711,771
31712,1206
31714,5755
31716,2692
31719,9833
31720,443
31721,18954
31722,494
31730,9003
31733,1589
31735,731
31738,2089
31743,573
31744,3115
31747,281
31749,2798
31750,17768
31756,967
31757,10382
31763,24733
31764,1171
31765,2585
31768,23653
31771,5669
31772,448
31773,3696
31774,6646
31775,2982
31778,2501
31779,9295
31780,2047
31781,1631
31783,1035
31784,726
31787,1522
31788,10618
31789,1150
31790,1845
31791,11502
31792,23672
31793,9163
31794,27509
31795,1982
31796,1035
31798,979
31801,2837
31803,5457
31804,6520
31805,3122
31806,5194
31807,2728
31808,7273
31810,202
31811,5607
31812,509
31814,298
31815,4033
31816,5823
31820,8917
31821,274
31822,5783
31823,828
31824,1689
31825,2443
31826,2371
31827,1923
31829,1434
31830,2114
31831,3327
31832,199
31833,7320
31836,1040
31901,8919
31903,20784
31904,33942
31905,16102
31906,22466
31907,57135
31909,36323
32003,31126
32008,5506
32009,4017
32011,16739
32024,19921
32025,23783
32026,1947
32033,5743
32034,37465
32038,9806
32040,8213
32043,28239
32044,2047
32046,11369
32052,9017
32053,3782
32054,12059
32055,17609
32058,4391
32059,2299
32060,22838
32061,300
32062,2618
32063,14506
32064,7333
32065,37602
32066,6911
32068,58309
32071,3924
32072,349
32073,44645
32079,496
32080,28126
32081,6310
32082,40443
32083,4612
32084,41466
32086,34236
32087,5960
32091,15447
32092,39392
32094,2910
32095,10184
32096,2655
32097,18868
32102,3103
32110,9171
32112,7707
32113,7321
32114,35941
32117,27076
32118,19000
32119,22616
32124,6705
32127,32949
32128,18943
32129,22521
32130,6132
32131,4697
32132,8138
32133,151
32134,8909
32136,8527
32137,45640
32139,1128
32140,1739
32141,19719
32145,7610
32147,592
32148,11192
32157,406
32159,37385
32162,62074
32164,50220
32168,26484
32169,10996
32174,53421
32176,16063
32177,27111
32179,9010
32180,4726
32181,2549
32187,1711
32189,5802
32190,1310
32193,824
32195,3720
32202,8790
32204,7669
32205,31346
32206,19623
32207,36989
32208,34294
32209,38099
32210,65614
32211,33874
32212,2175
32216,38733
32217,20898
32218,59387
32219,13200
32220,14377
32221,31005
32222,9652
32223,26632
32224,43252
32225,58289
32226,17504
32227,2386
32228,348
32233,26291
32234,7424
32244,63714
32246,54185
32250,28160
32254,15070
32256,42739
32257,40459
32258,29718
32259,51492
32266,7815
32277,32781
32301,31277
32303,50518
32304,49223
32305,21412
32308,23026
32309,32171
32310,18563
32311,18660
32312,33995
32317,15005
32320,4046
32321,6442
32322,4202
32323,227
32324,5360
32327,29458
32328,3302
32330,791
32331,4097
32332,1616
32333,11154
32334,1898
32336,1343
32340,11424
32343,2996
32344,12763
32346,1840
32347,7691
32348,11878
32350,1370
32351,17214
32352,6535
32355,341
32356,123
32358,2340
32359,1678
32361,243
32399,2
32401,23323
32403,3084
32404,39572
32405,30875
32407,9626
32408,15810
32409,8950
32410,762
32413,13873
