fips,zip,weight
1035,36474,0.007878207175556266
1035,36473,0.01330778239114234
1037,36080,0.0011253657438667567
1037,36026,0.05694350663965789
1037,35183,0.08631555255458023
1037,35151,0.20110285842898942
1037,35072,0.17465676344812064
1037,35150,0.01586765698852127
1037,35089,0.14539725410758497
1037,35046,0.01744316902993473
1037,35136,0.14044564483457123
1037,35010,0.16070222822417285
1039,36477,0.0002682197869568549
1039,36442,0.12817074105295426
1039,36456,0.0037167599049735614
1039,36467,0.23170357881830025
1039,36453,0.0009196106981377883
1039,36476,3.831711242240785e-05
1039,36474,0.06337650394666258
1039,36483,0.008046593608705648
1039,36028,0.026592076021151045
1039,36323,7.66342248448157e-05
1039,36038,7.66342248448157e-05
1039,36455,3.831711242240785e-05
1039,36420,0.3222085983600276
1039,36421,0.21476741512759598
1041,36034,0.00554567332845035
1041,36049,0.4271214816364968
1041,36028,0.06843151616616093
1041,36323,0.0019880715705765406
1041,36037,0.002825154337135084
1041,36046,0.061944124725332214
1041,36009,0.1494192738307
1041,36035,0.02574029507167521
1041,36042,0.05577063932196296
1041,36071,0.050329601339332425
1041,36032,0.00010463534581981794
1041,36467,0.0007324474207387255
1041,36041,0.1009731087161243
1041,36036,0.04907397718949461
1043,35622,0.01496593357532465
1043,35621,0.0017275850690063475
1043,35055,0.2471417202088631
1043,35087,0.011025486732534891
1043,35083,0.0323776617427257
1043,35077,0.1492322922530427
1043,35070,1.9411068191082556e-05
1043,35016,0.02049808800978318
1043,35179,0.0983558825242153
1043,35053,0.04404371372556632
1043,35540,0.0012617194324203661
1043,35098,0.013840091620241862
1043,35057,0.14859172700273696
1043,35056,0.03895801385950269
1043,35019,0.01974105635033096
1043,35976,0.00019411068191082555
1043,35619,0.0002523438864840732
1043,35541,0.00023293281829299067
1043,35033,0.04089912067861094
1043,35670,1.9411068191082556e-05
1043,35058,0.11662169769202399
1045,36374,0.019814261179314292
1045,36353,0.009445963997201197
1045,36322,0.17378029387443547
1045,36311,0.03418993702690669
1045,36352,0.02862413332485211
1045,36371,3.180459258316901e-05
1045,36317,0.0005724826664970422
1045,36345,0.006201895553717957
1045,36361,0.05953819731569238
1045,36362,0.09115196234336238
1045,36360,0.3875071560333312
1045,36350,0.10282424782138541
1045,36330,0.06281407035175879
1045,36303,0.022931111252464855
1045,36010,0.0005724826664970422
1047,36703,0.2950210552390389
1047,36773,0.007678969531830567
1047,36758,0.015357939063661135
1047,36701,0.5627233801620722
1047,36749,0.010297604303053895
1047,36761,0.014614812979935596
1047,36767,0.03489153897873244
1047,36775,0.01741038253299834
1047,36759,0.03616546940797622
1047,36785,0.0058388478007006615
1049,35989,0.04268003691785777
1049,35954,0.0016463369003966175
1049,35974,0.023722218064805806
1049,35959,0.0007233904562348774
1049,35966,0.019157374840978823
1049,35956,2.4944498490857842e-05
1049,35984,0.02980867569657512
1049,35978,0.0696949287834568
1049,35975,0.01317069520317294
1049,35957,0.025268776971238992
1049,35962,0.08471151687495324
1049,35979,0.011349746813340318
1049,35971,0.06221157923619946
1049,35968,0.10828406794881389
1049,35951,0.027314225847489337
1049,35771,0.002170171368704632
1049,35981,0.032078625059243186
1049,35963,0.022225548155354338
1049,35765,0.003143006809848088
1049,35986,0.10830901244730474
1049,35983,0.0005737234652897303
1049,35967,0.234603008306518
1049,35961,0.053007059293072915
1049,35988,0.02412133004065953
1051,36025,0.042664050577719645
1051,36054,0.19555264879005888
1051,35010,0.010137344669718771
1051,36026,0.006256812731632875
1051,36022,0.08933943754087639
1051,36067,4.3601482450403315e-05
1051,36051,0.004294746021364726
1051,36020,0.011881403967734903
1051,36078,0.10832788314802703
1051,35136,4.3601482450403315e-05
1051,36080,0.0342489644647918
1051,36092,0.2672116851972967
1051,36093,0.11600174405929801
1051,36024,0.08558971005014171
1051,36066,0.02840636581643776
1053,36432,0.012702388406834244
1053,36441,0.09745952231863315
1053,36475,8.94534394847482e-05
1053,36426,0.4431523392074425
1053,36503,0.00022363359871187046
1053,36483,0.007379908757491726
1053,36420,0.003309777260935683
1053,36543,4.47267197423741e-05
1053,36502,0.43103139815725916
1053,36562,0.004606852133464532
1055,35990,3.231017770597738e-05
1055,35952,0.038481421647819064
1055,35121,0.00029079159935379645
1055,35957,0.0003715670436187399
1055,35905,0.05117932148626817
1055,35961,0.004216478190630048
1055,35972,0.007851373182552504
1055,35903,0.1667528271405493
1055,35904,0.12836833602584813
1055,35906,0.09875605815831986
1055,35902,0.029046849757673666
1055,35956,0.0748626817447496
1055,36272,0.010420032310177706
1055,35907,0.06785137318255251
1055,35954,0.1191437802907916
1055,35901,0.20237479806138933
1057,35554,0.034124208337271957
1057,35579,9.452689290103034e-05
1057,35546,0.15596937328670007
1057,35549,0.018149163436997826
1057,35594,0.11692976651857453
1057,35545,9.452689290103034e-05
1057,35574,0.012477549862936005
1057,35555,0.5839871443425655
1057,35559,9.452689290103034e-05
1057,35563,0.0056716135740618205
1057,35542,0.07240759996218925
1059,35571,0.026962077252212648
1059,35651,0.00017583963425356076
1059,35582,0.13270031065002053
1059,35616,5.8613211417853584e-05
1059,35653,0.3355020221557939
1059,35674,0.0009964245941035108
1059,35593,0.051755465681964714
1059,35565,0.011195123380810034
1059,35564,0.004806283336263994
1059,35581,0.16405837875857218
1059,35585,0.048648965476818476
1059,35654,0.2231404958677686
1061,36344,0.21485968599332428
1061,36442,0.00043268636419829397
1061,36453,0.03245147731487205
1061,36301,0.007602917542341451
1061,36340,0.21059463468908393
1061,36322,0.003028804549388058
1061,36316,0.03646927926814192
1061,36313,6.181233774261343e-05
1061,36305,0.026455680553838547
1061,36477,0.19563604895537148
1061,36467,6.181233774261343e-05
1061,36318,0.027011991593522067
1061,36375,0.2168376808010879
1061,36352,0.003523303251328965
1061,36314,0.02491037211027321
1061,36349,6.181233774261343e-05
1063,35448,0.00017385257301808066
1063,35464,0.005389429763560501
1063,35463,0.004694019471488178
1063,35443,0.20305980528511822
1063,35491,0.00017385257301808066
1063,35462,0.5290333796940194
1063,35480,0.013908205841446454
1063,35469,0.0260778859527121
1063,36740,0.2174895688456189
1065,36786,0.0016366612111292963
1065,36765,0.057180851063829786
1065,36776,0.09676759410801963
1065,35474,0.23915711947626841
1065,36742,0.02925531914893617
1065,35441,0.08111702127659574
1065,36756,0.0009206219312602291
1065,36744,0.4805646481178396
1065,36738,0.013400163666121113
1067,36317,0.022298163178129004
1067,36310,0.4588637334472448
1067,36353,0.07518154634771465
1067,36350,0.008457923964117898
1067,36345,0.356087142246903
1067,36016,8.543357539513029e-05
1067,36319,0.04750106791969244
1067,36303,0.0016232379325074753
1067,36373,0.0299017513882956
1069,36352,0.02692621876974769
1069,36312,0.05113977897997873
1069,36370,0.0076139393659160615
1069,36320,0.03171960974707542
1069,36376,0.019512646229250474
1069,36343,0.01433393443380959
1069,36345,0.004562198486459826
1069,36375,0.010511551918127032
1069,36303,0.2878038254650822
1069,36350,0.005533206948104992
1069,36321,0.013763659623002111
1069,36319,0.012453568841417365
1069,36302,0.038408779149519894
1069,36301,0.34088562136835127
1069,36305,0.1348314606741573
1071,35766,0.002987303958177745
1071,35755,0.007987791018605708
1071,35971,0.0014936519790888724
1071,35740,0.05873948761242978
1071,35978,0.02019677241289736
1071,35966,0.04656297691333571
1071,35774,0.0025976556158067345
1071,35764,0.011397214014352047
1071,35748,0.003896483423710102
1071,35776,0.05305711595285255
1071,35979,0.0071435529434685195
1071,35958,0.058674546222034614
1071,35752,0.038802480761113096
1071,35751,0.004675780108452122
1071,35765,0.06938987563723739
1071,35746,0.014092281715751534
1071,35745,0.007370847809851609
1071,35772,0.08793064259505796
1071,35771,0.06666233724064032
1071,35744,0.042731434880020784
1071,35769,0.1633925382342436
1071,35768,0.23021722895087185
1073,35232,0.0028576182656065746
1073,35231,0.0029781928759697214
1073,35218,0.012749559299799122
1073,35216,0.049030459558069936
1073,35212,0.01819953168821335
1073,35211,0.045514503919880586
1073,35209,0.049874481830611966
1073,35148,9.404819608325436e-05
1073,35130,0.0018062076632399363
1073,35127,0.01194170941036604
1073,35116,0.005744174437700304
1073,35060,7.234476621788797e-06
1073,35062,0.006691890875154637
1073,35071,0.021192193517426648
1073,35023,0.030746525642602385
1073,35022,0.028928260518326136
1073,35015,2.411492207262932e-06
1073,35006,0.004767520093758817
1073,35295,2.411492207262932e-06
1073,35294,7.234476621788797e-06
1073,35285,4.822984414525864e-06
1073,35063,0.00025079518955534494
1073,35061,0.003800511718646381
1073,35005,0.009643557336844466
1073,35270,2.411492207262932e-06
1073,35236,0.00430933657437886
1073,35260,0.0013046172841292463
1073,35259,0.0018110306476544621
1073,35213,0.01993580607744266
1073,35214,0.02592354122807652
1073,35207,0.01408793747483005
1073,35180,0.010528574976909962
1073,35142,4.822984414525864e-06
1073,35094,0.013521236806123261
1073,35068,0.011321955913099467
1073,35021,0.003277217909670325
1073,35249,2.411492207262932e-06
1073,35293,2.411492207262932e-06
1073,35253,0.0022595681982053675
1073,35220,0.0032482800031831695
1073,35208,0.02191805267181279
1073,35204,0.02002503128911139
1073,35203,0.013526059790537786
1073,35133,4.822984414525864e-06
1073,35091,0.003523190114811144
1073,35073,0.003634118756345239
1073,35064,0.01554447876801686
1073,35036,1.4468953243577593e-05
1073,35020,0.037824255270919094
1073,35266,0.0022113383540601087
1073,35261,0.0027852734993886867
1073,35234,0.010212669497758517
1073,35173,0.029842216064878788
1073,35146,0.00014468953243577593
1073,35119,4.822984414525864e-06
1073,35080,6.511028959609917e-05
1073,35223,0.014739040370791042
1073,35215,0.057251236492629275
1073,35126,0.023164794142967727
1073,35118,0.004350331941902329
1073,35226,0.04023333598597476
1073,35224,0.008254537825461017
1073,35210,0.024013639399924278
1073,35181,4.822984414525864e-06
1073,35172,0.0012226265490823066
1073,35123,2.411492207262932e-06
1073,35048,0.0011647507361079962
1073,35255,0.0021148786657695915
1073,35235,0.024570694099802018
1073,35244,0.025636573655412234
1073,35243,0.031535083594377365
1073,35206,0.02393164866487734
1073,35205,0.038236620438361055
1073,35139,2.411492207262932e-06
1073,35117,0.006742532211507159
1073,35444,0.00016398147009387938
1073,35254,2.411492207262932e-06
1073,35233,0.008565620320197935
1073,35228,0.01452441756434464
1073,35217,0.02046151137862598
1073,35222,0.014596762330562528
1073,35221,0.0070994330581820725
1073,35201,0.0031542318070999155
1073,35202,0.006057668424644486
1073,35111,0.008596969718892353
1073,35079,2.4114922072629323e-05
1073,35242,0.00783734967360453
1073,35229,2.411492207262932e-06
1073,35219,0.0020835292670751734
1075,35586,0.30134700202646325
1075,35576,0.18869948742400763
1075,35563,0.006556204553582072
1075,35555,0.009536297532483013
1075,35552,0.041363690547145074
1075,35544,0.05829061866730242
1075,35592,0.31875074502324474
1075,35574,0.07462152819167958
1075,35570,0.0008344260340922637
1077,35614,6.943721140159011e-05
1077,35652,0.08719577821754679
1077,35633,0.1881574835954588
1077,35634,0.10424261361663716
1077,35648,0.03885011977918967
1077,35632,1.735930285039753e-05
1077,35617,1.735930285039753e-05
1077,35645,0.11714057563448252
1077,35630,0.40620768669930213
1077,35610,0.014876922542790681
1077,35677,0.024424539110509322
1077,35631,0.018800124986980523
1079,35540,0.00020482359567822214
1079,35651,0.03461518766961954
1079,35618,0.05893798965640842
1079,35603,0.003277177530851554
1079,35654,0.007783296635772441
1079,35643,0.09462850120333863
1079,35650,0.3996108351682114
1079,35673,0.14977725433969993
1079,35619,0.06687490398893953
1079,35672,0.18429003021148035
1081,36852,0.012159980987651876
1081,36849,0.00240625030944577
1081,36879,0.009892362383277056
1081,36832,0.17256676601938864
1081,36850,0.001109053640567598
1081,36830,0.2580233099309812
1081,36870,0.06601839840771584
1081,36801,0.15250477784269262
1081,36804,0.11043005535365938
1081,36877,0.06683038410884569
1081,36866,0.0017031895194430967
1081,36865,9.90226464792498e-06
1081,36831,0.030162298117579492
1081,36803,0.019854040619089585
1081,36874,0.04702585481299573
1081,36854,0.023993187241922228
1081,36867,0.02531018844009625
1083,35739,0.03623078670402059
1083,35757,0.004240175664420383
1083,35610,0.0048648444006966
1083,35749,0.043461800560308926
1083,35652,0.0010032558491708942
1083,35620,0.08805936245930189
1083,35649,1.892935564473385e-05
1083,35613,0.2002915120769289
1083,35612,0.02583857045506171
1083,35671,0.033997122737942004
1083,35611,0.29514651321269025
1083,35614,0.07558491708942228
1083,35742,0.007382448701446203
1083,35773,0.0218634057696676
1083,35756,0.1504694480199894
1083,35615,1.892935564473385e-05
1083,35647,0.011527977587642917
1085,36041,0.00030646644192460924
1085,36701,0.00015323322096230462
1085,36752,0.1685565430585351
1085,36785,0.08443150475022985
1085,36761,0.04918786392889979
1085,36040,0.3145878026356114
1085,36043,0.11768311369904995
1085,36047,0.08902850137909898
1085,36032,0.16518541219736438
1085,36775,0.010879558688323628
1087,36832,0.0008266039295479113
1087,36013,0.0005086793412602531
1087,36083,0.3947987537356139
1087,36860,0.005404718000890189
1087,36866,0.10917530361798182
1087,36830,0.03446302537038214
1087,36078,0.001716792776753354
1087,36088,0.3392891206205888
1087,36075,0.06492020092833979
1087,36089,0.02346283461562917
1087,36039,0.012271889107903606
1087,36087,6.358491765753163e-05
1087,36029,0.008011699624848986
1087,36804,0.00508679341260253
1089,35759,0.019942679173586417
1089,35750,0.030270548780207292
1089,35807,0.0046969954870200075
1089,35814,0.007540034870936133
1089,35810,0.07120019505642375
1089,35898,4.60038735261509e-06
1089,35812,0.0003726313755618223
1089,35815,0.007236409305663537
1089,35803,0.0650264752292143
1089,35757,0.033145790875591725
1089,35776,0.0001426120079310678
1089,35805,0.06863777930101715
1089,35801,0.07645383741311018
1089,35773,0.023650591379794177
1089,35762,0.0061921213766199116
1089,35761,0.026314215656958316
1089,35760,0.01170338542505279
1089,35758,0.11683143720701283
1089,35748,0.01933082765568861
1089,35741,0.009021359598478192
1089,35739,0.004315163336752955
1089,35894,4.60038735261509e-06
1089,35824,0.026608640447525683
1089,35813,0.0035330974868083894
1089,35767,4.60038735261509e-06
1089,35756,0.011050130420981446
1089,35895,4.60038735261509e-06
1089,35893,4.60038735261509e-06
1089,35899,4.60038735261509e-06
1089,35808,0.006707364760112801
1089,35806,0.07774654625919503
1089,35763,0.04236036674287975
1089,35811,0.06531629963242905
1089,35804,0.008653328610268985
1089,35802,0.06690343326908126
1089,35749,0.04268699424491542
1089,35809,9.20077470523018e-06
1089,35897,4.60038735261509e-06
1089,35896,4.60038735261509e-06
1089,35816,0.04636270373965488
1091,36763,7.599939200486396e-05
1091,36773,0.004863961088311293
1091,36769,0.013223894208846329
1091,36786,0.002583979328165375
1091,36754,0.013755889952880377
1091,36728,0.013299893600851194
1091,36742,0.10297917616659066
1091,36783,0.033287733698130414
1091,36751,7.599939200486396e-05
1091,36722,0.002051983584131327
1091,36732,0.4012767897856817
1091,36904,0.0009879920960632314
1091,36736,0.060571515427876574
1091,36782,0.10115519075847393
1091,36745,7.599939200486396e-05
1091,36748,0.18931448548411614
1091,36738,0.02302781577747378
1091,36764,7.599939200486396e-05
1091,36784,0.0373157014743882
1093,35593,0.011410263616435276
1093,35581,0.02152773874430892
1093,35570,0.3542802540610421
1093,35554,0.0021921196110392897
1093,35571,0.010398516103647911
1093,35565,0.10730144455061548
1093,35543,0.037041200607048505
1093,35594,0.17357090663818786
1093,35552,0.02074082401214097
1093,35564,0.08324433702433814
1093,35563,0.12124107694901917
1093,35548,0.05705131808217638
1095,35976,0.21894977596970436
1095,35755,0.007517669335033089
1095,35956,0.0002624622710485368
1095,35776,0.005286740031120526
1095,35760,0.0027746011510845314
1095,35747,0.06332839654299695
1095,35175,0.03933184604713073
1095,35975,0.001012354474044356
1095,35951,0.11115277178905532
1095,35957,0.13563675221686883
1095,35769,0.02414652893646538
1095,35754,0.0005624191522468645
1095,35031,3.7494610149790966e-05
1095,35980,0.03636977184529724
1095,35950,0.19527192966011137
1095,35016,0.1518906657168032
1095,35962,0.004536847828124707
1095,35087,0.0019122251176393393
1095,35964,1.8747305074895483e-05
1097,36660,0.004976936149550862
1097,36675,4.046289552480375e-06
1097,36590,0.005134741442097596
1097,36607,0.01917941247875698
1097,36560,0.0055150926600307515
1097,36541,0.031605567694424214
1097,36695,0.09506352674597394
1097,36571,0.03833454722019908
1097,36523,0.006563081654123169
1097,36663,0.0026543659464271264
1097,36691,0.0047341587764020395
1097,36616,0.006170591567532573
1097,36617,0.030047746216719268
1097,36613,0.02426155215667233
1097,36602,0.009039410860241159
1097,36572,0.015286881929270859
1097,36522,0.014825604920288097
1097,36640,0.0027838472121064985
1097,36618,0.03442987780205552
1097,36610,0.03715303067087481
1097,36609,0.05842437484826414
1097,36601,0.0037104475196245044
1097,36633,0.002423727441935745
1097,36685,0.0050416767823905475
1097,36619,0.0352795986080764
1097,36528,0.006016832564538319
1097,36670,0.0028526341344986645
1097,36671,0.0016347009792020716
1097,36652,0.002334709071781177
1097,36693,0.04149065307113377
1097,36587,0.021064983410212835
1097,36582,0.0549081492271587
1097,36525,0.007165978797442745
1097,36689,0.005952091931698632
1097,36615,0.0013271829732135632
1097,36611,0.013631949502306385
1097,36608,0.08631544873351137
1097,36605,0.06287933964554504
1097,36568,0.002241644412074128
1097,36575,0.04677510722667314
1097,36603,0.02101642793558307
1097,36544,0.026159261956785626
1097,36521,0.010326130937929919
1097,36505,0.002836448976288743
1097,36688,0.001549728898599984
1097,36612,0.010160233066278224
1097,36606,0.048175123411831354
1097,36604,0.02520838391195274
1097,36512,8.09257910496075e-06
1097,36509,0.005320870761511694
1097,36644,4.046289552480375e-06
1099,36445,0.20039880358923232
1099,36481,0.0024925224327018943
1099,36458,8.308408109006314e-05
1099,36475,0.01769690927218345
1099,36471,0.05259222333000997
1099,36751,0.01902625456962446
1099,36439,8.308408109006314e-05
1099,36033,0.004901960784313725
1099,36460,0.5245098039215687
1099,36470,8.308408109006314e-05
1099,36502,0.01769690927218345
1099,36401,0.004652708541043536
1099,36444,0.03406447324692589
1099,36482,0.0008308408109006315
1099,36480,0.08133931538717182
1099,36425,0.033482884679295444
1099,36768,0.006065137919574609
1101,36110,0.044298392441125635
1101,36109,0.08852163338366206
1101,36102,0.004502257960934885
1101,36036,0.005807161254620109
1101,36013,0.0015576856071216293
1101,36130,0.00011614322509240219
1101,36121,0.005718345847196508
1101,36064,0.04041101037773876
1101,36047,0.0013390630657712252
1101,36119,2.0495863251600387e-05
1101,36125,0.010883303386599805
1101,36104,0.07230257359722896
1101,36112,0.001544021698287229
1101,36115,0.002917244536144455
1101,36113,0.004358786918173682
1101,36107,0.03977563861693915
1101,36106,0.06472593614855401
1101,36046,0.0024595035901920463
1101,36054,4.78236809204009e-05
1101,36120,0.007549309631006142
1101,36114,0.0001639669060128031
1101,36111,0.050221696920838145
1101,36101,0.004338291054922082
1101,36057,6.831954417200129e-06
1101,36065,6.831954417200129e-06
1101,36041,0.00015713495159560295
1101,36052,0.00317685880399806
1101,36123,0.0072555355910665364
1101,36116,0.16035280212610423
1101,36108,0.09282576466649814
1101,36105,0.05164274343961577
1101,36043,0.010364074850892595
1101,36029,0.0001639669060128031
1101,36131,6.831954417200129e-06
1101,36118,6.831954417200129e-06
1101,36117,0.1924288281148588
1101,36103,0.004891679362715292
1101,36069,0.010753496252673002
1101,36124,0.012379501403966632
1103,35175,0.009522441651705566
1103,35775,0.004897666068222621
1103,35670,0.06394254937163375
1103,35754,0.04277199281867145
1103,35673,0.02082585278276481
1103,35019,0.0031310592459605027
1103,35603,0.23712746858168762
1103,35640,0.20693716337522441
1103,35601,0.28743985637342906
1103,35016,0.0001867145421903052
1103,35087,0.0069658886894075405
1103,35179,0.0009335727109515261
1103,35602,0.028423698384201078
1103,35621,0.02252064631956912
1103,35058,5.7450628366247755e-05
1103,35622,0.04189587073608617
1103,35619,0.022420107719928188
1105,36759,0.016308735669304054
1105,36793,0.01001130308412724
1105,36786,0.22315517519780398
1105,36701,0.04424350072662684
1105,35034,0.007266268367511707
1105,35042,0.011141611496851283
1105,36756,0.6599386404004521
1105,36773,0.0006458905215565962
1105,36728,0.00048441789116744714
1105,36765,0.02680445664459874
1107,35461,0.11538828923488394
1107,35576,0.01537873722418569
1107,35471,9.552010698251981e-05
1107,35481,0.1677333078613048
1107,35466,0.25618492692711814
1107,35574,0.01585633775909829
1107,35442,0.26325341484382464
1107,35447,0.16477218454484668
1107,35555,0.0013372814977552776
1109,36035,0.06434294545898239
1109,36082,4.067189978443893e-05
1109,36005,0.0588115670882987
1109,36034,0.01948183999674625
1109,36049,0.0026030015862040915
1109,36079,0.2489526985805507
1109,36010,0.12852320331882702
1109,36081,0.47724407207060643
1111,36280,0.16907543060780045
1111,36263,0.02692536131459117
1111,36276,0.06704942915594271
1111,36266,0.039398138982379725
1111,36274,0.4204447964099518
1111,36278,0.2382366528080248
1111,36258,0.013132712994126576
1111,36264,0.025737477727182736
