zip,weight,state_code,state_id,state_name
01245,1.0,25,ma,Massachusetts
01247,1.0,25,ma,Massachusetts
01253,1.0,25,ma,Massachusetts
01254,1.0,25,ma,Massachusetts
01255,1.0,25,ma,Massachusetts
01256,1.0,25,ma,Massachusetts
01257,1.0,25,ma,Massachusetts
01258,1.0,25,ma,Massachusetts
01259,1.0,25,ma,Massachusetts
01260,1.0,25,ma,Massachusetts
01262,1.0,25,ma,Massachusetts
01264,1.0,25,ma,Massachusetts
01266,1.0,25,ma,Massachusetts
01267,1.0,25,ma,Massachusetts
01270,1.0,25,ma,Massachusetts
01301,1.0,25,ma,Massachusetts
01330,1.0,25,ma,Massachusetts
01331,1.0,25,ma,Massachusetts
01337,1.0,25,ma,Massachusetts
01338,1.0,25,ma,Massachusetts
01339,1.0,25,ma,Massachusetts
01340,1.0,25,ma,Massachusetts
01341,1.0,25,ma,Massachusetts
01342,1.0,25,ma,Massachusetts
01343,1.0,25,ma,Massachusetts
01344,1.0,25,ma,Massachusetts
01346,1.0,25,ma,Massachusetts
01347,1.0,25,ma,Massachusetts
01349,1.0,25,ma,Massachusetts
01350,1.0,25,ma,Massachusetts
01351,1.0,25,ma,Massachusetts
01354,1.0,25,ma,Massachusetts
01355,1.0,25,ma,Massachusetts
01360,1.0,25,ma,Massachusetts
01364,1.0,25,ma,Massachusetts
01366,1.0,25,ma,Massachusetts
01367,1.0,25,ma,Massachusetts
01368,1.0,25,ma,Massachusetts
01370,1.0,25,ma,Massachusetts
01373,1.0,25,ma,Massachusetts
01375,1.0,25,ma,Massachusetts
01376,1.0,25,ma,Massachusetts
01378,1.0,25,ma,Massachusetts
01379,1.0,25,ma,Massachusetts
01420,1.0,25,ma,Massachusetts
01430,1.0,25,ma,Massachusetts
01431,1.0,25,ma,Massachusetts
01432,1.0,25,ma,Massachusetts
01434,0.1883008356545961,25,ma,Massachusetts
01434,0.8116991643454039,25,ma,Massachusetts
01436,1.0,25,ma,Massachusetts
01438,1.0,25,ma,Massachusetts
01440,1.0,25,ma,Massachusetts
01450,1.0,25,ma,Massachusetts
01451,1.0,25,ma,Massachusetts
01452,1.0,25,ma,Massachusetts
01453,1.0,25,ma,Massachusetts
01460,1.0,25,ma,Massachusetts
01462,1.0,25,ma,Massachusetts
01463,1.0,25,ma,Massachusetts
01464,1.0,25,ma,Massachusetts
01467,1.0,25,ma,Massachusetts
01468,1.0,25,ma,Massachusetts
01469,1.0,25,ma,Massachusetts
01473,1.0,25,ma,Massachusetts
01474,1.0,25,ma,Massachusetts
01475,1.0,25,ma,Massachusetts
01501,1.0,25,ma,Massachusetts
01503,1.0,25,ma,Massachusetts
01504,1.0,25,ma,Massachusetts
01505,1.0,25,ma,Massachusetts
01506,1.0,25,ma,Massachusetts
01507,1.0,25,ma,Massachusetts
01510,1.0,25,ma,Massachusetts
01515,1.0,25,ma,Massachusetts
01516,1.0,25,ma,Massachusetts
01518,1.0,25,ma,Massachusetts
01519,1.0,25,ma,Massachusetts
01520,1.0,25,ma,Massachusetts
01521,1.0,25,ma,Massachusetts
01522,1.0,25,ma,Massachusetts
01523,1.0,25,ma,Massachusetts
01524,1.0,25,ma,Massachusetts
01525,1.0,25,ma,Massachusetts
01527,1.0,25,ma,Massachusetts
01529,1.0,25,ma,Massachusetts
01531,1.0,25,ma,Massachusetts
01532,1.0,25,ma,Massachusetts
01534,1.0,25,ma,Massachusetts
01535,1.0,25,ma,Massachusetts
01536,1.0,25,ma,Massachusetts
01537,1.0,25,ma,Massachusetts
01540,1.0,25,ma,Massachusetts
01541,1.0,25,ma,Massachusetts
01542,1.0,25,ma,Massachusetts
01543,1.0,25,ma,Massachusetts
01545,1.0,25,ma,Massachusetts
01550,1.0,25,ma,Massachusetts
01560,1.0,25,ma,Massachusetts
01561,1.0,25,ma,Massachusetts
01562,1.0,25,ma,Massachusetts
01564,1.0,25,ma,Massachusetts
01566,1.0,25,ma,Massachusetts
01568,1.0,25,ma,Massachusetts
01569,1.0,25,ma,Massachusetts
01570,1.0,25,ma,Massachusetts
01571,1.0,25,ma,Massachusetts
01581,1.0,25,ma,Massachusetts
01583,1.0,25,ma,Massachusetts
01585,1.0,25,ma,Massachusetts
01588,1.0,25,ma,Massachusetts
01590,1.0,25,ma,Massachusetts
01602,1.0,25,ma,Massachusetts
01603,1.0,25,ma,Massachusetts
01604,1.0,25,ma,Massachusetts
01605,1.0,25,ma,Massachusetts
01606,1.0,25,ma,Massachusetts
01607,1.0,25,ma,Massachusetts
01608,1.0,25,ma,Massachusetts
01609,1.0,25,ma,Massachusetts
01610,1.0,25,ma,Massachusetts
01611,1.0,25,ma,Massachusetts
01612,1.0,25,ma,Massachusetts
01701,1.0,25,ma,Massachusetts
01702,1.0,25,ma,Massachusetts
01718,1.0,25,ma,Massachusetts
01719,1.0,25,ma,Massachusetts
01720,1.0,25,ma,Massachusetts
01721,1.0,25,ma,Massachusetts
01730,1.0,25,ma,Massachusetts
01731,1.0,25,ma,Massachusetts
01740,1.0,25,ma,Massachusetts
01741,1.0,25,ma,Massachusetts
01742,1.0,25,ma,Massachusetts
01745,1.0,25,ma,Massachusetts
01746,1.0,25,ma,Massachusetts
01747,1.0,25,ma,Massachusetts
01748,1.0,25,ma,Massachusetts
01749,1.0,25,ma,Massachusetts
01752,1.0,25,ma,Massachusetts
01754,1.0,25,ma,Massachusetts
01756,1.0,25,ma,Massachusetts
01757,1.0,25,ma,Massachusetts
01760,1.0,25,ma,Massachusetts
01770,1.0,25,ma,Massachusetts
01772,1.0,25,ma,Massachusetts
01773,1.0,25,ma,Massachusetts
01775,1.0,25,ma,Massachusetts
01776,1.0,25,ma,Massachusetts
01778,1.0,25,ma,Massachusetts
01801,1.0,25,ma,Massachusetts
01803,1.0,25,ma,Massachusetts
01810,1.0,25,ma,Massachusetts
01821,1.0,25,ma,Massachusetts
01824,1.0,25,ma,Massachusetts
01826,1.0,25,ma,Massachusetts
01827,1.0,25,ma,Massachusetts
01830,1.0,25,ma,Massachusetts
01832,1.0,25,ma,Massachusetts
01833,1.0,25,ma,Massachusetts
01834,1.0,25,ma,Massachusetts
01835,1.0,25,ma,Massachusetts
01840,1.0,25,ma,Massachusetts
01841,1.0,25,ma,Massachusetts
01843,1.0,25,ma,Massachusetts
01844,1.0,25,ma,Massachusetts
01845,1.0,25,ma,Massachusetts
01850,1.0,25,ma,Massachusetts
01851,1.0,25,ma,Massachusetts
01852,1.0,25,ma,Massachusetts
01854,1.0,25,ma,Massachusetts
01860,1.0,25,ma,Massachusetts
01862,1.0,25,ma,Massachusetts
01863,1.0,25,ma,Massachusetts
01864,1.0,25,ma,Massachusetts
01867,1.0,25,ma,Massachusetts
01876,1.0,25,ma,Massachusetts
01879,1.0,25,ma,Massachusetts
01880,1.0,25,ma,Massachusetts
01886,1.0,25,ma,Massachusetts
01887,1.0,25,ma,Massachusetts
01890,1.0,25,ma,Massachusetts
01901,1.0,25,ma,Massachusetts
01902,1.0,25,ma,Massachusetts
01904,1.0,25,ma,Massachusetts
01905,1.0,25,ma,Massachusetts
01906,1.0,25,ma,Massachusetts
01907,1.0,25,ma,Massachusetts
01908,1.0,25,ma,Massachusetts
01913,1.0,25,ma,Massachusetts
01915,1.0,25,ma,Massachusetts
01921,1.0,25,ma,Massachusetts
01922,1.0,25,ma,Massachusetts
01923,1.0,25,ma,Massachusetts
01929,1.0,25,ma,Massachusetts
01930,1.0,25,ma,Massachusetts
01937,1.0,25,ma,Massachusetts
01938,1.0,25,ma,Massachusetts
01940,0.983564585398084,25,ma,Massachusetts
01940,0.016435414601916,25,ma,Massachusetts
01944,1.0,25,ma,Massachusetts
01945,1.0,25,ma,Massachusetts
01949,1.0,25,ma,Massachusetts
01950,1.0,25,ma,Massachusetts
01951,1.0,25,ma,Massachusetts
01952,1.0,25,ma,Massachusetts
01960,1.0,25,ma,Massachusetts
01966,1.0,25,ma,Massachusetts
01969,1.0,25,ma,Massachusetts
01970,1.0,25,ma,Massachusetts
01982,1.0,25,ma,Massachusetts
01983,1.0,25,ma,Massachusetts
01984,1.0,25,ma,Massachusetts
01985,1.0,25,ma,Massachusetts
02019,1.0,25,ma,Massachusetts
02021,1.0,25,ma,Massachusetts
02025,1.0,25,ma,Massachusetts
02026,1.0,25,ma,Massachusetts
02030,1.0,25,ma,Massachusetts
02032,1.0,25,ma,Massachusetts
02035,1.0,25,ma,Massachusetts
02038,1.0,25,ma,Massachusetts
02043,1.0,25,ma,Massachusetts
02045,1.0,25,ma,Massachusetts
02047,1.0,25,ma,Massachusetts
02048,1.0,25,ma,Massachusetts
02050,1.0,25,ma,Massachusetts
02052,1.0,25,ma,Massachusetts
02053,1.0,25,ma,Massachusetts
02054,1.0,25,ma,Massachusetts
02056,1.0,25,ma,Massachusetts
02061,1.0,25,ma,Massachusetts
02062,1.0,25,ma,Massachusetts
02066,1.0,25,ma,Massachusetts
02067,1.0,25,ma,Massachusetts
02071,1.0,25,ma,Massachusetts
02072,1.0,25,ma,Massachusetts
02081,1.0,25,ma,Massachusetts
02090,1.0,25,ma,Massachusetts
02093,1.0,25,ma,Massachusetts
02108,1.0,25,ma,Massachusetts
02109,1.0,25,ma,Massachusetts
02110,1.0,25,ma,Massachusetts
02111,1.0,25,ma,Massachusetts
02113,1.0,25,ma,Massachusetts
02114,1.0,25,ma,Massachusetts
02115,1.0,25,ma,Massachusetts
02116,1.0,25,ma,Massachusetts
02118,1.0,25,ma,Massachusetts
02119,1.0,25,ma,Massachusetts
02120,1.0,25,ma,Massachusetts
02121,1.0,25,ma,Massachusetts
02122,1.0,25,ma,Massachusetts
02124,1.0,25,ma,Massachusetts
02125,1.0,25,ma,Massachusetts
02126,1.0,25,ma,Massachusetts
02127,1.0,25,ma,Massachusetts
02128,1.0,25,ma,Massachusetts
02129,1.0,25,ma,Massachusetts
02130,1.0,25,ma,Massachusetts
02131,1.0,25,ma,Massachusetts
02132,1.0,25,ma,Massachusetts
02134,1.0,25,ma,Massachusetts
02135,1.0,25,ma,Massachusetts
02136,1.0,25,ma,Massachusetts
02138,1.0,25,ma,Massachusetts
02139,1.0,25,ma,Massachusetts
02140,1.0,25,ma,Massachusetts
02141,1.0,25,ma,Massachusetts
02142,1.0,25,ma,Massachusetts
02143,1.0,25,ma,Massachusetts
02144,1.0,25,ma,Massachusetts
02145,1.0,25,ma,Massachusetts
02148,1.0,25,ma,Massachusetts
02149,1.0,25,ma,Massachusetts
02150,1.0,25,ma,Massachusetts
02151,1.0,25,ma,Massachusetts
02152,1.0,25,ma,Massachusetts
02155,1.0,25,ma,Massachusetts
02163,1.0,25,ma,Massachusetts
02169,1.0,25,ma,Massachusetts
02170,1.0,25,ma,Massachusetts
02171,1.0,25,ma,Massachusetts
02176,1.0,25,ma,Massachusetts
02180,1.0,25,ma,Massachusetts
02184,1.0,25,ma,Massachusetts
02186,1.0,25,ma,Massachusetts
02188,1.0,25,ma,Massachusetts
02189,1.0,25,ma,Massachusetts
02190,1.0,25,ma,Massachusetts
02191,1.0,25,ma,Massachusetts
02199,1.0,25,ma,Massachusetts
02210,1.0,25,ma,Massachusetts
02215,3.8277511961722486e-05,25,ma,Massachusetts
02215,0.9999617224880384,25,ma,Massachusetts
02301,1.0,25,ma,Massachusetts
02302,1.0,25,ma,Massachusetts
02322,1.0,25,ma,Massachusetts
02324,1.0,25,ma,Massachusetts
02330,1.0,25,ma,Massachusetts
02332,1.0,25,ma,Massachusetts
02333,1.0,25,ma,Massachusetts
02338,1.0,25,ma,Massachusetts
02339,1.0,25,ma,Massachusetts
02341,1.0,25,ma,Massachusetts
02343,1.0,25,ma,Massachusetts
02346,1.0,25,ma,Massachusetts
02347,1.0,25,ma,Massachusetts
02351,1.0,25,ma,Massachusetts
02356,1.0,25,ma,Massachusetts
02357,1.0,25,ma,Massachusetts
02359,1.0,25,ma,Massachusetts
02360,1.0,25,ma,Massachusetts
02364,1.0,25,ma,Massachusetts
02366,1.0,25,ma,Massachusetts
02367,1.0,25,ma,Massachusetts
02368,1.0,25,ma,Massachusetts
02370,1.0,25,ma,Massachusetts
02375,1.0,25,ma,Massachusetts
02379,1.0,25,ma,Massachusetts
02382,1.0,25,ma,Massachusetts
02420,1.0,25,ma,Massachusetts
02421,1.0,25,ma,Massachusetts
02445,1.0,25,ma,Massachusetts
02446,1.0,25,ma,Massachusetts
02451,1.0,25,ma,Massachusetts
02452,1.0,25,ma,Massachusetts
02453,1.0,25,ma,Massachusetts
02457,1.0,25,ma,Massachusetts
02458,1.0,25,ma,Massachusetts
02459,1.0,25,ma,Massachusetts
02460,1.0,25,ma,Massachusetts
02461,1.0,25,ma,Massachusetts
02462,1.0,25,ma,Massachusetts
02464,1.0,25,ma,Massachusetts
02465,1.0,25,ma,Massachusetts
02466,1.0,25,ma,Massachusetts
02467,0.3789515806322529,25,ma,Massachusetts
02467,0.3886443466275399,25,ma,Massachusetts
02467,0.2324040727402072,25,ma,Massachusetts
02468,1.0,25,ma,Massachusetts
02472,1.0,25,ma,Massachusetts
02474,1.0,25,ma,Massachusetts
02476,1.0,25,ma,Massachusetts
02478,1.0,25,ma,Massachusetts
02481,1.0,25,ma,Massachusetts
02482,1.0,25,ma,Massachusetts
02492,1.0,25,ma,Massachusetts
02493,1.0,25,ma,Massachusetts
02494,1.0,25,ma,Massachusetts
02532,0.844996059889677,25,ma,Massachusetts
02532,0.1550039401103231,25,ma,Massachusetts
02534,1.0,25,ma,Massachusetts
02535,1.0,25,ma,Massachusetts
02536,1.0,25,ma,Massachusetts
02537,1.0,25,ma,Massachusetts
02538,1.0,25,ma,Massachusetts
02539,1.0,25,ma,Massachusetts
02540,1.0,25,ma,Massachusetts
02542,1.0,25,ma,Massachusetts
02543,0.9637795275590552,25,ma,Massachusetts
02543,0.0362204724409448,25,ma,Massachusetts
02553,1.0,25,ma,Massachusetts
02554,1.0,25,ma,Massachusetts
02556,1.0,25,ma,Massachusetts
02557,1.0,25,ma,Massachusetts
02558,1.0,25,ma,Massachusetts
02559,1.0,25,ma,Massachusetts
02561,1.0,25,ma,Massachusetts
02562,1.0,25,ma,Massachusetts
02563,1.0,25,ma,Massachusetts
02564,1.0,25,ma,Massachusetts
02568,1.0,25,ma,Massachusetts
