msa,zip,weight
12580,21093,1.0
12580,21102,1.0
12580,21104,1.0
12580,21105,1.0
12580,21108,1.0
12580,21111,0.9999999999999999
12580,21113,1.0
12580,21114,1.0
12580,21117,1.0
12580,21120,1.0
12580,21122,1.0
12580,21128,1.0
12580,21130,1.0
12580,21131,1.0
12580,21132,1.0
12580,21133,1.0
12580,21136,1.0
12580,21140,1.0
12580,21144,1.0
12580,21146,1.0
12580,21152,1.0
12580,21153,1.0
12580,21154,1.0
12580,21155,0.9999999999999999
12580,21156,1.0
12580,21157,1.0
12580,21158,1.0
12580,21160,1.0
12580,21161,1.0
12580,21162,1.0
12580,21163,0.9999999999999999
12580,21201,1.0
12580,21202,1.0
12580,21204,1.0
12580,21205,1.0
12580,21206,0.9999999999999999
12580,21207,1.0
12580,21208,0.9999999999999999
12580,21209,1.0
12580,21210,1.0
12580,21211,1.0
12580,21212,1.0
12580,21213,1.0
12580,21214,1.0
12580,21215,0.9999999999999998
12580,21216,1.0
12580,21217,1.0
12580,21218,1.0
12580,21219,1.0
12580,21220,1.0
12580,21221,1.0
12580,21222,1.0
12580,21223,1.0
12580,21224,1.0
12580,21225,1.0
12580,21226,1.0
12580,21227,1.0
12580,21228,0.9999999999999999
12580,21229,1.0
12580,21230,1.0
12580,21231,1.0
12580,21234,1.0
12580,21236,1.0
12580,21237,1.0
12580,21239,1.0
12580,21244,1.0
12580,21250,1.0
12580,21251,1.0
12580,21252,1.0
12580,21286,1.0
12580,21401,1.0
12580,21402,1.0
12580,21403,1.0
12580,21405,1.0
12580,21409,1.0
19060,21502,1.0
19060,21521,0.9422924901185772
19060,21524,1.0
19060,21529,1.0
19060,21530,1.0
19060,21532,0.9026248399487836
19060,21539,0.8091521816246896
19060,21540,1.0
19060,21542,1.0
19060,21543,1.0
19060,21545,1.0
19060,21555,1.0
19060,21557,1.0
19060,21562,0.9894937917860552
12580,21607,1.0
12580,21617,1.0
12580,21619,1.0
12580,21620,0.2530148603438886
12580,21623,1.0
12580,21628,1.0
12580,21638,1.0
12580,21640,0.0563725490196078
12580,21644,1.0
12580,21649,0.1716899892357373
12580,21651,0.4551414768806073
12580,21657,0.8893178893178894
12580,21658,1.0
12580,21666,1.0
12580,21668,1.0
47900,21701,1.0
47900,21702,1.0
47900,21703,1.0
47900,21704,1.0
47900,21705,1.0
47900,21710,1.0
25180,21711,1.0
25180,21713,1.0
47900,21714,1.0
47900,21716,1.0
47900,21717,1.0
47900,21718,1.0
25180,21719,0.9748062015503876
47900,21719,0.0251937984496124
25180,21722,1.0
12580,21723,1.0
47900,21727,1.0
25180,21733,1.0
25180,21734,1.0
12580,21737,1.0
12580,21738,1.0
25180,21740,1.0
25180,21742,1.0
25180,21746,1.0
25180,21750,1.0
47900,21754,1.0
47900,21755,1.0
25180,21756,1.0
12580,21757,0.4591567852437417
47900,21757,0.5408432147562582
25180,21758,0.3639504165819955
47900,21758,0.6360495834180044
47900,21762,1.0
19060,21766,1.0
25180,21767,1.0
25180,21769,0.0033819864720541
47900,21769,0.996618013527946
47900,21770,1.0
12580,21771,0.5262659405337753
47900,21771,0.4737340594662246
47900,21773,1.0
47900,21774,1.0
12580,21776,0.8594594594594595
47900,21776,0.1405405405405405
47900,21777,1.0
47900,21778,1.0
25180,21779,1.0
25180,21780,0.051076923076923
47900,21780,0.9489230769230768
25180,21781,1.0
25180,21782,1.0
25180,21783,0.875684556407448
47900,21783,0.124315443592552
12580,21784,0.9999999999999999
12580,21787,0.9771813335827176
47900,21787,0.0228186664172823
47900,21788,1.0
47900,21790,1.0
12580,21791,0.528309032380231
47900,21791,0.471690967619769
47900,21793,1.0
12580,21794,1.0
25180,21795,1.0
12580,21797,0.9999999999999999
47900,21798,1.0
41540,21801,1.0
41540,21802,1.0
41540,21804,1.0
41540,21810,1.0
41540,21811,1.0
41540,21813,1.0
41540,21814,1.0
41540,21817,1.0
41540,21821,1.0
41540,21822,0.9999999999999999
41540,21824,1.0
41540,21826,1.0
41540,21829,1.0
41540,21830,1.0
41540,21837,1.0
41540,21838,1.0
41540,21840,1.0
41540,21841,1.0
41540,21842,1.0
41540,21849,1.0
41540,21850,1.0
41540,21851,0.9999999999999999
41540,21853,1.0
41540,21856,1.0
41540,21861,1.0
41540,21862,1.0
41540,21863,1.0
41540,21864,1.0
41540,21865,1.0
41540,21866,1.0
41540,21867,1.0
41540,21871,1.0
41540,21872,1.0
41540,21874,1.0
41540,21875,1.0
41540,21890,1.0
37980,21901,1.0
37980,21902,1.0
37980,21903,1.0
37980,21904,1.0
37980,21911,1.0
37980,21912,1.0
37980,21913,1.0
37980,21914,1.0
37980,21915,1.0
37980,21916,1.0
37980,21917,1.0
37980,21918,1.0
37980,21919,1.0
37980,21920,1.0
37980,21921,1.0
37980,21930,1.0
47900,22003,1.0
47900,22015,1.0
47900,22025,1.0
47900,22026,1.0
47900,22027,1.0
47900,22030,1.0
47900,22031,1.0
47900,22032,0.9999999999999999
47900,22033,1.0
47900,22039,1.0
47900,22041,1.0
47900,22042,0.9999999999999999
47900,22043,1.0
47900,22044,1.0
47900,22046,1.0
47900,22060,1.0
47900,22066,0.9999999999999999
47900,22079,1.0
47900,22101,0.9999999999999998
47900,22102,1.0
47900,22124,1.0
47900,22125,1.0
47900,22134,1.0
47900,22150,1.0
47900,22151,1.0
47900,22152,1.0
47900,22153,1.0
47900,22172,1.0
47900,22180,1.0
47900,22181,1.0
47900,22182,1.0
47900,22191,1.0
47900,22192,1.0
47900,22193,1.0
47900,22201,1.0
47900,22202,1.0
47900,22203,1.0
47900,22204,1.0
47900,22205,1.0
47900,22206,1.0
47900,22207,1.0
47900,22209,1.0
47900,22211,1.0
47900,22213,1.0
47900,22301,1.0
47900,22302,0.9999999999999999
47900,22303,1.0
47900,22304,0.9999999999999999
47900,22305,1.0
47900,22306,1.0
47900,22307,1.0
47900,22308,1.0
47900,22309,1.0
47900,22310,1.0
47900,22311,1.0
47900,22312,1.0
47900,22314,1.0
47900,22315,1.0
47900,22401,1.0
47900,22405,1.0
47900,22406,1.0
47900,22407,1.0
47900,22408,0.9908010874827752
40060,22437,0.153103448275862
47900,22508,0.0812854442344045
40060,22514,0.0026892047637341
47900,22534,1.0
40060,22546,0.0314195583596214
47900,22551,1.0
47900,22553,1.0
47900,22554,1.0
47900,22556,1.0
40060,22560,0.0250596658711217
47900,22580,0.0862403100775193
49020,22601,1.0
49020,22602,1.0
49020,22603,1.0
47900,22610,1.0
47900,22611,1.0
47900,22620,1.0
47900,22623,1.0
49020,22624,1.0
49020,22625,1.0
47900,22627,1.0
47900,22630,0.9846494123861086
49020,22630,0.0153505876138914
49020,22637,1.0
47900,22639,1.0
47900,22640,1.0
47900,22642,1.0
47900,22643,1.0
47900,22645,0.2997422680412371
49020,22645,0.7002577319587628
47900,22646,1.0
49020,22654,0.8171875
47900,22655,0.0044495033112582
49020,22655,0.9955504966887416
49020,22656,1.0
47900,22657,0.0775830595107703
47900,22663,0.4544270833333333
49020,22663,0.5455729166666666
47900,22701,0.9735402620531739
47900,22709,1.0
47900,22711,1.0
47900,22712,1.0
47900,22713,1.0
47900,22714,1.0
47900,22715,1.0
47900,22716,1.0
47900,22718,1.0
47900,22719,1.0
47900,22720,1.0
47900,22722,1.0
47900,22723,1.0
47900,22724,1.0
47900,22726,1.0
47900,22727,1.0
47900,22728,1.0
47900,22729,1.0
47900,22730,1.0
47900,22731,1.0
47900,22732,1.0
47900,22733,0.6446562287270251
47900,22734,1.0
47900,22735,0.9999999999999999
47900,22736,1.0
47900,22737,1.0
47900,22738,1.0
47900,22740,1.0
47900,22741,1.0
47900,22742,1.0
47900,22743,1.0
47900,22747,1.0
47900,22749,1.0
25500,22801,1.0
25500,22802,1.0
25500,22807,1.0
25500,22811,1.0
25500,22812,0.9175534894141368
44420,22812,0.0824465105858631
25500,22815,0.9966487133453024
25500,22820,1.0
25500,22821,1.0
25500,22827,0.9417597227570274
25500,22830,1.0
25500,22831,1.0
25500,22832,1.0
25500,22834,1.0
25500,22840,1.0
25500,22841,0.9627373701182372
44420,22841,0.0372626298817628
44420,22843,1.0
25500,22844,0.0549911660777385
25500,22846,1.0
25500,22849,0.0346946867565424
25500,22850,1.0
25500,22853,0.9906114037096404
16820,22901,0.9999999999999999
16820,22902,1.0
16820,22903,1.0
16820,22904,0.9999999999999999
16820,22911,1.0
16820,22920,0.9902054467271859
44420,22920,0.0097945532728141
16820,22922,0.9588559959859508
31340,22922,0.0411440040140491
16820,22923,0.6883813306852036
16820,22931,1.0
16820,22932,1.0
16820,22935,1.0
16820,22936,1.0
16820,22937,1.0
16820,22938,1.0
44420,22939,1.0
16820,22940,1.0
16820,22942,0.058054973499322
16820,22943,1.0
16820,22946,1.0
16820,22947,0.9549785612196282
47900,22948,1.0
16820,22949,1.0
44420,22952,1.0
16820,22958,0.9883934025656688
44420,22958,0.011606597434331
16820,22959,1.0
47900,22960,0.1257228129080395
16820,22963,1.0
16820,22964,1.0
16820,22967,0.8665644171779141
31340,22967,0.1334355828220859
16820,22968,0.9999999999999999
16820,22969,0.9999999999999999
16820,22971,1.0
16820,22973,0.9822322726538524
47900,22973,0.0177677273461476
16820,22974,0.8196843082636954
16820,22976,1.0
44420,22980,1.0
47900,22989,1.0
40060,23002,0.9946355014848166
40060,23005,1.0
40060,23009,1.0
40060,23011,1.0
40060,23015,0.7472346434455166
47900,23015,0.1447399388091315
47260,23021,1.0
16820,23022,1.0
40060,23023,1.0
40060,23024,0.0086206896551724
47900,23024,0.1428571428571428
47260,23025,1.0
40060,23030,1.0
47260,23035,1.0
16820,23038,0.220281690140845
40060,23038,0.4867605633802817
40060,23039,1.0
47260,23045,1.0
40060,23047,0.8263319672131147
47260,23050,1.0
16820,23055,1.0
47260,23056,1.0
40060,23059,1.0
40060,23060,1.0
47260,23061,1.0
47260,23062,1.0
40060,23063,1.0
47260,23064,1.0
40060,23065,0.5856469355683604
47260,23066,1.0
47260,23068,1.0
40060,23069,0.7763528307788551
47260,23072,1.0
40060,23075,1.0
47260,23076,1.0
40060,23083,0.9913394919168592
16820,23084,0.6453585325180656
40060,23084,0.2401334074485825
40060,23085,1.0
40060,23086,1.0
40060,23089,0.6507936507936508
47260,23089,0.3492063492063492
40060,23091,1.0
16820,23093,0.0028359855049629
40060,23093,0.0582952576020167
40060,23102,0.9082361790146672
40060,23103,1.0
40060,23106,1.0
40060,23108,1.0
47260,23109,1.0
40060,23110,1.0
40060,23111,1.0
40060,23112,1.0
40060,23113,1.0
40060,23114,1.0
40060,23116,1.0
40060,23117,0.0241767859096378
47900,23117,0.1391532655070561
47260,23119,1.0
40060,23120,1.0
40060,23124,1.0
47260,23125,1.0
40060,23126,1.0
47260,23128,1.0
40060,23129,1.0
47260,23130,1.0
47260,23138,1.0
40060,23139,0.9921392016376664
40060,23140,1.0
40060,23141,1.0
40060,23146,0.9999999999999999
40060,23148,0.8724685276409414
40060,23149,0.1072100313479623
47260,23149,0.3931034482758621
40060,23150,1.0
40060,23153,1.0
40060,23156,1.0
40060,23160,1.0
40060,23161,1.0
47260,23163,1.0
47260,23168,1.0
40060,23173,1.0
40060,23177,1.0
40060,23181,0.9999999999999999
40060,23185,0.0012292430450722
47260,23185,0.9987707569549277
47260,23187,1.0
47260,23188,0.9999999999999999
40060,23192,0.9520305645960097
40060,23219,1.0
40060,23220,1.0
40060,23221,1.0
40060,23222,1.0
40060,23223,1.0
40060,23224,1.0
40060,23225,0.9999999999999999
40060,23226,1.0
40060,23227,1.0
40060,23228,1.0
40060,23229,1.0
40060,23230,0.9999999999999999
40060,23231,0.9999999999999999
40060,23233,0.9999999999999998
40060,23234,1.0
40060,23235,1.0
40060,23236,1.0
40060,23237,1.0
40060,23238,1.0
40060,23294,1.0
47260,23304,1.0
47260,23314,1.0
47260,23315,1.0
47260,23320,1.0
47260,23321,1.0
47260,23322,1.0
47260,23323,1.0
47260,23324,1.0
47260,23325,1.0
47260,23430,1.0
47260,23432,1.0
47260,23433,1.0
47260,23434,1.0
47260,23435,1.0
47260,23436,1.0
47260,23437,1.0
47260,23438,1.0
47260,23451,1.0
47260,23452,1.0
47260,23453,1.0
47260,23454,1.0
47260,23455,1.0
47260,23456,1.0
47260,23457,1.0
47260,23459,1.0
47260,23460,1.0
47260,23461,1.0
47260,23462,1.0
47260,23464,1.0
47260,23487,1.0
47260,23502,1.0
47260,23503,1.0
47260,23504,1.0
47260,23505,1.0
47260,23507,1.0
47260,23508,1.0
47260,23509,1.0
47260,23510,1.0
47260,23511,1.0
47260,23513,1.0
47260,23517,1.0
47260,23518,1.0
47260,23523,1.0
47260,23551,1.0
47260,23601,1.0
47260,23602,0.9999999999999999
47260,23603,1.0
47260,23604,1.0
47260,23605,1.0
47260,23606,1.0
47260,23607,1.0
47260,23608,1.0
47260,23651,1.0
47260,23661,1.0
47260,23662,1.0
47260,23663,1.0
47260,23664,1.0
47260,23665,1.0
47260,23666,1.0
47260,23669,1.0
47260,23690,1.0
47260,23691,1.0
47260,23692,1.0
47260,23693,1.0
47260,23696,1.0
47260,23701,1.0
47260,23702,1.0
47260,23703,1.0
47260,23704,1.0
47260,23707,1.0
47260,23708,1.0
47260,23709,1.0
40060,23801,1.0
40060,23803,1.0
40060,23805,1.0
40060,23806,1.0
40060,23824,0.0130302190185749
47260,23827,1.0
47260,23828,1.0
47260,23829,1.0
40060,23830,1.0
40060,23831,1.0
40060,23832,1.0
40060,23833,0.9999999999999999
40060,23834,1.0
40060,23836,1.0
40060,23837,0.0148906468124709
47260,23837,0.9851093531875292
40060,23838,1.0
40060,23840,1.0
40060,23841,1.0
40060,23842,0.9953663481030988
47260,23844,1.0
40060,23847,0.0070156821129583
47260,23847,0.0124985261172031
40060,23850,1.0
47260,23851,1.0
40060,23860,1.0
47260,23866,0.9999999999999999
40060,23867,0.431247144814984
40060,23872,1.0
47260,23874,1.0
40060,23875,1.0
47260,23878,1.0
40060,23881,0.2352941176470588
40060,23882,1.0
40060,23884,1.0
40060,23885,1.0
40060,23888,0.7775824175824175
47260,23888,0.1164835164835164
40060,23890,0.8717345257707696
40060,23891,1.0
40060,23894,1.0
40060,23897,1.0
47260,23898,0.9999999999999999
31340,23958,0.4845425867507886
31340,23960,0.0170854271356783
31340,23963,0.2027257240204428
40060,23966,0.0761660248181429
40220,24011,1.0
40220,24012,1.0
40220,24013,1.0
40220,24014,1.0
40220,24015,1.0
40220,24016,1.0
40220,24017,1.0
40220,24018,1.0
40220,24019,0.9999999999999999
40220,24020,1.0
40220,24055,0.0421237384817902
13980,24058,1.0
40220,24059,1.0
13980,24060,1.0
31340,24064,0.2889381422526698
40220,24064,0.7110618577473302
40220,24065,1.0
40220,24066,0.9838214212574236
40220,24067,1.0
13980,24070,0.008070432868672
40220,24070,0.9919295671313278
13980,24073,1.0
40220,24077,1.0
40220,24079,0.001132502831257
40220,24083,1.0
13980,24084,0.9752300070771408
40220,24085,0.9949587534372136
13980,24086,1.0
13980,24087,0.9680633622892182
40220,24087,0.0319366377107818
40220,24088,0.9685650887573964
40220,24090,1.0
40220,24091,0.0048510048510048
40220,24092,1.0
13980,24093,1.0
31340,24095,1.0
31340,24101,0.1456294846705805
40220,24101,0.8543705153294194
40220,24102,0.934001178550383
31340,24104,1.0
40220,24112,0.0355633155669913
31340,24121,0.6427959241976955
40220,24121,0.3572040758023045
31340,24122,1.0
13980,24124,0.9473805147058824
40220,24127,1.0
13980,24128,0.7323717948717948
40220,24128,0.2676282051282051
40220,24130,1.0
40220,24131,1.0
13980,24132,1.0
13980,24134,1.0
13980,24136,1.0
40220,24137,0.8230054221533695
13980,24138,0.6001239925604464
31340,24139,0.1130434782608695
13980,24141,0.9928391716663441
13980,24142,1.0
13980,24147,1.0
13980,24149,0.7406409104522312
13980,24150,1.0
40220,24151,1.0
40220,24153,1.0
13980,24162,0.9904997934737712
13980,24167,1.0
31340,24174,1.0
40220,24175,0.9999999999999998
40220,24176,1.0
31340,24179,0.2982380747743876
40220,24179,0.7017619252256124
40220,24184,1.0
28700,24201,1.0
28700,24202,1.0
28700,24210,1.0
28700,24211,1.0
28700,24221,0.4200426439232409
28700,24230,0.0210482442429926
28700,24236,1.0
28700,24244,0.8331294775467413
28700,24245,1.0
28700,24250,1.0
28700,24251,1.0
28700,24258,0.9999999999999999
28700,24270,1.0
28700,24271,1.0
28700,24290,1.0
13980,24301,1.0
13980,24313,0.0147058823529411
13980,24315,0.0045045045045045
28700,24319,0.0958590055881931
13980,24324,0.9225037257824144
28700,24340,1.0
13980,24347,0.9813568099430345
28700,24361,1.0
28700,24370,0.1383140596469872
44420,24401,1.0
44420,24411,1.0
44420,24421,1.0
40220,24422,0.0346793349168646
44420,24430,1.0
44420,24431,1.0
44420,24432,0.9375
44420,24437,1.0
44420,24439,0.1795690343176376
44420,24440,1.0
25500,24441,0.6236156351791531
44420,24441,0.3763843648208469
44420,24459,0.9205378973105136
16820,24464,1.0
44420,24467,1.0
25500,24471,1.0
44420,24472,0.4059885512989872
44420,24476,1.0
44420,24477,1.0
44420,24479,1.0
44420,24482,1.0
31340,24483,0.221465076660988
44420,24485,1.0
25500,24486,0.060458452722063
44420,24486,0.9395415472779368
31340,24501,0.9999999999999999
31340,24502,1.0
31340,24503,1.0
31340,24504,0.9999999999999998
31340,24517,1.0
16820,24521,0.0224092284417549
31340,24521,0.977590771558245
31340,24522,0.995658308911321
31340,24523,0.6716969185310258
31340,24526,1.0
31340,24528,0.8296875
31340,24536,1.0
31340,24538,1.0
31340,24550,1.0
31340,24551,1.0
16820,24553,0.2728706624605678
31340,24553,0.5189274447949526
31340,24554,1.0
31340,24556,1.0
16820,24562,0.2183098591549295
31340,24569,0.1484962406015037
31340,24570,1.0
31340,24571,1.0
31340,24572,1.0
31340,24574,1.0
16820,24581,1.0
31340,24588,1.0
16820,24590,0.7579886054000495
31340,24593,1.0
31340,24595,1.0
16820,24599,0.4471947194719472
13220,25002,1.0
16620,25003,1.0
13220,25007,1.0
13220,25008,1.0
16620,25009,1.0
26580,25011,1.0
16620,25015,1.0
16620,25019,1.0
16620,25021,1.0
16620,25024,1.0
16620,25025,1.0
16620,25028,1.0
16620,25030,1.0
13220,25031,1.0
26580,25033,1.0
16620,25035,1.0
13220,25036,0.8824786324786325
16620,25036,0.1175213675213675
16620,25039,1.0
13220,25040,1.0
16620,25043,0.969258589511754
13220,25044,1.0
16620,25045,0.8689881054990518
16620,25047,0.3917274939172749
13220,25048,1.0
16620,25049,1.0
16620,25051,1.0
16620,25053,1.0
16620,25054,1.0
13220,25057,1.0
13220,25059,0.5693215339233039
13220,25060,1.0
16620,25061,1.0
13220,25062,1.0
16620,25063,0.3878686700055648
16620,25064,1.0
16620,25067,1.0
26580,25070,1.0
16620,25071,0.989313499187826
16620,25075,1.0
16620,25081,1.0
26580,25082,0.6879856545128512
13220,25083,0.0625
16620,25083,0.9375
13220,25085,1.0
16620,25086,1.0
16620,25088,1.0
13220,25090,1.0
16620,25093,1.0
16620,25102,1.0
16620,25103,1.0
16620,25107,1.0
16620,25108,0.916184971098266
26580,25109,1.0
16620,25110,1.0
16620,25111,0.8011527377521613
16620,25112,1.0
16620,25113,1.0
16620,25114,1.0
13220,25115,1.0
13220,25118,1.0
13220,25119,1.0
26580,25123,0.164073550212164
16620,25124,0.0337726523887973
26580,25124,0.9662273476112028
16620,25125,0.8852621167161226
16620,25126,1.0
16620,25130,1.0
16620,25132,1.0
16620,25133,1.0
16620,25134,1.0
13220,25136,0.5867630700778643
16620,25136,0.4132369299221357
13220,25139,1.0
13220,25140,1.0
16620,25141,1.0
16620,25142,1.0
16620,25143,0.7384310525702297
26580,25143,0.2615689474297704
16620,25148,1.0
16620,25149,1.0
13220,25152,1.0
16620,25154,1.0
16620,25156,1.0
26580,25159,1.0
16620,25160,1.0
13220,25161,1.0
16620,25162,1.0
16620,25164,0.8098647573587908
16620,25165,1.0
26580,25168,1.0
16620,25169,1.0
13220,25173,1.0
13220,25174,1.0
16620,25177,0.9981315396113604
26580,25177,0.0018684603886397
13220,25180,1.0
16620,25181,1.0
13220,25185,1.0
13220,25186,1.0
16620,25193,1.0
16620,25201,1.0
16620,25202,1.0
16620,25203,1.0
16620,25204,1.0
16620,25205,1.0
16620,25206,1.0
16620,25208,1.0
13220,25209,0.3382233088834556
16620,25209,0.6617766911165445
16620,25211,1.0
26580,25213,1.0
16620,25214,1.0
16620,25235,0.1043203371970495
16620,25239,0.9549653579676676
16620,25241,0.8859649122807017
16620,25244,0.8797814207650273
16620,25245,0.8552097428958051
26580,25245,0.1447902571041948
16620,25248,0.9999999999999999
16620,25252,0.5826330532212886
37620,25252,0.2212885154061624
16620,25262,1.0
16620,25264,0.562358276643991
16620,25271,1.0
16620,25275,1.0
16620,25285,1.0
16620,25301,1.0
16620,25302,1.0
16620,25303,1.0
16620,25304,1.0
16620,25306,1.0
16620,25309,1.0
16620,25311,1.0
16620,25312,1.0
16620,25313,1.0
16620,25314,1.0
16620,25315,1.0
16620,25320,1.0
25180,25401,1.0
25180,25403,1.0
25180,25404,1.0
25180,25405,1.0
25180,25411,1.0
25180,25413,1.0
47900,25414,1.0
25180,25419,1.0
25180,25420,1.0
25180,25422,0.9911764705882352
49020,25422,0.0088235294117647
47900,25425,1.0
25180,25427,1.0
25180,25428,1.0
25180,25430,0.2064842209072978
47900,25430,0.7935157790927022
49020,25431,1.0
47900,25432,1.0
25180,25434,0.3510511701705672
49020,25434,0.6489488298294328
49020,25437,1.0
47900,25438,1.0
47900,25442,1.0
25180,25443,0.0212222968435191
47900,25443,0.9787777031564808
49020,25444,1.0
47900,25446,1.0
16620,25501,1.0
26580,25504,0.9999999999999999
16620,25505,0.1467505241090146
16620,25506,0.8646019456025412
26580,25506,0.1353980543974588
26580,25507,1.0
16620,25508,0.0759377859103385
16620,25510,0.0463145447378793
26580,25510,0.9536854552621206
26580,25511,1.0
26580,25512,1.0
26580,25514,1.0
26580,25517,1.0
26580,25520,0.4336963484945548
16620,25521,1.0
16620,25523,0.9410653570079336
26580,25523,0.0589346429920664
16620,25524,0.8029259896729777
26580,25526,0.999132499315131
16620,25529,1.0
26580,25530,1.0
16620,25534,0.0425531914893617
26580,25534,0.9574468085106383
26580,25535,1.0
26580,25537,1.0
16620,25540,1.0
26580,25541,0.8963636363636364
26580,25545,1.0
26580,25555,1.0
16620,25557,1.0
26580,25559,1.0
26580,25560,1.0
16620,25564,1.0
16620,25565,1.0
16620,25567,1.0
26580,25570,1.0
16620,25571,1.0
16620,25573,1.0
26580,25669,1.0
26580,25674,0.3525921299188007
26580,25699,1.0
26580,25701,0.9999999999999998
26580,25702,1.0
26580,25703,1.0
26580,25704,1.0
26580,25705,1.0
13220,25801,1.0
13220,25811,0.4935064935064935
13220,25812,1.0
13220,25813,1.0
13220,25817,1.0
13220,25818,1.0
13220,25823,1.0
13220,25825,0.9184100418410042
13220,25827,1.0
13220,25831,1.0
13220,25832,1.0
13220,25836,1.0
13220,25837,1.0
13220,25839,1.0
13220,25840,1.0
13220,25843,1.0
13220,25844,1.0
13220,25846,1.0
13220,25849,1.0
13220,25853,1.0
13220,25854,1.0
13220,25855,1.0
13220,25857,1.0
13220,25862,1.0
13220,25864,0.9999999999999999
13220,25865,1.0
13220,25868,1.0
13220,25871,1.0
13220,25873,1.0
13220,25878,1.0
13220,25879,1.0
13220,25880,1.0
13220,25901,1.0
13220,25902,0.8047619047619048
13220,25904,1.0
13220,25906,1.0
13220,25907,1.0
13220,25908,1.0
13220,25911,1.0
13220,25915,1.0
13220,25917,1.0
13220,25918,1.0
13220,25920,1.0
13220,25921,1.0
13220,25932,1.0
13220,25936,1.0
13220,25938,1.0
13220,25942,1.0
13220,25951,0.0244845360824742
13220,25962,0.2482921702574881
13220,25976,0.5460007510326699
13220,25989,1.0
48260,26003,0.0072322217571275
48540,26003,0.9927677782428724
48260,26030,1.0
48540,26031,1.0
48260,26032,1.0
48540,26033,1.0
48260,26034,1.0
48260,26035,1.0
48540,26036,1.0
48260,26037,1.0
48540,26038,1.0
48540,26039,1.0
48540,26040,1.0
48540,26041,1.0
48260,26047,1.0
48260,26050,1.0
48540,26055,0.7107061503416856
48260,26056,1.0
48540,26059,1.0
48540,26060,1.0
48260,26062,0.9999999999999999
48260,26070,1.0
48540,26074,1.0
48260,26075,1.0
37620,26101,1.0
37620,26104,1.0
37620,26105,1.0
37620,26133,1.0
37620,26138,1.0
37620,26141,0.4010989010989011
37620,26142,1.0
16620,26143,0.0233120738948757
37620,26143,0.9615130855509126
37620,26150,1.0
37620,26152,1.0
48540,26155,0.0043069250821715
37620,26160,1.0
37620,26161,0.0083333333333333
16620,26164,0.9921326555313484
37620,26164,0.0078673444686516
37620,26169,1.0
37620,26180,1.0
37620,26181,1.0
37620,26184,0.8775942397289285
37620,26187,1.0
34060,26374,0.9549090909090908
34060,26405,0.0661577608142493
34060,26410,1.0
34060,26425,1.0
34060,26440,0.2740088105726872
34060,26444,1.0
34060,26501,1.0
34060,26505,1.0
34060,26508,1.0
34060,26519,1.0
34060,26520,1.0
34060,26521,1.0
34060,26525,1.0
34060,26534,1.0
34060,26537,1.0
34060,26541,1.0
34060,26542,1.0
34060,26543,1.0
34060,26547,1.0
34060,26554,0.0219729749329207
34060,26562,0.3769716088328075
34060,26570,0.552990264255911
34060,26588,0.1126005361930295
34060,26590,1.0
16620,26617,0.732620320855615
13220,26656,0.1047381546134663
13220,26680,0.5058823529411764
13220,26690,0.5462328767123288
49020,26704,1.0
34060,26705,1.0
19060,26710,0.869198312236287
49020,26710,0.0876699484294421
49020,26711,1.0
49020,26714,1.0
34060,26716,1.0
19060,26717,0.8589743589743589
19060,26719,1.0
49020,26722,1.0
19060,26726,0.982188486397114
19060,26743,0.8084314941103534
19060,26750,1.0
19060,26753,1.0
49020,26755,0.539015606242497
49020,26757,1.0
49020,26761,1.0
19060,26763,0.1831168831168831
49020,26763,0.8168831168831169
34060,26764,1.0
19060,26767,1.0
49020,26808,1.0
49020,26817,1.0
49020,26823,1.0
49020,26851,0.0513761467889908
49020,26852,0.7284234752589183
49020,26865,1.0
49180,27006,1.0
49180,27009,0.9999999999999999
49180,27011,1.0
49180,27012,1.0
16740,27013,1.0
49180,27014,1.0
49180,27016,1.0
49180,27018,1.0
49180,27019,1.0
16740,27020,0.0669677620308363
49180,27020,0.8724497741784769
49180,27021,0.9999999999999999
49180,27022,1.0
49180,27023,1.0
24660,27025,0.7956545160711079
49180,27025,0.204345483928892
24660,27027,1.0
16740,27028,0.0017028522775649
49180,27028,0.998297147722435
49180,27030,0.0086516912492833
49180,27040,1.0
49180,27041,0.1679904686258935
49180,27042,1.0
49180,27043,0.5744520030234315
49180,27045,1.0
49180,27046,1.0
24660,27048,1.0
49180,27050,1.0
49180,27051,1.0
49180,27052,0.9999999999999999
49180,27053,0.9175257731958762
16740,27054,1.0
16740,27055,0.0037323943661971
49180,27055,0.9962676056338028
49180,27101,1.0
49180,27103,1.0
49180,27104,1.0
49180,27105,1.0
49180,27106,1.0
49180,27107,1.0
49180,27109,1.0
49180,27110,1.0
49180,27127,1.0
15500,27201,1.0
24660,27203,1.0
24660,27205,1.0
20500,27207,1.0
20500,27208,0.5340095465393795
24660,27208,0.3430787589498806
24660,27214,0.9999999999999999
15500,27215,0.9631509779163552
24660,27215,0.0368490220836447
15500,27217,0.9690155328245929
20500,27231,1.0
24660,27233,1.0
24660,27235,1.0
24660,27239,0.2659984579799537
49180,27239,0.7340015420200463
20500,27243,1.0
15500,27244,0.8943766316235094
24660,27244,0.0260354194595357
24660,27248,1.0
15500,27249,0.2703828287682204
24660,27249,0.6810027230498158
20500,27252,1.0
15500,27253,1.0
15500,27258,1.0
24660,27260,1.0000000000000002
24660,27262,0.9362831118910336
