zip,pop
16415,8571
16416,190
16417,8007
16420,609
16421,2420
16422,382
16423,4278
16424,4458
16426,3585
16427,185
16428,11995
16433,5133
16434,2846
16435,2010
16436,708
16438,7758
16440,849
16441,9743
16442,2843
16443,1369
16444,1650
16501,1965
16502,16020
16503,16199
16504,16652
16505,16504
16506,22803
16507,10659
16508,15430
16509,25774
16510,24635
16511,10942
16546,1109
16563,1558
16601,32468
16602,28330
16611,2369
16613,1391
16616,112
16617,2689
16619,314
16620,401
16621,724
16622,172
16623,557
16624,184
16625,3711
16627,2205
16630,4603
16631,86
16633,192
16634,296
16635,10852
16636,674
16637,2754
16638,65
16639,1362
16640,740
16641,2361
16645,137
16646,2318
16647,751
16648,14894
16650,1959
16651,5643
16652,17726
16655,1540
16656,1259
16657,1320
16659,291
16661,923
16662,5791
16664,2024
16665,286
16666,2907
16667,1339
16668,3233
16669,2311
16670,45
16671,490
16672,179
16673,5293
16674,723
16677,507
16678,2599
16679,812
16680,414
16682,112
16683,376
16685,244
16686,12975
16689,452
16691,307
16692,730
16693,4011
16694,247
16695,1152
16699,1331
16701,16811
16720,1312
16724,133
16725,155
16726,506
16727,197
16728,23
16729,711
16730,113
16731,2634
16732,273
16733,207
16734,268
16735,5899
16738,2504
16740,964
16743,3686
16744,310
16745,571
16746,1197
16748,2829
16749,4038
16750,389
16801,45145
16802,13459
16803,24976
16820,1283
16821,308
16822,2274
16823,28068
16825,232
16826,649
16827,4208
16828,4722
16829,702
16830,13294
16832,537
16833,5185
16834,290
16835,250
16836,1118
16837,180
16838,1767
16839,474
16840,495
16841,6253
16843,637
16844,2919
16845,1087
16847,325
16848,314
16849,321
16851,913
16852,391
16853,316
16854,998
16855,273
16858,3580
16859,571
16860,453
16861,301
16863,697
16865,1926
16866,10069
16868,509
16870,7430
16871,44
16872,1635
16874,1445
16875,4160
16876,301
16877,1776
16878,1710
16879,516
16881,2166
16882,316
16901,9903
16911,321
16912,1717
16914,2261
16915,5612
16917,1389
16920,1939
16921,459
16922,1895
16923,1391
16925,3069
16926,839
16927,616
16928,1341
16929,2243
16930,1259
16932,709
16933,7240
16935,1214
16936,2024
16937,162
16938,723
16939,285
16940,292
16941,65
16942,818
16943,527
16946,2401
16947,4641
16948,1546
16950,3260
17002,774
17003,12441
17004,4941
17005,381
17006,1058
17007,6017
17009,1983
17010,193
17011,37165
17013,37213
17015,22385
17016,848
17017,1696
17018,4477
17019,18298
17020,9107
17021,1094
17022,31056
17023,3669
17024,1905
17025,18058
17026,3826
17027,2304
17028,3886
17029,366
17030,863
17032,8503
17033,17619
17034,2505
17035,843
17036,22746
17037,1133
17038,8725
17039,39
17040,2805
17041,226
17042,39419
17043,6411
17044,20961
17045,3373
17046,31624
17047,2542
17048,4199
17049,3377
17050,35319
17051,4598
17052,1607
17053,5039
17055,36817
17056,128
17057,22140
17058,1918
17059,7618
17060,1311
17061,7429
17062,4003
17063,3272
17064,684
17065,4544
17066,5264
17067,15038
17068,4326
17069,133
17070,16567
17071,108
17072,207
17073,5595
17074,7526
17075,121
17076,48
17077,48
17078,21430
17080,309
17081,378
17082,3606
17083,115
17084,4289
17086,2522
17087,2910
17088,873
17090,5250
17093,862
17094,2404
17097,960
17098,2624
17099,1165
17101,2296
17102,7918
17103,12298
17104,21759
17109,24010
17110,25362
17111,31882
17112,35137
17113,11157
17201,26208
17202,31292
17210,199
17211,354
17212,687
17213,628
17214,1128
17215,340
17217,155
17219,419
17220,553
17221,660
17222,11124
17223,282
17224,1900
17225,19562
17228,1157
17229,1249
17233,4939
17235,696
17236,9203
17237,1986
17238,1755
17239,199
17240,3560
17241,12757
17243,1307
17244,2494
17246,202
17247,379
17249,364
17250,70
17251,163
17252,3738
17253,331
17254,92
17255,1106
17256,94
17257,29753
17260,1144
17261,199
17262,1514
17263,483
17264,2265
17265,513
17266,625
17267,2750
17268,29308
17270,119
17271,351
17272,304
17301,4134
17302,3182
17304,3107
17306,323
17307,5994
17309,2153
17311,260
17313,11251
17314,6121
17315,26590
17316,8426
17317,779
17318,355
17319,10754
17320,7946
17321,2310
17322,6206
17324,4438
17325,28055
17327,7809
17329,2574
17331,51755
17339,7164
17340,11068
17343,182
17344,3713
17345,7927
17347,6402
17349,7815
17350,13089
17352,1333
17353,3278
17355,269
17356,22309
17360,6118
17361,5994
17362,13830
17363,9717
17364,4033
17365,2591
17366,5677
17368,7559
17370,5867
17371,265
17372,4167
17401,18259
17402,37537
17403,40306
17404,36667
17406,22873
17407,2431
17408,23235
17501,4524
17502,2588
17505,1875
17507,65
17508,444
17509,4899
17512,18738
17516,4723
17517,16169
17518,1423
17519,7169
17520,4923
17522,34126
17527,6387
17529,4535
17532,3552
17535,2582
17536,2982
17538,6350
17540,10286
17543,44782
17545,22337
17547,7751
17550,829
17551,11406
17552,18733
17554,7905
17555,7905
17557,14509
17560,5376
17562,4689
17563,4043
17565,2665
17566,12627
17569,5698
17570,305
17572,4054
17576,135
17578,7863
17579,6235
17581,999
17582,2128
17584,9410
17601,52297
17602,55105
17603,65108
17606,411
17701,43578
17702,10461
17721,1579
17723,33
17724,5226
17727,70
17728,4996
17729,153
17730,246
17731,174
17737,6069
17739,31
17740,12465
17742,38
17744,3098
17745,18767
17747,3025
17748,295
17749,234
17750,164
17751,6974
17752,4522
17754,11936
17756,12097
17758,873
17760,548
17762,490
17763,301
17764,2291
17765,1125
17767,89
17768,355
17771,3081
17772,2340
17774,1241
17776,287
17777,6786
17778,100
17779,231
17801,16021
17810,4652
17812,1504
17813,2012
17814,4702
17815,29902
17820,5368
17821,18091
17823,1223
17824,3957
17827,668
17829,243
17830,1871
17832,603
17834,3426
17835,218
17836,255
17837,19804
17840,512
17841,4785
17842,9060
17844,10036
17845,2243
17846,3608
17847,11606
17850,619
17851,7535
17853,3270
17855,991
17856,3363
17857,7212
17859,2998
17860,1916
17861,145
17862,586
17864,2486
17865,88
17866,9908
17867,162
17868,1010
17870,14807
17872,9555
17876,1726
17878,1489
17880,71
17881,1495
17884,304
17885,140
17886,894
17887,1777
17888,314
17889,2755
17901,22868
17920,319
17921,7317
17922,4559
17923,412
17925,358
17929,1530
17930,453
17931,8076
17933,84
17934,447
17935,1655
17936,727
17938,2327
17941,796
17943,218
17944,195
17945,172
17946,250
17948,4793
17949,250
17951,309
17952,268
17953,447
17954,4350
17957,312
17959,1355
17960,3687
17961,6632
17963,8888
17964,761
17965,1970
17967,2342
17968,313
17970,3089
17972,11083
17974,327
17976,6612
17978,213
17979,160
17980,3106
17981,2622
17982,409
17983,1544
17985,1170
18011,5706
18013,18253
18014,11675
18015,33889
18017,38539
18018,33803
18020,20965
18030,612
18031,7954
18032,9722
18034,8724
18035,247
18036,13438
18037,7470
18038,3169
18040,16141
18041,5641
18042,42624
18045,27060
18046,67
18049,18324
18051,3515
18052,28427
18053,2509
18054,4417
18055,12076
18056,965
18058,9465
18059,1297
18062,25667
18063,561
18064,24683
18066,6345
18067,18304
18068,44
18069,8471
18070,765
18071,10406
18072,6737
18073,9689
18074,5999
18076,2765
18077,2385
18078,7475
18079,460
18080,12105
18081,358
18083,543
18085,1147
18086,408
18087,779
18088,8587
18091,6076
18092,3402
18101,4118
18102,52602
18103,47907
18104,45688
18105,12
18106,7279
18109,17885
18201,27211
18202,11935
18210,8158
18211,1244
18212,128
18214,1980
18216,1049
18218,2174
18219,1420
18220,327
18221,384
18222,8921
18223,113
18224,5951
18225,112
18229,8359
18230,129
18231,509
18232,3876
18234,396
18235,19036
18237,2965
18239,229
18240,3810
18241,626
18242,224
18244,395
18245,331
18246,141
18248,601
18249,4083
18250,2984
18251,45
18252,10665
18254,856
18255,4266
18256,355
18301,28633
18302,17401
18321,1715
18322,2788
18323,275
18324,9455
18325,2456
18326,4162
18327,701
18328,7548
18330,8949
18331,869
18332,3092
18333,713
18334,4166
18335,673
18336,3971
18337,14175
18340,169
18342,493
18343,4082
18344,3598
18346,2971
18347,3372
18349,132
18350,1935
18351,531
18352,1100
18353,12811
18354,953
18355,1495
18356,136
18357,104
18360,28433
18370,1098
18371,726
18372,3218
18403,6929
18405,2490
18407,13539
18411,21496
18413,140
18414,5286
18415,1210
18417,1089
18419,4424
18420,55
18421,4509
18424,5485
18425,1317
18426,4402
18427,114
18428,11683
18430,30
18431,12315
18433,6363
18434,4098
18435,773
18436,13488
18437,205
18438,1139
18439,486
18441,268
18443,445
18444,13462
18445,2264
18446,3518
18447,10313
18451,435
18452,4695
18453,1073
18454,62
18455,102
18456,411
18457,79
18458,2934
18459,49
18460,178
18461,392
18462,415
18463,193
18464,1160
18465,1250
18466,16723
18469,347
18470,2076
18471,669
18472,7312
18473,481
18503,1155
18504,20792
18505,20128
18507,4782
18508,12018
18509,13287
18510,13805
18512,11946
18517,5156
18518,8128
18519,4990
18602,254
18603,18743
18610,5020
18612,17839
18614,2289
18615,1773
18616,696
18617,1903
18618,3729
18619,257
18621,6179
18622,254
18623,2596
18624,706
18625,465
18626,486
18628,181
18629,1706
18630,3339
18631,1241
18632,385
18634,13420
18635,3818
18636,1373
18640,16967
18641,6728
18642,4297
18643,12767
18644,7463
18651,8783
18653,129
18655,6203
18656,2171
18657,11356
18660,3661
18661,5663
18701,3409
18702,39855
18704,30865
18705,14644
18706,15929
18707,15387
18708,8720
18709,2871
18801,7688
18810,5935
18812,1529
18814,150
18816,119
18817,294
18818,1296
18821,1072
18822,3387
18823,179
18824,1303
18825,103
18826,1776
18828,327
18829,836
18830,684
18831,1000
18832,1805
18833,1978
18834,3433
18837,3147
18840,10337
18842,258
18843,257
18844,1739
18845,286
18846,815
18847,5615
18848,8855
18850,2270
18851,680
18853,4095
18854,1454
18901,27731
18902,21074
18912,39
18913,185
18914,21164
18915,1104
18917,2168
18920,362
18923,1002
18925,6224
18929,9350
18930,2734
18932,389
18935,116
18936,4
18938,14056
18940,28964
18942,3275
18944,24597
18947,6201
18950,253
18951,34820
18954,9792
18955,1670
18960,12533
18962,517
18964,14332
18966,38182
18969,15707
18970,699
18972,3528
18974,41150
18976,19890
18977,4311
18980,512
19001,17680
19002,33669
19003,12852
19004,9781
19006,22215
19007,21227
19008,20820
19009,897
19010,21599
19012,6928
19013,35618
19014,21500
19015,16863
19017,352
19018,23684
19020,55761
19021,10122
19022,3719
19023,22472
19025,5604
19026,31165
19027,19806
19029,4026
19030,12180
19031,4882
19032,6697
19033,7885
19034,6231
19035,3926
19036,13121
19038,32821
19040,21325
19041,6409
19043,2701
19044,16468
19046,18500
19047,35225
19050,28463
19053,26091
19054,17521
19055,13991
19056,15560
19057,17274
19060,11525
19061,20274
19063,36200
19064,24798
19066,6091
19067,51582
19070,7378
19072,9909
19073,18664
19074,5971
19075,7639
19076,6615
19078,11220
19079,9295
19081,10480
19082,41566
19083,36378
19085,9126
19086,11578
19087,33326
19090,19562
19094,4467
19095,7337
19096,14085
19102,4884
19103,22741
19104,53779
19106,12186
19107,15440
19111,65490
19112,13
19113,121
19114,32082
19115,34470
19116,34371
19118,10181
19119,28063
19120,70695
19121,37963
19122,22476
19123,13926
19124,69228
19125,23831
19126,16357
19127,6137
19128,36579
19129,11392
19130,25816
19131,44814
19132,37647
19133,27054
19134,62983
19135,34349
19136,42193
19137,8966
19138,33500
19139,42841
19140,56192
19141,32569
19142,30720
19143,67316
19144,44977
19145,49059
19146,36448
19147,37606
19148,51624
19149,57098
19150,24267
19151,31019
19152,34559
19153,12725
19154,35497
19301,6736
19310,3226
19311,9033
19312,12141
19316,195
19317,9825
19319,1145
19320,55080
19330,5704
19333,7255
19335,49442
19341,17583
19342,18359
19343,8568
19344,12542
19345,725
19348,23395
19350,11492
19352,11177
19355,26055
19358,553
19362,6115
19363,17946
19365,7372
19367,179
19372,1431
19373,4332
19374,1317
19375,109
19380,52125
19382,55094
19383,3334
19390,14127
19401,43373
19403,45977
19405,5325
19406,24350
19422,19224
19425,14650
19426,40337
19428,17223
19435,103
19436,664
19437,786
19438,24687
19440,18689
19442,47
19444,10927
19446,57277
19453,1540
19454,28951
19456,765
19457,131
19460,42189
19462,15226
19464,47564
19465,17929
19468,26526
19472,76
19473,16336
19474,761
19475,11873
19477,151
19492,744
19501,1099
19503,1168
19504,5142
19505,3305
19506,7529
19507,3357
19508,16096
19510,7819
19511,220
19512,17375
19518,15082
19519,103
19520,5722
19522,14565
19523,255
19525,14654
19526,11299
19529,3252
19530,16841
19533,7867
19534,2089
19535,23
19536,501
19538,65
19539,4708
19540,12023
19541,4507
19542,68
19543,6075
19544,200
19545,438
19547,4321
19549,310
19550,656
19551,5164
19554,382
19555,3486
19559,370
19560,7989
19562,2683
19564,92
19565,8732
19567,5515
19601,33777
19602,18322
19604,28311
19605,19433
19606,35229
19607,23076
19608,23255
19609,10181
19610,15618
19611,10839
19701,40669
19702,53853
19703,15015
19706,1890
19707,17103
19709,36428
19710,42
19711,53254
19713,31552
19716,1627
19717,3911
19720,61480
19730,467
19731,261
19732,25
19733,114
19734,12089
19735,12
19736,33
19801,16899
19802,25547
19803,22168
19804,18619
19805,42478
19806,9919
19807,7683
19808,39889
19809,14577
19810,25952
19901,39045
19902,315
19904,38017
19930,3288
19931,250
19933,10140
19934,14262
19936,336
19938,9260
19939,7103
19940,6622
19941,2996
19943,12725
19944,736
19945,8152
19946,4923
19947,22334
19950,8150
19951,2058
19952,11390
19953,4885
19954,1630
19955,80
19956,18415
19958,23345
19960,7478
19962,11367
19963,22235
19964,1492
19966,29228
19967,420
19968,11345
19970,7330
19971,14714
19973,28321
19975,9805
19977,25268
19979,703
20001,45215
20002,61423
20003,31027
20004,1902
20005,14983
20006,3784
20007,31510
20008,32283
20009,56288
20010,35348
20011,68655
20012,15733
20015,17982
20016,38140
20017,20801
20018,19814
20019,63755
20020,58484
20024,13499
20032,41816
20036,6374
20037,17173
20052,551
20057,4560
20064,2216
20105,14982
20106,5558
20109,43590
20110,48177
20111,36568
20112,30224
20115,6376
20117,3526
20118,9
20119,4310
20120,43175
20121,29690
20124,15760
20129,818
20130,295
20132,21053
20135,3212
20136,33342
20137,1687
20139,237
20141,8118
20143,1422
20144,1105
20147,71616
20148,37485
20151,22674
20152,33031
20155,34410
20158,5677
20164,49981
20165,42879
20166,12606
20169,23166
20170,43744
20171,48678
20175,35975
20176,61579
20180,8671
20181,9155
20184,1003
20186,15901
20187,16659
20190,18595
20191,30899
20194,13965
20197,2436
20198,2722
20307,414
20317,1059
20319,98
20373,153
20390,684
20535,9
20601,26892
20602,27799
20603,32269
20606,465
20607,10325
20608,967
20609,1209
20611,1200
20612,290
20613,12586
20615,422
20616,6524
20617,870
20618,655
20619,11337
20620,1557
20621,1482
20622,5397
20623,2889
20624,1383
20625,1183
20626,402
20628,641
20629,557
20630,375
20632,386
20634,6398
20636,10726
20637,6041
20639,14834
20640,11627
20645,954
20646,21043
20650,14807
20653,26427
20657,21357
20658,951
20659,25378
20660,104
20662,3268
20664,3327
20667,533
20670,1094
20674,895
20675,1861
20676,4036
20677,2586
20678,11516
20680,1207
20684,1214
20685,6747
20686,1437
20687,337
20688,1906
20689,1766
20690,798
20692,1134
20693,1212
20695,7568
20701,2
20705,27585
20706,40749
20707,33223
20708,26904
20710,9808
20711,7156
20712,9511
20714,4561
20715,27784
20716,21892
20720,22149
20721,28452
20722,6014
20723,32867
20724,17337
20732,10342
20733,2878
20735,37304
20736,9284
20737,21783
20740,30310
20742,8223
20743,40674
20744,53418
20745,29963
20746,30371
20747,42183
20748,40854
20751,2524
20754,7283
20755,10021
20758,776
20759,3806
20762,3131
20763,3022
20764,4498
20765,553
20769,6955
20770,26511
20772,44891
20774,45299
20776,3543
20777,3757
20778,2164
20779,1273
20781,12048
20782,32184
20783,46852
20784,31014
20785,36915
20794,15622
20812,275
20814,29886
20815,31443
20816,17524
20817,39182
20818,2121
20832,26992
20833,8367
20837,6259
20838,280
20839,231
20841,11309
20842,1983
20850,50102
20851,15343
20852,43642
20853,32082
20854,53639
20855,15455
20860,2590
20861,2027
20862,370
20866,14427
20868,854
20871,14206
20872,14168
20874,62025
20876,27566
20877,37107
20878,67516
20879,26338
20880,486
20882,15204
20886,35984
20895,20601
20896,979
20899,153
20901,37660
20902,52807
20903,25393
20904,59037
20905,19509
20906,69949
20910,40485
20912,26724
21001,22418
21005,2203
21009,31056
21010,108
21012,22965
21013,4805
21014,37609
21015,28966
21017,7368
21028,3610
21029,12856
21030,25030
21031,4
21032,9532
21034,3533
21035,8419
21036,2398
21037,22212
21040,25478
21042,43196
21043,47831
21044,47312
21045,43436
21046,17107
21047,12387
21048,10733
21050,18991
21051,286
21052,311
21053,3396
21054,10910
21056,287
21057,4226
21060,31482
21061,57835
21071,510
21074,15229
21075,29886
21076,14047
21077,241
21078,18366
21082,672
21084,7983
21085,16871
21087,5614
21090,10540
21093,37476
21102,11863
21104,4883
21105,66
21108,19353
21111,5053
21113,32825
21114,27175
21117,55270
21120,7160
21122,65260
21128,13157
21130,195
21131,7454
21132,2748
21133,30830
21136,34698
21140,3724
21144,34349
21146,28770
21152,5697
21153,331
21154,6744
21155,2430
21156,367
21157,37210
21158,20392
21160,2512
21161,5685
21162,3756
21163,7693
21201,16221
21202,21821
21204,20815
21205,15431
21206,49349
21207,48444
21208,34716
21209,26320
21210,13727
21211,16583
21212,31679
21213,31284
21214,19654
21215,57625
21216,30652
21217,35469
21218,47593
21219,9639
21220,40286
21221,43323
21222,57200
21223,25199
21224,47583
21225,33811
21226,7745
21227,34403
21228,48878
21229,43716
21230,32082
21231,15051
21234,71060
21236,39527
21237,30889
21239,27879
21244,35571
21250,3293
21251,892
21252,2951
21286,19739
21401,38796
21402,5620
21403,32609
21405,586
21409,21615
21502,41637
21520,1999
21521,1188
21522,135
21523,275
21524,587
21529,591
21530,1492
21531,2146
21532,14688
21536,3972
21538,690
21539,2657
21540,60
21541,1490
21542,452
21543,131
21545,1819
21550,13683
21555,1815
21557,1777
21561,2532
21562,2946
21601,23221
21607,614
21610,363
21612,484
21613,16963
21617,10442
21619,6164
21620,12660
21622,546
21623,2225
21624,140
21625,2675
21626,117
21627,17
21628,586
21629,9653
21631,2673
21632,6396
21634,298
21635,2017
21636,1198
21638,5200
21639,4453
21640,1652
21641,118
21643,5852
21644,116
21645,999
21647,284
21648,249
21649,1891
21650,228
21651,2908
21652,180
21653,112
21654,1216
21655,5060
21657,812
21658,4070
21659,1518
21660,4104
21661,2551
21662,546
21663,3255
21664,527
21665,282
21666,12974
21667,298
21668,2006
21669,224
21671,743
21672,235
21673,3086
21675,102
21676,391
21677,430
21678,2212
21679,475
21701,39249
21702,43201
21703,36536
21704,14814
21705,8
21710,5021
21711,1054
21713,9735
21714,110
21716,5432
21717,60
21718,167
21719,1589
21722,5681
21723,910
21727,6505
21733,1191
21734,789
21737,1654
21738,3707
21740,63377
21742,32215
21746,1929
21750,3858
21754,7031
21755,6217
21756,3700
21757,3231
21758,5315
21762,276
21766,656
21767,1015
21769,12492
21770,5742
21771,31625
21773,6072
21774,12969
21776,5864
21777,1634
21778,1216
21779,1007
21780,1799
21781,139
21782,4197
21783,9453
21784,38506
21787,10802
21788,12924
21790,111
21791,5582
21793,10870
21794,2761
21795,9459
21797,9640
21798,2607
21801,31440
21802,93
21804,40382
21810,511
21811,22910
21813,2897
21814,398
21817,5067
21821,959
21822,1940
21824,191
21826,5075
21829,535
21830,4224
21835,496
21837,2743
21838,1679
21840,393
21841,873
21842,11266
21849,3397
21850,2927
21851,7400
21853,10767
21856,1086
21861,794
21862,107
21863,5109
21864,620
21865,493
21866,75
21867,110
21869,984
21871,2055
21872,729
21874,2319
21875,6786
21890,3135
21901,16149
21902,479
21903,5785
21904,7377
21911,11194
21912,1261
21913,674
21914,778
21915,3082
21916,37
21917,2563
21918,4358
21919,3526
21920,261
21921,45239
21930,95
22003,59396
22015,45724
22025,20333
22026,16681
22027,2505
22030,58479
22031,31621
22032,31167
22033,39983
22039,19481
22041,29691
22042,35612
22043,25780
22044,15135
22046,18533
22060,9418
22066,19508
22079,34009
22101,31708
22102,23322
22124,18626
22125,831
22134,8058
22150,28753
22151,18517
22152,30286
22153,33188
22172,10177
22180,24920
22181,15784
22182,26375
22191,67388
22192,62470
22193,85463
22201,38186
22202,25715
22203,24924
22204,53879
22205,19492
22206,21731
22207,35263
22209,14046
22211,739
22213,3349
22301,12714
22302,18707
22303,13367
22304,50446
22305,17586
22306,34292
22307,10163
22308,13511
22309,35240
22310,31410
22311,19904
22312,33046
22314,33776
22315,27795
22401,29036
22405,34559
22406,24605
22407,61166
22408,29873
22427,3536
22432,386
22433,256
22435,2393
22436,732
22437,715
22438,454
22443,8342
22448,681
22454,1764
22460,1829
22469,1982
22473,4997
22476,362
22480,664
22482,2837
22485,26174
22488,1442
22503,4034
22504,257
22508,14056
22509,30
22511,1216
22514,2801
22520,5575
22529,345
22530,123
22534,3111
22535,624
22538,330
22539,2023
22542,2157
22546,17061
22548,71
22551,21414
22553,15508
22554,61008
22556,30437
22560,6589
22567,3500
22572,7298
22576,1661
22578,2336
22579,152
22580,5570
22601,29914
22602,32441
22603,15865
22610,1968
22611,9122
22620,2445
22623,678
22624,2925
22625,4152
22627,636
22630,32412
22637,2246
22639,611
22640,531
22641,374
22642,4734
22643,215
22644,2261
22645,4342
22646,213
22650,972
22652,1453
22654,718
22655,22038
22656,2715
22657,11405
22660,1754
22663,1682
22664,9091
22701,35336
22709,870
22711,91
22712,9191
22713,1545
22714,1272
22715,1078
22716,852
22718,601
22719,393
22720,1156
22722,272
22723,127
22724,2571
22726,874
22727,5527
22728,3615
22729,1507
22730,114
22731,138
22732,190
22733,1637
22734,3487
22735,2445
22736,824
22737,3308
22738,1144
22740,1319
22741,205
22742,2103
22743,203
22747,1131
22749,348
22801,41074
22802,28410
22807,3588
22810,896
22811,536
22812,9549
22815,8970
22820,229
22821,6177
22824,6250
22827,11106
22830,1903
22831,873
22832,1171
22834,1342
22835,11566
22840,4675
22841,2991
22842,5258
22843,2518
22844,4711
22845,34
22846,1991
22847,1107
22849,5028
22850,965
22851,5921
22853,4687
22901,35837
22902,23234
22903,41785
22904,5114
22911,17642
22920,4319
22922,1979
22923,5504
22931,421
22932,8271
22935,1008
22936,5361
22937,1641
22938,1443
22939,5530
22940,1232
22942,9083
22943,490
22946,269
22947,4640
22948,303
22949,1292
22952,2078
22958,1627
22959,1743
22960,11755
22963,16347
22964,259
22967,1939
22968,10579
22969,1507
22971,1724
22972,485
22973,6658
22974,5803
22976,336
22980,33331
22989,111
23002,10809
23004,851
23005,16432
23009,6756
23011,1790
23015,4607
23021,339
23022,987
23023,326
23024,9178
23025,229
23027,1396
23030,4924
23032,273
23035,1449
23038,1873
23039,1155
23040,4608
23043,1633
23045,94
23047,2105
23050,591
23055,971
23056,450
23059,34408
23060,36017
23061,21489
23062,2371
23063,5772
23064,128
23065,2119
23066,463
23068,252
23069,3446
23070,416
23071,1509
23072,11694
23075,10583
23076,596
23079,421
23083,1792
23084,1938
23085,368
23086,3494
23089,5966
23091,312
23092,563
23093,14360
23102,2916
23103,5068
23106,1050
23108,162
23109,1791
23110,803
23111,39377
23112,52414
23113,26545
23114,19466
23115,143
23116,29382
23117,10329
23119,290
23120,6617
23123,1859
23124,3990
23125,219
23126,540
23128,1040
23129,409
23130,263
23138,937
23139,25810
23140,5964
23141,8107
23146,3343
23148,1841
23149,3155
23150,12982
23153,1459
23156,1572
23160,2888
23161,174
23163,216
23168,6983
23169,1279
23173,3182
23175,1841
23176,633
23177,629
23180,425
23181,5970
23185,51021
23187,283
23188,43869
23192,7644
23219,4266
23220,40109
23221,15436
23222,27337
23223,52533
23224,37721
23225,44144
23226,17441
23227,26850
23228,36858
23229,34794
23230,6419
23231,37575
23233,31162
23234,48115
23235,33728
23236,28807
23237,23642
23238,27120
23294,18924
23301,1784
23302,151
23303,722
23304,74
23306,1060
23307,726
23308,2052
23310,4476
23313,73
23314,7355
23315,1604
23316,323
23320,57071
23321,37078
23322,66630
23323,39562
23324,25177
23325,19383
23336,2866
23337,367
23347,634
23350,3216
23354,195
23356,1214
23357,756
23358,148
23359,756
23389,133
23395,628
23398,144
23401,206
23405,919
23407,400
23408,72
23409,81
23410,1963
23413,793
23414,97
23415,1844
23416,346
23417,3944
23418,841
23420,2315
23421,4146
23422,270
23423,335
23426,219
23427,236
23430,18182
23432,1674
23433,1326
23434,51909
23435,29459
23436,1025
23437,4663
23438,1979
23440,708
23441,166
23442,1032
23451,42680
23452,60943
23453,36943
23454,61931
23455,49249
23456,53163
23457,4406
23459,1120
23460,1233
23461,294
23462,63668
23464,74338
23480,319
23486,132
23487,6626
23488,195
23502,20672
23503,30848
23504,23477
23505,28495
23507,25811
23508,20257
23509,12813
23510,7029
23511,2456
23513,29587
23517,4482
23518,28087
23523,7791
23551,929
23601,24919
23602,39352
23603,3895
23604,5672
23605,13692
23606,29040
23607,24316
23608,42562
23651,681
23661,13812
23662,12271
23663,14186
23664,9976
23665,5253
23666,48764
23669,42229
23690,3162
23691,132
23692,19656
23693,24293
23696,3826
23701,24861
23702,11288
23703,25432
23704,18493
23707,14066
23708,178
23709,77
23801,3642
23803,41346
23805,19417
23806,2511
23821,1486
23824,6929
23827,1370
23828,375
23829,2489
23830,1532
23831,36903
23832,37640
23833,2344
23834,26519
23836,12767
23837,4078
23838,17114
23839,674
23840,1894
23841,3546
23842,7347
23843,608
23844,748
23845,331
23846,848
23847,15570
23850,1075
23851,12959
23856,961
23857,488
23860,32597
23866,2173
23867,2024
23868,6858
23872,2422
23874,953
23875,11678
23876,424
23878,1061
23879,628
23881,2063
23882,2391
23883,2321
23884,85
23885,2861
23887,534
23888,2104
23889,540
23890,3915
23891,2176
23893,422
23894,686
23897,549
23898,2260
23899,319
23901,16069
23909,1977
23915,1140
23917,3443
23919,2491
23920,3252
23921,1991
23922,3644
23923,2449
23924,5827
23927,4094
23930,5467
23934,651
23936,8211
23937,1859
23938,380
23942,1076
23943,219
23944,4024
23947,4063
23950,3128
23952,204
23954,1951
23958,3220
23959,1193
23960,1944
23962,630
23963,563
23964,1073
23966,2291
23967,1055
23968,782
23970,7718
23974,4733
23976,217
24011,223
24012,29616
24013,8872
24014,16920
24015,15586
24016,9243
24017,23900
24018,37153
24019,26981
24020,463
24053,2588
24054,6378
24055,12814
24058,316
24059,888
24060,55650
24064,5207
24065,6151
24066,4923
24067,2225
24069,1785
24070,1381
24072,1337
24073,31100
24076,925
24077,939
24078,6642
24079,1820
24082,399
24083,2608
24084,11014
24085,2198
24086,203
24087,4082
24088,5388
24089,2464
24090,4820
24091,7432
24092,3056
24093,185
24095,5379
24101,6255
24102,1686
24104,3990
24105,514
24112,30204
24120,1803
24121,11507
24122,1935
24124,4198
24127,4212
24128,1821
24130,8
24131,138
24132,448
24133,2500
24134,5553
24136,3281
24137,2554
24138,1675
24139,559
24141,22179
24142,2747
24147,1161
24148,7481
24149,3474
24150,670
24151,19958
24153,38513
24161,447
24162,2526
24165,1516
24167,333
24168,174
24171,7856
24174,2920
24175,8890
24176,1357
24179,19706
24184,4695
24185,813
24201,16086
24202,12587
24210,16491
24211,9716
24216,2650
24217,363
24219,10177
24220,805
24221,864
24224,6195
24225,1561
24226,1290
24228,6316
24230,8658
24236,3021
24237,1084
24239,98
24243,2034
24244,5310
24245,1050
24246,410
24248,2376
24250,1227
24251,8163
24256,3123
24258,1513
24260,5222
24263,7277
24265,851
24266,8759
24269,291
24270,569
24271,2502
24272,474
24273,6058
24277,5354
24279,4997
24280,757
24281,2276
24282,665
24283,1962
24290,1743
24292,535
24293,9731
24301,14017
24311,1847
24312,2370
24313,867
24314,1432
24315,3473
24316,45
24317,3825
24318,591
24319,6552
24322,170
24323,631
24324,1965
24325,1030
24326,1059
24328,1711
24330,3397
24333,17255
24340,5539
24343,9187
24347,1894
