fips,zip,weight
01001,36003,0.03619138370196624
01001,36006,0.018214802734052887
01001,36022,0.07815506404500559
01001,36051,0.029594473255025563
01001,36066,0.3166883509556358
01001,36067,0.49392534496344215
01001,36091,0.006340363929559657
01001,36703,0.0031152077110553223
01001,36749,0.012387531839255282
01001,36758,0.005387476865001558
01003,36480,9.875892945320473e-05
01003,36502,0.0012070535822058357
01003,36507,0.10473933129231545
01003,36511,0.004191767894569356
01003,36526,0.15302147458054888
01003,36527,0.06643732648604755
01003,36530,0.03770945122954867
01003,36532,0.15268679154184636
01003,36535,0.14686001470410728
01003,36542,0.069707344372387
01003,36549,0.023433299316368745
01003,36550,0.0011905937606303014
01003,36551,0.04530840219025359
01003,36555,0.0035882411034664384
01003,36559,0.0012783794756998168
01003,36561,0.03186621457023406
01003,36562,0.00841645543228978
01003,36564,0.0005870669695273836
01003,36567,0.06952628633505613
01003,36574,0.0073575402442637525
01003,36576,0.022731013595812623
01003,36578,0.009596075978536393
01003,36579,0.008723705435033084
01003,36580,0.02973741097979831
01005,36005,0.00032778526423134354
01005,36016,0.1875660123101577
01005,36017,0.12084350074662199
01005,36027,0.5855701642568379
01005,36048,0.05313763339039225
01005,36053,0.025312306515642643
01005,36311,0.022252977382816768
01005,36317,0.002003132170302655
01005,36374,0.0029864879629966858
01007,35034,0.23936286275365481
01007,35035,0.06812131791403012
01007,35042,0.25446214270128736
01007,35074,0.00405847698014401
01007,35111,0.015797512546367007
01007,35115,0.00471307004145756
01007,35184,0.2548985380754964
01007,35188,0.10874972725289112
01007,35456,0.0006982325987344534
01007,36750,0.002443814095570587
01007,36792,0.031158629718524983
01007,36793,0.015535675321841589
01009,35013,0.0021632183105962806
01009,35016,0.005198702069013642
01009,35031,0.1383936359512927
01009,35049,0.06971145458986079
01009,35063,0.007344475070653501
01009,35079,0.15351871881651025
01009,35097,0.03049440005582499
01009,35121,0.2696172499214961
01009,35126,0.00776316248560762
01009,35133,0.06587348661944803
01009,35146,0.015072746938348279
01009,35172,0.037699312654827115
01009,35180,0.10882383727015806
01009,35952,0.05402812183803775
01009,35957,0.006611772094483793
01009,35976,0.006227975297442518
01009,35980,0.021457730016398592
01011,36005,0.03793293018141836
01011,36029,0.0524097489463075
01011,36052,0.001557632398753894
01011,36053,0.11654755360087961
01011,36081,0.024280740333516584
01011,36089,0.7642477551768371
01011,36860,0.0030236393622869707
