fips,zip,pop_prop,hrrnum,cbsa_id
1059,35593,0.05136851058659133,1.0,
1059,35653,0.3354597648774264,1.0,
1059,35654,0.2432030134572739,1.0,
1061,36313,0.009019843656043296,2.0,20020.0
1061,36314,0.016724293445580275,2.0,20020.0
1061,36316,0.07219633193024655,2.0,20020.0
1061,36318,0.0590423932651834,2.0,20020.0
1061,36340,0.21501052315093205,2.0,20020.0
1061,36344,0.21985868911605533,2.0,20020.0
1061,36375,0.2616506313890559,2.0,20020.0
1061,36477,0.14649729404690318,2.0,20020.0
1063,35443,0.27132075471698114,9.0,46220.0
1063,35462,0.5355974842767296,9.0,46220.0
1063,35469,0.023647798742138366,9.0,46220.0
1063,36740,0.16943396226415094,1.0,46220.0
1065,35441,0.0641985497848258,9.0,46220.0
1065,35474,0.38047515180097863,9.0,46220.0
1065,36744,0.38242056240051875,9.0,46220.0
1065,36765,0.07304132523728114,9.0,46220.0
1065,36776,0.09986441077639568,9.0,46220.0
1067,36310,0.35554903112155023,2.0,20020.0
1067,36345,0.5193775689958896,2.0,20020.0
1067,36353,0.10099823840281856,2.0,20020.0
1067,36373,0.024075161479741633,2.0,20020.0
1069,36301,0.3490981143659823,2.0,20020.0
1069,36303,0.2884266537670819,2.0,20020.0
1069,36305,0.1471296873401118,2.0,20020.0
1069,36312,0.05609458868619589,2.0,20020.0
1069,36319,0.017833055806208545,2.0,20020.0
1069,36320,0.034493985878675686,2.0,20020.0
1069,36321,0.016223708568611217,2.0,20020.0
1069,36343,0.012493371908053249,2.0,20020.0
1069,36352,0.04935021442458859,2.0,20020.0
1069,36370,0.008167669795436152,2.0,20020.0
1069,36376,0.02068894945905467,2.0,20020.0
1071,35740,0.05909132629646627,373.0,
1071,35744,0.04040385497934833,5.0,
1071,35745,0.003451124368976595,5.0,
1071,35746,0.011087654887563102,5.0,
1071,35751,0.00435061955025241,5.0,
1071,35752,0.04919687930243231,5.0,
1071,35764,0.009123451124368976,5.0,
1071,35765,0.07206975676916016,5.0,
1071,35766,0.002257916475447453,5.0,
1071,35768,0.20493804497475906,5.0,
1071,35769,0.18298301973382286,5.0,
1071,35771,0.07188618632400183,5.0,
1071,35772,0.08093620927030748,373.0,
1071,35774,0.00435061955025241,5.0,
1071,35776,0.06593850390087196,5.0,
1071,35958,0.07034419458467187,373.0,
1071,35966,0.06759063790729693,373.0,
1073,35005,0.011364717142637164,1.0,13820.0
1073,35006,0.004418773522382968,1.0,13820.0
1073,35020,0.03977198102056005,1.0,13820.0
1073,35022,0.030602308873325976,1.0,13820.0
1073,35023,0.03667415961026629,1.0,13820.0
1073,35036,0.0005540450572991285,1.0,13820.0
1073,35060,0.0005012069728155603,1.0,13820.0
1073,35061,0.00182970738268813,1.0,13820.0
1073,35062,0.01152021207697452,1.0,13820.0
1073,35064,0.016864406907598266,1.0,13820.0
1073,35068,0.012185971941467479,1.0,13820.0
1073,35071,0.024427801286531874,1.0,13820.0
1073,35073,0.0036171442977894056,1.0,13820.0
1073,35091,0.004637674158100607,1.0,13820.0
1073,35116,0.0066002315817759935,1.0,13820.0
1073,35117,0.007903067779185115,1.0,13820.0
1073,35118,0.004589365052287059,1.0,13820.0
1073,35119,0.000391001825178404,1.0,13820.0
1073,35126,0.031438660267723025,1.0,13820.0
1073,35127,0.01537588258471832,1.0,13820.0
1073,35139,0.00025664212463447365,1.0,13820.0
1073,35173,0.04132089172570694,1.0,13820.0
1073,35180,0.021274122472641193,1.0,13820.0
1073,35203,0.00452294003179343,1.0,13820.0
1073,35204,0.014189290173173047,1.0,13820.0
1073,35205,0.03035774402514489,1.0,13820.0
1073,35206,0.02619259330828305,1.0,13820.0
1073,35207,0.013740921284841055,1.0,13820.0
1073,35208,0.020929920093719665,1.0,13820.0
1073,35209,0.041920226569706266,1.0,13820.0
1073,35210,0.020356249462183784,1.0,13820.0
1073,35211,0.037128567136824976,1.0,13820.0
1073,35212,0.017958910086186466,1.0,13820.0
1073,35213,0.02040455856799733,1.0,13820.0
1073,35214,0.027572422143082514,1.0,13820.0
1073,35215,0.07319282428619522,1.0,13820.0
1073,35216,0.05668167771485852,1.0,13820.0
1073,35217,0.020057336869962455,1.0,13820.0
1073,35218,0.010836336297801483,1.0,13820.0
1073,35221,0.007250894850702218,1.0,13820.0
1073,35222,0.013636754775430592,1.0,13820.0
1073,35223,0.016985179672132138,1.0,13820.0
1073,35224,0.0078019205888879995,1.0,13820.0
1073,35226,0.05365631996328508,1.0,13820.0
1073,35228,0.015623466752012753,1.0,13820.0
1073,35229,0.0018402749995848435,1.0,13820.0
1073,35233,0.0025890661396948374,1.0,13820.0
1073,35234,0.008227644583869891,1.0,13820.0
1073,35235,0.031591135882947034,1.0,13820.0
1073,35243,0.026055214288625773,1.0,13820.0
1073,35244,0.04820342964458085,1.0,13820.0
1073,35254,0.0023762041422038917,1.0,13820.0
1075,35544,0.036225266362252664,1.0,
1075,35552,0.06750380517503805,262.0,
1075,35576,0.22511415525114156,262.0,
1075,35586,0.31689497716894977,9.0,
1075,35592,0.354261796042618,9.0,
1077,35610,0.018266898490995342,1.0,22520.0
1077,35630,0.3560220662416554,1.0,22520.0
1077,35633,0.22266941421426578,1.0,22520.0
1077,35634,0.10510442827398202,1.0,22520.0
1077,35645,0.15037456801253568,1.0,22520.0
1077,35648,0.03488097537939769,1.0,22520.0
1077,35652,0.09337368793869534,1.0,22520.0
1077,35677,0.01930796144847275,1.0,22520.0
1079,35618,0.05333832809843529,5.0,19460.0
1079,35643,0.10650376048180273,5.0,19460.0
1079,35650,0.40319280753825315,1.0,19460.0
1079,35651,0.03616402040169438,1.0,19460.0
1079,35672,0.1783419300924992,1.0,19460.0
1079,35673,0.22245915338731523,1.0,19460.0
1081,36801,0.15803436802158022,1.0,12220.0
1081,36804,0.11822039559488742,1.0,12220.0
1081,36830,0.24861783548902222,1.0,12220.0
1081,36832,0.1559285155330479,1.0,12220.0
1081,36849,0.02613547438939821,1.0,12220.0
1081,36852,0.014740967419726303,1.0,12220.0
1081,36865,0.00021631113175256552,1.0,12220.0
1081,36870,0.13492724947671791,146.0,12220.0
1081,36874,0.04778567384098587,1.0,12220.0
1081,36877,0.0830761987772059,146.0,12220.0
1081,36879,0.012317010325675495,1.0,12220.0
1083,35611,0.2830908631060381,5.0,26620.0
1083,35613,0.2812544672802648,5.0,26620.0
1083,35614,0.08399036716920133,5.0,26620.0
1083,35615,0.002694113636613554,5.0,26620.0
1083,35620,0.09925334564928139,5.0,26620.0
1083,35647,0.013030712895457394,5.0,26620.0
1083,35649,0.000978678014933087,5.0,26620.0
1083,35671,0.0240270950857168,5.0,26620.0
1083,35739,0.055509737296429475,5.0,26620.0
1083,35756,0.15617061986606406,5.0,26620.0
1085,36032,0.25196850393700787,7.0,33860.0
1085,36040,0.38658181425951893,7.0,33860.0
1085,36047,0.12404271383885233,7.0,33860.0
1085,36752,0.1253370725919534,7.0,33860.0
1085,36785,0.11206989537266746,1.0,33860.0
1087,36031,0.009370314842578711,7.0,
1087,36039,0.01285071749839366,7.0,
1087,36075,0.11560291282929963,7.0,
1087,36083,0.4038337973870208,1.0,
1087,36088,0.2571214392803598,1.0,
1087,36866,0.2012208181623474,1.0,
1089,35741,0.008307604074735029,5.0,26620.0
1089,35748,0.020203848113388774,5.0,26620.0
1089,35749,0.06207038634256617,5.0,26620.0
1089,35750,0.03422710606393849,5.0,26620.0
1089,35757,0.045599948773486935,5.0,26620.0
1089,35758,0.1273312935529763,5.0,26620.0
1089,35759,0.02117548143178104,5.0,26620.0
1089,35760,0.01355553761390243,5.0,26620.0
1089,35761,0.03498993566061322,5.0,26620.0
1089,35763,0.05067248718641161,5.0,26620.0
1089,35773,0.03556623393255361,5.0,26620.0
1089,35801,0.06604879325369095,5.0,26620.0
1089,35802,0.06077301921829455,5.0,26620.0
1089,35803,0.07157791580477131,5.0,26620.0
1089,35805,0.05902185200549014,5.0,26620.0
1089,35806,0.06093727814604567,5.0,26620.0
1089,35808,0.0040229517050911915,5.0,26620.0
1089,35810,0.08213781602443282,5.0,26620.0
1089,35811,0.07700124447018143,5.0,26620.0
1089,35816,0.03876232289964336,5.0,26620.0
1089,35824,0.024068108989974638,5.0,26620.0
1089,35896,0.001948834736030335,5.0,26620.0
1091,36732,0.4400662959794696,1.0,
1091,36736,0.07329982891360137,6.0,
1091,36738,0.039831052181351585,1.0,
1091,36742,0.08586398631308811,1.0,
1091,36748,0.1447284003421728,1.0,
1091,36754,0.0213857998289136,1.0,
1091,36763,0.0147027373823781,1.0,
1091,36782,0.14387296834901625,6.0,
1091,36783,0.03624893071000856,1.0,
1093,35543,0.04410654218438937,1.0,
1093,35548,0.058488364110661085,1.0,
1093,35554,0.03617766183840187,1.0,
1093,35563,0.1544930321960596,1.0,
1093,35564,0.07249262030617148,1.0,
1093,35570,0.3868332532436329,262.0,
1093,35594,0.24740852612068373,1.0,
1095,35016,0.1599190082480571,5.0,
1095,35175,0.05671407727962998,5.0,
1095,35747,0.05192008019771516,5.0,
1095,35755,0.006808865420690613,5.0,
1095,35950,0.2139532113825173,1.0,
1095,35951,0.12814761143809986,1.0,
1095,35957,0.16014729382338636,1.0,
1095,35976,0.1712340324165517,5.0,
1095,35980,0.051155819793351924,1.0,
1097,36505,0.004730847291138509,6.0,33660.0
1097,36509,0.004998085993080685,6.0,33660.0
1097,36512,0.00011315512604758776,6.0,33660.0
1097,36521,0.012967095933878885,6.0,33660.0
1097,36522,0.018502066886717274,6.0,33660.0
1097,36523,0.00695783647398997,6.0,33660.0
1097,36525,0.004641767723824451,6.0,33660.0
1097,36528,0.002958886168350752,6.0,33660.0
1097,36541,0.03764213607987307,6.0,33660.0
1097,36544,0.02743650673273,6.0,33660.0
1097,36560,0.00813994640780626,6.0,33660.0
1097,36568,0.00016130624351464636,6.0,33660.0
1097,36571,0.0370932133407486,6.0,33660.0
1097,36572,0.014842581959220818,6.0,33660.0
1097,36575,0.05078739114838007,6.0,33660.0
1097,36582,0.05929328604893598,6.0,33660.0
1097,36587,0.02281159190001902,6.0,33660.0
1097,36590,0.0,6.0,33660.0
1097,36602,0.002260694965078402,6.0,33660.0
1097,36603,0.025026543303503717,6.0,33660.0
1097,36604,0.023033087040367488,6.0,33660.0
1097,36605,0.06333316480442219,6.0,33660.0
1097,36606,0.04545224733302998,6.0,33660.0
1097,36607,0.015095375325922877,6.0,33660.0
1097,36608,0.08568732108850416,6.0,33660.0
1097,36609,0.058460271716755864,6.0,33660.0
1097,36610,0.0256308398277153,6.0,33660.0
1097,36611,0.014052903632761057,6.0,33660.0
1097,36612,0.011859620232136537,6.0,33660.0
1097,36613,0.032441815393430745,6.0,33660.0
1097,36615,0.0,6.0,33660.0
1097,36616,1.9260446986823445e-05,6.0,33660.0
1097,36617,0.03222754292070233,6.0,33660.0
1097,36618,0.042014257545882,6.0,33660.0
1097,36619,0.0371293266788489,6.0,33660.0
1097,36688,0.000520032068644233,6.0,33660.0
1097,36693,0.04868077975919626,6.0,33660.0
1097,36695,0.12299721445785453,6.0,33660.0
1099,36425,0.055069631077449305,6.0,
1099,36439,0.03557292939164427,6.0,
1099,36444,0.045150256535548494,6.0,
1099,36445,0.23029562667969705,6.0,
1099,36460,0.47124358661128757,6.0,
1099,36470,0.008697776691913022,6.0,
1099,36471,0.05164915709748351,6.0,
1099,36480,0.07642316149523577,6.0,
1099,36481,0.02550696310774493,6.0,
1099,36753,0.0003909113119960909,1.0,
1101,36013,0.0028516026006615717,7.0,33860.0
1101,36036,0.007879197339674128,7.0,33860.0
1101,36043,0.015951426240008424,7.0,33860.0
1101,36052,0.0013512209246211756,7.0,33860.0
1101,36064,0.04290565143764642,7.0,33860.0
1101,36069,0.008506549911819674,7.0,33860.0
1101,36104,0.036597029068798206,7.0,33860.0
1101,36105,0.04305919926998973,7.0,33860.0
1101,36106,0.06621859946828579,7.0,33860.0
1101,36107,0.033727878144440254,7.0,33860.0
1101,36108,0.0802791938300094,7.0,33860.0
1101,36109,0.10926902457642734,7.0,33860.0
1101,36110,0.05189478025111651,7.0,33860.0
1101,36111,0.05426380395012766,7.0,33860.0
1101,36112,0.0014038658957103124,7.0,33860.0
1101,36113,0.00793622939168736,7.0,33860.0
1101,36115,0.004229146010827316,7.0,33860.0
1101,36116,0.19547077765396462,7.0,33860.0
1101,36117,0.23620482403418414,7.0,33860.0
1103,35601,0.27926580092501563,5.0,19460.0
1103,35603,0.26902394610629987,5.0,19460.0
1103,35619,0.037855536842465225,1.0,19460.0
1103,35621,0.02522847543408195,1.0,19460.0
1103,35622,0.06735857605731335,1.0,19460.0
1103,35640,0.21005206418684974,1.0,19460.0
1103,35670,0.05699703345273615,5.0,19460.0
1103,35754,0.044959861846098605,5.0,19460.0
1103,35775,0.00925870514913953,5.0,19460.0
1105,36756,0.6738017682643089,1.0,
1105,36786,0.326198231735691,1.0,
1107,35442,0.3043775315992387,9.0,46220.0
1107,35447,0.14142794397540384,9.0,46220.0
1107,35461,0.10346005563418086,262.0,46220.0
1107,35466,0.27168024986579475,9.0,46220.0
1107,35481,0.17905421892538187,9.0,46220.0
1109,36005,0.04522640780982847,7.0,
1109,36010,0.1339142904417848,7.0,
1109,36034,0.02686007390656886,2.0,
1109,36035,0.04048315040538305,7.0,
1109,36079,0.28015553471954113,7.0,
1109,36081,0.4383100766642766,7.0,
1109,36082,0.035050466052617066,7.0,
1111,36263,0.018890920170627667,144.0,
1111,36274,0.49164272656045965,1.0,
1111,36276,0.11382432314790633,1.0,
1111,36278,0.2069731000261165,1.0,
1111,36280,0.16866893009488987,1.0,
1113,36856,0.12722842778950258,146.0,17980.0
1113,36858,0.004461145141641358,146.0,17980.0
1113,36859,0.00030884850980594016,146.0,17980.0
1113,36860,0.03241193527907894,146.0,17980.0
1113,36867,0.3943480722705513,146.0,17980.0
1113,36869,0.36142138947512914,146.0,17980.0
1113,36871,0.025359894305176645,146.0,17980.0
1113,36875,0.05446028722911412,146.0,17980.0
1115,35004,0.14662544566057492,1.0,13820.0
1115,35052,0.003428158268717744,1.0,13820.0
1115,35054,0.047084195567079705,1.0,13820.0
1115,35112,0.003490488419058067,1.0,13820.0
1115,35120,0.17521005260664688,1.0,13820.0
1115,35125,0.13639083497469395,1.0,13820.0
1115,35128,0.13277568625495526,1.0,13820.0
1115,35131,0.05400284225485552,1.0,13820.0
1115,35135,0.026527711984841308,1.0,13820.0
1115,35146,0.1479717769079259,1.0,13820.0
1115,35953,0.09376947817198135,1.0,13820.0
1115,35987,0.032723328928669373,1.0,13820.0
1117,35007,0.11937158531885471,1.0,13820.0
1117,35040,0.07771757611480129,1.0,13820.0
1117,35043,0.05196436263063635,1.0,13820.0
1117,35051,0.0408061481263177,1.0,13820.0
1117,35078,0.008700777583822629,1.0,13820.0
1117,35080,0.08110902042574415,1.0,13820.0
1117,35094,0.06546212962753055,1.0,13820.0
1117,35114,0.039101357937929314,1.0,13820.0
1117,35115,0.06848631860533654,1.0,13820.0
1117,35124,0.11080229421232798,1.0,13820.0
1117,35143,0.014431774387341025,1.0,13820.0
1117,35147,0.027630296297975563,1.0,13820.0
1117,35176,0.004089682845548729,1.0,13820.0
1117,35178,0.017292738772641744,1.0,13820.0
1117,35186,0.02308721180657886,1.0,13820.0
1117,35187,2.267008229239872e-05,1.0,13820.0
1117,35242,0.24992405522432046,1.0,13820.0
1119,35459,0.09979337261804545,260.0,
1119,35460,0.06612076222545343,9.0,
1119,35464,0.05280477538838295,9.0,
1119,35470,0.3578480140812734,260.0,
1119,35477,0.013086400857120992,9.0,
1119,36901,0.025024871814494528,260.0,
1119,36907,0.115940919874493,260.0,
1119,36925,0.2693808831407362,260.0,
1121,35014,0.06184659973087672,1.0,
1121,35032,0.0005692992443846393,1.0,
1121,35044,0.09511178966980643,1.0,
1121,35096,0.09846289204016147,1.0,
1121,35149,0.005343649725701273,1.0,
1121,35150,0.2257530276368906,1.0,
1121,35151,0.09724666183624883,1.0,
1121,35160,0.3404409481420143,1.0,
1121,36268,0.07522513197391574,1.0,
1123,35010,0.5799730048928632,1.0,
1123,36256,0.04606040155221866,1.0,
1123,36850,0.07463022327203195,1.0,
1123,36853,0.22012260277824644,1.0,
1123,36861,0.07921376750463978,1.0,
1125,35111,0.08034835217624985,1.0,46220.0
1125,35401,0.1769062103145348,9.0,46220.0
1125,35404,0.10836302063763098,9.0,46220.0
1125,35405,0.2162837044048191,9.0,46220.0
1125,35406,0.08176097637540607,9.0,46220.0
1125,35444,0.018844501942952813,9.0,46220.0
1125,35446,0.009897882014963352,9.0,46220.0
1125,35452,0.014559066241135427,9.0,46220.0
1125,35453,0.05166780025398698,9.0,46220.0
1125,35456,0.016461590415083212,9.0,46220.0
1125,35457,0.0,9.0,46220.0
1125,35458,0.0028300047087473305,9.0,46220.0
1125,35463,0.008532820920155816,9.0,46220.0
1125,35473,0.07755164164054659,9.0,46220.0
1125,35475,0.07411758550657084,9.0,46220.0
1125,35476,0.0355439078797795,9.0,46220.0
1125,35480,0.006325892878376386,9.0,46220.0
1125,35490,0.020005041689060962,9.0,46220.0
1127,35063,0.05713796538413647,1.0,
1127,35130,0.04501307433694434,1.0,
1127,35148,0.038040094633295975,1.0,
1127,35501,0.1501058398705018,1.0,
1127,35503,0.14123396837255633,1.0,
1127,35504,0.20483127879467064,1.0,
1127,35549,0.05466318017681484,1.0,
1127,35550,0.08966816087660316,1.0,
1127,35578,0.0903685717843357,1.0,
1127,35579,0.054678744863653345,1.0,
1127,35580,0.057713858797161004,1.0,
1127,35584,0.006023533806499813,1.0,
1127,35587,0.010521728302826548,1.0,
1129,36513,0.06227195329603503,6.0,33660.0
1129,36518,0.15008513743614693,6.0,33660.0
1129,36529,0.014412551690586231,6.0,33660.0
1129,36538,0.0247506689369983,6.0,33660.0
1129,36539,0.049197275602043296,6.0,33660.0
1129,36548,0.051021649233763074,6.0,33660.0
1129,36553,0.19739722695207979,6.0,33660.0
1129,36556,0.03654828508878619,6.0,33660.0
1129,36558,0.20761371928971054,6.0,33660.0
1129,36569,0.03940647044514717,6.0,33660.0
1129,36581,0.008270493797129653,6.0,33660.0
